Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
AutomatedView,https://www.crunchbase.com/organization/automatedview,"AutomatedView is a computer software company. It is a full-service technology development and integration company. It is focused on creating and maintaining the most reliable and efficient technologies enabling automation of manual processes, personalized software solutions, mobile apps, networking, cloud security, and management. It helps to improve efficiency by eliminating manual tasks and processes through effective and dependable solutions.","Business Intelligence, Cloud Computing, Cloud Data Services, Cloud Management, Digital Marketing, Information Services, Information Technology, Software, Web Apps",https://www.automatedview.com,"Los Angeles, California, United States",AutomatedView is a computer software company.,"478,972","304,900","116,419.83",248.46%,-13.34%,"2,611",16.76,0.7%,16%,-44%,"247,746","-297,739",-54.58%,"Greater Los Angeles Area, West Coast, Western US",Active,2009-01-01,year,,1-10,,,,,,
RightScale,https://www.crunchbase.com/organization/rightscale,"[RightScale](https://www.rightscale.com) enables leading enterprises to accelerate delivery of cloud-based applications that engage customers and drive top-line revenue while optimizing cloud usage to reduce risk and costs. RightScale Optima is a collaborative cloud cost management and optimization solution that enables organizations to take automated action to reduce cloud spend across the enterprise. The RightScale Cloud Management Platform is a comprehensive solution that enables IT organizations to deliver instant access to a portfolio of public, private, and hybrid cloud services across business units and development teams while maintaining enterprise control. RightScale was founded in 2006 and is based in Santa Barbara, California.","Cloud Computing, Cloud Management, Enterprise Software, SaaS, Software",https://www.rightscale.com,"Santa Barbara, California, United States",RightScale cloud management and cloud cost optimization solutions help enterprises streamline operations and save money.,"40,525","235,210","89,917.17",603.15%,-71.35%,477,3.75,21.74%,25.97%,-31.57%,"296,538","-723,340",-70.92%,"West Coast, Western US",Closed,2006-01-01,year,3,251-500,"Michael Crandell, Rafael Saavedra, Thorsten von Eicken",,,,,
Thuzi,https://www.crunchbase.com/organization/thuzi,"Thuzi offers brands like Outback Steakhouse and Under Armour a unique advantage in social media marketing leveraging ""first of kind"" promotions, record breaking fan growth, detailed analytics, advanced social optimization strategies and social media products tied to direct commerce growth.","Advertising, Analytics, Apps, Cloud Computing, RFID, Social Media, Social Media Marketing",http://thuzi.com,"Pittsburgh, Pennsylvania, United States","Thuzi offers analytics, advanced social optimization strategies, and social media products for direct commerce growth.","331,733","229,486","119,006.67",259.84%,69.77%,219,2.45,-15.43%,52.57%,23.17%,"301,519","-370,741",-55.15%,"Great Lakes, Northeastern US",Active,2008-01-01,year,2,11-50,"Paul Slaats, Scott Blackburn",48,,,,
Rubicon,https://www.crunchbase.com/organization/rubicon-technologies,"Rubicon is a software platform that provides smart waste and recycling solutions for businesses and governments worldwide. Creating a new industry standard by using technology to drive environmental innovation, the company helps turn businesses into more sustainable enterprises, and neighborhoods into greener and smarter places to live and work. Rubicon’s mission is to end waste. It helps its partners find economic value in their waste streams and confidently execute on their sustainability goals. Learn more at www.rubicon.com.","Cloud Computing, Computer, Recycling, SaaS, Sustainability",https://www.rubicon.com,"Lexington, Kentucky, United States",Rubicon is a software platform that provides smart waste and recycling solutions for businesses and governments worldwide.,682,"223,233","97,921.67",314.35%,286.36%,255,2.64,71.49%,47.73%,-16.9%,"318,457","-481,108",-60.17%,Southern US,Active,2008-01-01,year,4,251-500,"Lane B. Moore, Marc Spiegel, Nate Morris, Perry Moss",,,,,
SnapLogic,https://www.crunchbase.com/organization/snaplogic,"SnapLogic provides a platform for enterprise cloud and big data integration. The company's Intelligent Integration Platform accelerates data and process flow across applications, databases, data warehouses, big data streams, and IoT deployments. Whether on-premises or in the cloud. It also enables the unification of multiple endpoints including SaaS, ERP applications, APIs, data warehouses, big data, and “things” – all on a single platform. Unlike traditional integration software that requires painstaking, hand-crafted coding by teams of developers, SnapLogic’s simple platform enables IT and business users to develop quality, scalable data pipelines that get the right data to the right people at the right time. SnapLogic balances design simplicity with platform power to obtain immediate value. The company's intuitive, cloud-based, self-service software allows for easy snap-and-assemble orchestrations via a drag-and-drop interface, robust enough for developers yet easy to master for citizen integrators.","Cloud Computing, Cloud Data Services, Enterprise Software, Information Technology, PaaS, SaaS",http://www.snaplogic.com,"San Mateo, California, United States",SnapLogic is a software company that provides a platform for enterprise cloud and big data integration.,702,"201,991","355,153.5",-37.36%,100.69%,"2,041",5.88,89.97%,35.1%,-9.42%,"328,899","103,375",45.84%,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2006-01-01,year,1,101-250,Mike Pittaro,1,,5435981,USD,5435981
Skytap,https://www.crunchbase.com/organization/skytap,"It is critical to success in today’s economy to rapidly deliver goods and services through software. Organizations must modernize their approach to software delivery by leveraging the cloud, implementing agile and DevOps processes, and adopting new architectures. This transition enables faster, safer, and more efficient application development, which is the cornerstone of the on-demand digital services that customers expect. Skytap is your partner in this transformation. Skytap Cloud accelerates enterprise innovation by modernizing traditional applications with cloud-native development and services. Our technology makes it easy to build, run, and evolve these hybrid applications by rapidly migrating traditional workloads to the cloud, enabling modern development practices, and integrating new cloud architectures and processes. We deliver cloud benefits in weeks, not months or years. True self-service, on-demand resources enable you to create your own software-defined datacenter and networks with environments on demand that work in the cloud just like in your datacenter. Gain all the benefits of cloud speed and scale with little risk and big reward.","Application Performance Management, Cloud Computing, Cloud Infrastructure, Enterprise Applications, Enterprise Software, IaaS, SaaS",http://www.skytap.com,"Seattle, Washington, United States",Skytap Cloud accelerates enterprise innovation by modernizing traditional applications with cloud-native development and services. ,"12,960","201,223","324,775.83",-48.4%,9.99%,771,2.05,-9.52%,55.85%,26.73%,"341,923","133,209",63.82%,"Greater Seattle Area, West Coast, Western US",Active,2006-01-01,year,3,101-250,"David Richardson, Henry Levy, Steven Gribble",1,,3455102,USD,3455102
Higher Logic,https://www.crunchbase.com/organization/higher-logic,"Higher Logic is an industry leader in cloud-based engagement platforms. Their data-driven approach gives organizations an expanded suite of engagement capabilities, including online communities and marketing automation. From the initial web visit to renewal and ongoing engagement, we help you track and manage interactions along each stage of the digital customer experience. Organizations worldwide use Higher Logic to bring people all together, by giving their community a home where they can interact, share ideas, answer questions, and stay connected. Everything we do - the tools and features in their software, their services, partnerships, best practices - drives their  ultimate goal of making organization successful.","Analytics, Cloud Computing, Communities, Information Technology, Software",http://higherlogic.com,"Arlington, Virginia, United States",Higher Logic is a cloud-based community platforms.,"8,458","193,704","196,120.17",3.79%,77.21%,482,1.22,-11.21%,90.72%,8.83%,"350,717","3,493",1.01%,"Washington DC Metro Area, East Coast, Southern US",Active,2007-11-01,day,1,251-500,Andy Steggles,,,1639369,USD,1639369
Cloud Security Alliance,https://www.crunchbase.com/organization/cloud-security-alliance,"The Cloud Security Alliance is a not-for-profit organization with a mission to promote the use of best practices for providing security assurance within Cloud Computing, and to provide education on the uses of Cloud Computing to help secure all other forms of computing. The Cloud Security Alliance is led by a broad coalition of industry practitioners, corporations, associations and other key stakeholders.","Cloud Computing, Cloud Security, Security",http://www.cloudsecurityalliance.org,"Seattle, Washington, United States",The Cloud Security Alliance is a not-for-profit organization with a mission to promote the use of best practices for providing security.,"163,554","172,126","165,719.67",11.86%,-51.8%,295,2.15,-28.49%,67.69%,21.9%,"380,485","-15,107",-3.82%,"Greater Seattle Area, West Coast, Western US",Active,2008-01-01,year,2,251-500,"Jim Reavis, Nils Puhlmann",,,105272,USD,105272
Conga,https://www.crunchbase.com/organization/conga-2,"Conga® is the developer of the Conga Suite of cloud-based document generation and reporting applications for Salesforce®. The company was founded in 2006 by Mark Whiteside and Michael Markham to solve a problem – How do I get my data out of Salesforce into my custom template and then share it with the right people at the right time? Our applications help Salesforce customers fully leverage their Salesforce data, and as a result, we have rapidly built a fan base of more than 140,000 subscribers, in more than 45 countries, across all industries. Our flagship product, Conga Composer®, is the most popular document generation and reporting solution for Salesforce. The company is privately-held and based in Broomfield, Colorado with support teams in Australia and the UK.","Cloud Computing, Enterprise Software, Information Technology, SaaS, Software",https://www.conga.com,"Broomfield, Colorado, United States","Conga’s suite of solutions creates more efficient organizations by simplifying and automating data, documents, contracts and reporting.","2,735","163,985","182,434",-3.93%,-31.28%,145,2.3,21.59%,42.67%,-33.97%,"379,031","30,758",8.83%,"Greater Denver Area, Western US",Active,2006-01-01,year,2,501-1000,"Mark Whiteside, Michael E. Markham",,,,,
Merus,https://www.crunchbase.com/organization/merus-inc,"MerusCase is designed and built with love in Oakland, CA by a highly passionate and diverse team. We pride ourselves on being the only company to bring you a cloud-based legal practice management system that offers a fully integrated, HIPAA-compliant, and easy-to-use case management platform that works for every law firm, regardless of size. Run your law firm from any computer or mobile device worldwide and experience unprecedented speed, reliability, and efficiency.","Cloud Computing, Legal, Legal Tech, SaaS, Software",http://meruscase.com/,"Oakland, California, United States","Merus helps attorneys, paralegals, and legal staff provide better results to their clientele.","319,194","146,970","110,809.33",38.97%,165.81%,"1,664",4.16,56.33%,23.39%,-41.01%,"408,597","-71,664",-14.92%,"San Francisco Bay Area, West Coast, Western US",Active,2008-04-08,day,1,11-50,Johnny Fuery,,,,,
Company.com,https://www.crunchbase.com/organization/company-com-cddd,"Company.com is a provider of enterprise quality operational resources to help start, run and grow businesses. Their suite of business services, productivity tools and social networking resources are designed to scale with their clients' success. They focus on streamlining operations for small and mid-sized business owners. Based on a unique platform which includes public, private and semi-private networks, businesses can leverage an internal Enterprise Social environment for team and project collaboration, reach out to vendors and suppliers with a semi-private network and engage customers on a public network, all in one place. Unlike other social networks, since Company.com is created for businesses to do business, monetization and growth strategies are built right in. Company.com’s platform is designed to easily integrate with other services and technologies that exist today and intends to seek out or develop cutting-edge tools to continuously improve their product offering.","Cloud Computing, Enterprise, Human Resources, Marketing",https://www.company.com,"Atlanta, Georgia, United States","Company.com is a provider of enterprise quality operational resources to help start, run and grow businesses.","151,276","119,852","164,135.33",-20.57%,-10.86%,156,1.72,-4.19%,67.78%,2.7%,"485,283","74,289",18.08%,"Greater Atlanta Area, East Coast, Southern US",Active,2008-01-01,year,1,101-250,Bill Wade,,,,,
