Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Cloud Shifters,https://www.crunchbase.com/organization/cloud-shifters,"Cloud Shifters is an agile Boston-based technology consultancy specializing in the sales, deployment and support of Google's cloud computing suite. We are an authorized Google Apps for Business partner reseller. Cloud Shifters was founded by a veteran technology professional with over 15 years of experience at companies including Google and Apple. We believe strongly that you should concentrate on growing your business and not on maintaining your own infrastructure. Stick to what you do best and let us handle the rest.","Cloud Computing, Consulting",http://www.cloudshifters.com,"Waltham, Massachusetts, United States",Cloud Shifters is an agile Boston based technology consultancy specializing in the sales and support of Google's cloud computing suite.,"847,079",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Active,2013-01-01,year,,1-10,,,,,,
PeakView,https://www.crunchbase.com/organization/peakview,,"Apps, Cloud Computing, Professional Networking, Telecommunications, Web Hosting",https://peakviewco.com/,"Greenwood Village, Colorado, United States","PeakView supports enterprises, as a technology solution provider and consulting firm, with a core focus on Cloud Contact Center solutions.","850,040",,,,,,,,,,,,,"Greater Denver Area, Western US",Active,2014-01-01,day,,11-50,,,,27942,USD,27942
Decision Cloud By Element Data,https://www.crunchbase.com/organization/decision-cloud-by-element-data,"Provider of a cognitive computing platform designed to predict and influence future outcomes by quantifying how people make decisions. The company's platform predicts future outcomes by combining artificial intelligence, machine learning, behavioral analysis and decision intelligence to quantify how people make decisions, enabling business intelligence and machine learning systems to solve operational efficiencies, customer demand, product marketing and sales problems.","Cloud Computing, Internet, Machine Learning",https://decisioncloud.io/,"Bellevue, Washington, United States",Decision Cloud is a Provider of a cognitive computing platform.,"850,510",,,,,,,,,,,,,"Greater Seattle Area, West Coast, Western US",Active,2016-01-01,year,,11-50,,,,141214,USD,141214
Yellow,https://www.crunchbase.com/organization/yellow-c10f,"Yellow provides web app development, mobile app development, custom chat app development, UX and UI design services, IOS app development services, android app development services, MVP development services, cloud-based app development services, and machine learning development services.","Cloud Computing, Mobile Apps, Software, Web Development",http://yellow.id,"San Francisco, California, United States",Yellow is a software development company that provides web app development and mobile app development.,"850,884",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,2015-01-01,year,,51-100,,9,390,,,
Impetra Technology Solutions,https://www.crunchbase.com/organization/impetra-technology-solutions,,"Cloud Computing, Cyber Security, Information Technology, Virtualization",https://www.impetra.com/,"Stamford, Connecticut, United States","Impetra Technology Solutions is an IT consulting firm that offers cloud computing, cybersecurity, virtualization, and managed IT services.","854,381",,,,,,,,,,,,,"East Coast, New England, Northeastern US",Active,2016-01-01,year,,1-10,,,,,,
Symphore,https://www.crunchbase.com/organization/symphore,,"Cloud Computing, SaaS, Software, Software Engineering",https://www.symphore.com/,"Atlanta, Georgia, United States","Symphore is an IT company that provides  SaaS, web application evolution, software maintenance and cloud solutions.","859,355",,,,,,,,,,,,,"Greater Atlanta Area, East Coast, Southern US",Active,2014-01-01,year,,1-10,,,,,,
Brum,https://www.crunchbase.com/organization/brum,,"Cloud Computing, Network Security, VoIP",http://www.brumcc.com/,"Las Vegas, Nevada, United States","Brum is a computer consulting firm that offers cloud computing, VoIP, programming, network security, backup and disaster recovery services.","862,256",,,,,,,,,,,,,Western US,Active,2015-01-01,year,,11-50,,,,,,
Qtron Investments,https://www.crunchbase.com/organization/qtron-investments,,"Cloud Computing, Commercial, Financial Services, Information Technology",http://www.qtroninvestments.com,"Boston, Massachusetts, United States",Qtron Investments specializes offering in investment research and financial analysis solutions to various organizational clients.,"863,468",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Active,2016-01-01,year,,1-10,,,,,,
Dynapt,https://www.crunchbase.com/organization/dynapt,,"Cloud Computing, Mobile, Software",http://www.datazenie.com/,"Cupertino, California, United States",Dynapt is a cloud and mobile computing company.,"864,854",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2015-08-01,day,,11-50,,,,,,
Skycubed,https://www.crunchbase.com/organization/skycubed,,"Analytics, Cloud Computing, Cyber Security, Information Technology, Software",https://skycubed.com,"San Diego, California, United States",Skycubed is a group of experienced software developers and infrastructure specialists focused on cloud analytics & computer network defense.,"866,678",,,,,,,,,,,,,"Greater San Diego Area, West Coast, Western US",Active,2015-01-01,year,,1-10,,,,,,
Stanley AI,https://www.crunchbase.com/organization/stanley-ai,,"Artificial Intelligence, Cloud Computing, Content, Digital Marketing, Marketing Automation, Software",https://stanley.ai/,"Brooklyn, New York, United States",Stanley.ai is a self-serve creative SaaS platform for marketers and agencies that enables more relevant and personalized experiences.,"867,408",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2015-01-01,year,,1-10,,,,,,
DymaTech,https://www.crunchbase.com/organization/dymatech,"DymaTech is an information technology and services company. It is committed to providing each and every one of its clients with high-quality service and support. It offers a wide range of services, including tailored information technology services and solutions for small and medium businesses and more. It offers services like managed services, voip services, cloud computing, network security, hosting services, and more. They are incredibly innovative in their thinking and certainly experts with design and implementation.","Cloud Computing, Information Technology, Network Security, VoIP",http://DymaTech.com,"Newport Beach, California, United States",DymaTech is an information technology and services company. It is committed to providing each and every one of its clients.,"867,893",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2016-01-01,year,,11-50,,,,,,
Leopard Consulting Group,https://www.crunchbase.com/organization/leopard-consulting-group,"Leopard Consulting Group is a strategy, project management, big data, and cloud computing consulting firm. They offer services such as strategy and organization, project planning, virtualization, Cloud Services, and systems design.","Cloud Computing, Consulting, Information Technology, Professional Services",https://www.leopardconsultinggroup.com/,"Dallas, Texas, United States","Leopard Consulting Group is a consulting firm focused on strategy, project management, big data, cloud computing services, etc.","874,954",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Active,2016-01-01,year,,1-10,,,,,,
Smart Cloud Consulting,https://www.crunchbase.com/organization/smart-cloud-consulting,,"Cloud Computing, Consulting, Data Center, Unified Communications",https://www.smartcloud.consulting/,"Seattle, Washington, United States","Smart Cloud Consulting provides a range of cloud services includes infrastructure, network, data center, CCaas, UCaaS & consulting services.","873,926",,,,,,,,,,,,,"Greater Seattle Area, West Coast, Western US",Active,2016-01-01,year,,1-10,,,,,,
Fearless Technology Group,https://www.crunchbase.com/organization/fearless-technology-group,,"Cloud Computing, Cloud Infrastructure, Information Technology",https://fearlesstg.com/#contact_anchor,"Golden, Colorado, United States","Fearless Technology Group is a technology consulting firm that helps modernize technology, architecture and solve critical business issues.","876,946",,,,,,,,,,,,,"Greater Denver Area, Western US",Active,2013-01-01,year,,11-50,,,,,,
Alvadesh Technologies,https://www.crunchbase.com/organization/alvadesh-technologies-solutions-llc,"Alvadesh Technologies Solutions, help clients to align with their Information Technology needs by deeply understanding businesses. We build intelligent data-centric solutions to enable digital transformation for businesses through Artificial intelligence, big data, cloud computing, mobility with advanced data analytics. We help our clients to maximize productivity and improve business performance by using intelligent and predictive data analysis. We are driven by values that drive clients and enhance lives through enterprise solutions. Alvadesh delivers remarkable customer experiences while driving greater efficiency and modernizing business operations. We help people that believe and drive our vision for tomorrow to build technology experts who are focused on clients’ goal. We deliver the best solutions and contribute to improved business performance for your long term business success. Alvadesh Technologies Solutions has a development centre in Pune, India, and office in Springfield, Oregon","Analytics, Artificial Intelligence, Big Data, Blockchain, Cloud Computing, Cloud Management, Data Center Automation, Machine Learning, Web Design, Web Development",https://www.alvadesh.com,"Springfield, Oregon, United States",We help our clients to maximize productivity and improve business performance by using intelligent and predictive data analysis.,"880,826",,,,,,,,,,,,,"West Coast, Western US",Active,2015-03-05,day,2,51-100,"Gladys Alvarenga, Nikhil Deshpande",,,,,
Medha Hosting,https://www.crunchbase.com/organization/medha-hosting,"Medha Hosting is the leading global Cloud, Managed hosting and managed IT services provider with award winning platforms in USA, Europe and Asia. Medha Hosting have delivered enterprise-level hosting services to businesses of all sizes round the world since 2014 and still serve a growing base of customers. They relay heavily on our 100 percent up time guarantee, unbeatable level of client service through our triumph Support Heroes, and world reach with half-dozen data centers across five regions in Europe, US, and Asia.we have a tendency to integrate the industry’s best technology to supply you better of breed cloud hosting solutions, all backed by our triumph Support Heroes","Cloud Computing, Data Center, IT Infrastructure, IT Management, Web Hosting",https://medhhahosting.com,"New York, New York, United States","Medha Hosting is the leading global Cloud, Managed hosting and managed IT services provider.","882,167",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Closed,2015-06-01,day,1,11-50,Vagdevi Gomati,,,,,
Traversed,https://www.crunchbase.com/organization/traversed,,"Cloud Computing, Cyber Security, Information Technology, Training",https://traversed.com/,"Columbia, Maryland, United States","Traversed is an IT company that provides cloud solutions, cybersecurity, data recovery and consulting services.","889,049",,,,,,,,,,,,,"Greater Baltimore-Maryland Area, East Coast, Southern US",Active,2014-01-01,year,,1-10,,,,,,
StarTekk,https://www.crunchbase.com/organization/startekk,,"Cloud Computing, Information Technology, Management Consulting",https://startekk.net/,"Plano, Texas, United States","StarTekk renders a wide range of IT solutions such as cloud, testing, technology staffing, management and business process services.","889,541",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Active,2013-01-01,year,,11-50,,,,,,
Richtech,https://www.crunchbase.com/organization/richtech-9de8,"Richtech provides machine vision solutions to customers. They offer live monitoring, cloud capability, badge printing, and health screening. Their customers contact through phone, email, and online applications.","Cloud Computing, Hardware",https://www.richtech-ai.com,"Las Vegas, Nevada, United States",Richtech provides automated temperature screening systems.,"891,537",,,,,,,,,,,,,Western US,Active,2013-01-01,year,,101-250,,,,,,
CloudCompli,https://www.crunchbase.com/organization/cloudcompli,,"Cloud Computing, Environmental Consulting, Software",https://www.cloudcompli.com,"Aliso Viejo, California, United States",CloudCompli develops software with cutting-edge data management for all aspects of stormwater management to improve the environment.,"894,672",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2013-01-01,year,,11-50,,,,,,
Bitcan,https://www.crunchbase.com/organization/bitcan,,"Cloud Computing, Information Technology, Software",http://www.gobitcan.com,"San Mateo, California, United States",BitCan is a cloud-based database backup and restore system that takes the pain out of database and system management.,"899,272",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2014-01-01,day,,11-50,,,,,,
BisonTech,https://www.crunchbase.com/organization/bisontech-consulting,,"Cloud Computing, Document Management, Software, Web Design",https://bisontechconsulting.com/,"York, Pennsylvania, United States","BisonTech specializes in cloud software, web design, managed services, document management, business continuity and system consulting.","906,516",,,,,,,,,,,,,"Great Lakes, Northeastern US",Active,2014-01-01,year,,1-10,,,,,,
UpCasa Technology Services,https://www.crunchbase.com/organization/upcasa-technology-services,,"Cloud Computing, Information Technology, Professional Services",https://www.upcasa.com,"Englewood Cliffs, New Jersey, United States","UpCasa Technology Services provides antivirus, network monitoring, web design, system deployment, managed, tech, and cloud services.","910,344",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2016-01-01,year,,11-50,,,,38579,USD,38579
datatooth,https://www.crunchbase.com/organization/datatooth,"Datatooth provides a platform that brings together the flexibility of a spreadsheet and scalability of a complex enterprise system. It empowers decision makers with a tool to consolidate, analyze, and act on strategic business information that is previously unseen. Planners, plants, managers, vendors, leaderships, brands, sales, finances, and OPEXs can be benefitted through the platform. Their products leverages database technology which is used to automate, secure, and integrate spreadsheet-based business planning processes that run between users and systems across the extended enterprises. Solutions that are offered by the company are promotions management, sales opportunity management, project management, supplier collaboration, scheduler collaboration, demand planning, and portfolio management. Datatooth is a U.S.-based company that was founded in 2014 by Prateek Parakh.","Cloud Computing, Enterprise Software, SaaS, Software",http://www.datatooth.com,"Saddle Brook, New Jersey, United States",datatooth provides a platform bringing together the flexibility of a spreadsheet and scalability of a complex enterprise system.,"911,314",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2014-07-20,day,1,11-50,Prateek Parakh,,,,,
Platinum Technology Resource,https://www.crunchbase.com/organization/platinum-technology-resource,"Platinum Technology Resource provides election technology and services to counties throughout the State of Illinois for over thirty-four years. Through voter registration, election-day support, ballot management, tabulation, and election management software, they have incorporated lessons learned into their product EASzVR. Their strong election knowledge coupled with open-source, cloud-based technology, provides Jurisdictions with a partner that is prepared to grow with them.","Cloud Computing, Information Technology, Software",https://platinumelection.com/,"Batavia, Illinois, United States",Platinum Technology Resource is a provider of election software and services.,"911,810",,,,,,,,,,,,,"Greater Chicago Area, Great Lakes, Midwestern US",Active,2014-01-01,day,,1-10,,,,8948,USD,8948
Hadoolytics Technologies,https://www.crunchbase.com/organization/hadoolytics-technologies,,"Big Data, Cloud Computing, Consulting",http://www.hadoolytics.com,"Princeton, New Jersey, United States",Hadoolytics is an emerging technology consulting company with a focus on Cloud and Big Data technologies.,"915,517",,,,,,,,,,,,,"East Coast, Northeastern US",Active,2013-01-01,year,1,11-50,Salil Kumar,,,,,
"Saarif, Inc.",https://www.crunchbase.com/organization/saarif-inc,"Saarif CRM's mission has been to create an easy-to-use, agile, and intelligent platform to increase productivity and revenue while saving you time. They're here to streamline your sales process.","Cloud Computing, CRM, SaaS, Sales Automation, Software",https://www.saarif.com/,"New York, New York, United States",Minimize your workload with Saarif CRM,"925,842",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2013-11-01,day,,1-10,,,,,,
FX Technologies,https://www.crunchbase.com/organization/fx-technologies,,"Cloud Computing, Information Technology, VoIP",https://fxtech.org/,"Springfield, Missouri, United States","FX Technologies delivers VoIP, backup, disaster recovery, Cloud computing, and managed IT services.","926,696",,,,,,,,,,,,,Midwestern US,Active,2016-01-01,year,,11-50,,,,,,
Vanrish Technology,https://www.crunchbase.com/organization/vanrish-technology,"Vanrish Technology provides custom software development and integration, they have experience in system, applications, cloud and integration. The company services in web applications, web services, mobile applications, hybrid systems, cloud based systems, technical programming, technical support, technical training and more.","Cloud Computing, Mobile Apps, Software, Technical Support, Web Apps",https://www.vanrish.com,"Alpharetta, Georgia, United States",Vanrish Technology is a software development and consulting company.,"927,945",,,,,,,,,,,,,"Greater Atlanta Area, East Coast, Southern US",Active,2014-01-01,year,,51-100,,,,,,
AximCloud,https://www.crunchbase.com/organization/aximcloud,"AximCloud has become a leading Cloud Services and Development Partner. They are a team of seasoned IT professionals dedicated to helping your business design, build, deploy and perfect your Cloud computing strategy. They put their clients and their business objectives first, and let those goals drive the custom technical solutions they provide. They are experts in Cloud technology so that you don’t have to be. Through their extensive network, commitment to innovation, and the value they place on customer service, they are your one-stop-shop for Cloud services.","Cloud Computing, Information Technology, Software",http://www.aximcloud.com,"Cranford, New Jersey, United States",AximCloud has become a leading Cloud Services and Development Partner.,"928,795",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2014-01-01,year,,11-50,,,,,,
MithrAI,https://www.crunchbase.com/organization/mithrai,"MithrAI is a fast-paced Artificial Intelligence startup specializing in applications, technology, and algorithms. The company develops cutting-edge algorithms in the domain of Natural Language Processing using Machine Learning techniques.","Artificial Intelligence, Cloud Computing, Software",https://mithrai.com,"Plano, Texas, United States",MithrAI focuses on cutting edge application development in the field of Natural Language Processing and Understanding.,"929,073",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Active,2016-01-01,year,,11-50,,,,,,
Edgemont CRM,https://www.crunchbase.com/organization/edgemont-crm,,"Cloud Computing, CRM, Software",https://www.edgemontcrm.com/,"Los Angeles, California, United States","Edgemont CRM is a software company that offers software solutions such as CRM, Cloud computing systems, and many more.","932,974",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2016-01-01,year,,1-10,,,,,,
MentorMint,https://www.crunchbase.com/organization/mentormint,"MentorMint connects knowledge seekers to mentors for academic and career preparation. MentorMint's amazingly supportive community is comprised of students, alumni, and professionals from a wide range of industries and backgrounds who are primed to help each other succeed.","Career Planning, Cloud Computing, Education",https://www.mentormint.com/,"Los Angeles, California, United States",MentorMint connects knowledge seekers to mentors for academic and career preparation.,"933,362",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2014-11-01,day,3,1-10,"Cindy Huang, Paul Lu, Ravi Patel",,,,,
tech2bit,https://www.crunchbase.com/organization/tech2bit,"tech2bit provides managed IT services, dark web monitoring, regulatory compliance, cloud computing, data backup solutions, strategic consulting, business continuity, professional services, employee awareness training, network monitoring, cybersecurity, and VOIP solutions.","Cloud Computing, Consulting, Cyber Security, Information Technology, VoIP",https://www.tech2bit.com,"Chesterville, Ohio, United States",tech2bit is an IT consulting company.,"933,367",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,2015-01-01,year,,1-10,,,,,,
TechnoPathz,https://www.crunchbase.com/organization/technopathz,,"Artificial Intelligence, Big Data, Cloud Computing, Consulting, Information Technology",https://www.technopathz.com/,"Lewisville, Texas, United States","TechnoPathz is an IT firm that provides artificial intelligence, cloud computing, big data analytics, and salesforce consulting services.","937,609",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Active,2015-01-01,year,,51-100,,,,,,
Keatrin Technology Solutions,https://www.crunchbase.com/organization/keatrin-technology-solutions,"Keatrin Technology Solutions offers information technology, cybersecurity, cloud computing, IT governance, risk, and compliance services. They also provide government services, risk management services, information technology services, healthcare services, cybersecurity services, managed services, program project management services, and cloud services.","Cloud Computing, Cyber Security, Information Technology",https://keatrintechnology.com,"Dallas, Texas, United States","Keatrin Technology Solutions offers information technology, cybersecurity, and cloud computing services.","937,765",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Active,2013-01-01,year,,11-50,,,,,,
Cirra Systems,https://www.crunchbase.com/organization/cirra-systems,,"Cloud Computing, Software",https://www.cirrasystems.com,"Provo, Utah, United States","Cirra is a cloud-based restaurant management system designed to help restaurants succeed by increasing efficiency, productivity and revenue.","941,676",,,,,,,,,,,,,Western US,Active,2014-02-18,day,,11-50,,,,,,
Mysafeplace,https://www.crunchbase.com/organization/mysafeplace,"Mysafeplace is an exciting new way to manage and protect your documents, time, pictures, contact and more in One Place, making  them accessible to you from anywhere. Mysafeplace is a cloud based service which is launching now.  There are full document management features, and picture galleries with the ability to securely share specified information with anyone using """"secure share links"""".  Our calendar features allow subscribers to dynamically create events and tasks with email and text reminders.  There is also a section for managing your contacts and even launching a skype call from the application.  More advanced features are being added for time management, tasks and goal settings. The goal of mysafeplace is to become a tool for people to effectively  preserve and protect the important  items in their lives and to help manage their day to day activities and goals.  The security allows subscribers to comfortably collect information and share it.  There are three levels of service.  The first is for a single user and is $5.00 per months.  It provides 10GB of storage and all features are included. The next level is the Family Plan for $15.00 and adds more storage and 5 members to this group plan.  Each has their own personal space and a shared group space.  You can imagine a family creating a family photo gallery and still have separate personal galleries.  The next plan is the Community Plan for $25.00 and adds even more storage and expands to 10 group members.  New members and storage can always be added. The team has extensive experience in Cloud Computing and software application development. Very low cloud costs allow us to effectively push a free 14 day trial and drive users to a paid level.   We are seeking an investment of $250,0000 to grow the business,  expand our development team and execute on our marketing plans to grow our subscriber base.","Cloud Computing, Cloud Data Services, Document Management",http://www.mysafeplace.net,"Carlisle, Massachusetts, United States","Mysafeplace is an exciting new way to manage and protect your documents, time, pictures, contact and more in One Place.","942,464",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Active,2013-01-01,year,,1-10,,,,,,
Ctrlcs,https://www.crunchbase.com/organization/ctrlcs,,"Cloud Computing, Consulting, Information Technology",http://www.ctrlcs.com,"Sacramento, California, United States","Ctrlcs is an application development, IT management, cloud solutions, and technology consulting company.","943,101",,,,,,,,,,,,,"West Coast, Western US",Active,2015-01-01,year,,11-50,,,,,,
4D IT Solutions,https://www.crunchbase.com/organization/4d-it-solutions,"4D IT Solutions brings an exceptional level of service through forming a business partnership with its clients. It is to bring unparalleled it solutions, project management, consulting, solution architecture, network support, and managed it services to the corporate business community.","Cloud Computing, Information Technology, Project Management",http://www.4ditsolutions.com,"Rolesville, North Carolina, United States","4D IT Solutions offers cloud services, project support and managed it services for energy, healthcare, hospitality, and government sectors.","946,833",,,,,,,,,,,,,"Research Triangle, East Coast, Southern US",Active,2013-01-01,year,,1-10,,,,105480,USD,105480
Utility Solutions Partners,https://www.crunchbase.com/organization/utility-solutions-partners,,"Cloud Computing, Consulting, Information Technology, Technical Support",https://utilitysolutionsllc.com,"Washington, District of Columbia, United States",Utility Solutions Partners is a technology consultancy that provides cloud and managed support services.,"947,170",,,,,,,,,,,,,"Washington DC Metro Area, Southern US",Active,2013-01-01,year,,11-50,,,,65306,USD,65306
Overlook Networks,https://www.crunchbase.com/organization/overlook-networks,"Overlook Networks helps businesses align technology strategies, solutions and services to confidently meet their business goals. They assists clients in shortening project timelines, reducing costs, and meeting requirements in order to avoid implementation pitfalls.","Cloud Computing, IT Management, Network Security, Project Management, Unified Communications, VoIP",https://overlooknetworks.com,"Los Gatos, California, United States",Overlook Networks is an information technology and service provider.,"953,557",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2016-01-01,year,,1-10,,,,,,
Affinity IT Group,https://www.crunchbase.com/organization/affinity-it-group,,"Cloud Computing, Information Technology, Security",https://affinityitgroup.com/,"Holland, Ohio, United States","Affinity IT Group is an IT company that provides networks, servers, applications, and databases services.","960,634",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,2013-01-01,year,,1-10,,,,49246,USD,49246
Wrinkle Free I.T.,https://www.crunchbase.com/organization/wrinkle-free-i-t,,"Cloud Computing, Information Technology, IT Infrastructure, Web Hosting",https://wrinklefreeit.com/,"Long Beach, California, United States","Wrinkle Free I.T. offers cloud, email, network monitoring, computer support and website hosting services for businesses.","960,044",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2013-01-01,year,,1-10,,,,,,
Scarecrow Visual Effects,https://www.crunchbase.com/organization/scarecrow-visual-effects,Scarecrow VFX is a visual effects company built to support independent filmmakers.  Scarecrow VFX was built around the idea that visual effects can enhance the merits of a good story and should not be limited to studios alone. We want to democratize visual effects and help improve access for independent filmmakers.  We help independent filmmakers tell stories that were previously deemed impossible on budgets under $40M.,"Cloud Computing, Film",http://www.scarecrowvfx.com,"Los Angeles, California, United States",Visual effects company built to support independent filmmakers,"964,762",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2013-03-08,day,1,11-50,Rohin Aggarwal,,,,,
CGCG,https://www.crunchbase.com/organization/cgcg,,"Cloud Computing, Cyber Security, IT Management",https://cyberguardian.consulting/,"Kingston, New York, United States","CGCG specializes in advanced threat mitigation, cyber security, it consulting, and next-generation malware protection.","967,366",,,,,,,,,,,,,"East Coast, Northeastern US",Active,2013-01-01,year,,11-50,,,,,,
Accrease,https://www.crunchbase.com/organization/accrease,,"Analytics, Cloud Computing, Marketing",https://accrease.com/,"Denmark, South Carolina, United States","Accrease unwavering dedication to Adobe solutions is the heartbeat, work alongside clients, empowering them to leverage data through Adobe.","968,221",,,,,,,,,,,,,"East Coast, Southern US",Active,2016-01-01,year,,11-50,,,,,,
Sivils,https://www.crunchbase.com/organization/sivils-it-consulting,,"Cloud Computing, Consulting, IT Management",https://sivils-it.com/,"Virginia Beach, Virginia, United States","Sivils is an IT firm that focuses on managed IT services, IT consulting, cloud solutions, disaster recovery and IT staffing.","968,747",,,,,,,,,,,,,"East Coast, Southern US",Active,2014-01-01,year,1,1-10,Allan Sivils,,,,,
Five Nines Consulting,https://www.crunchbase.com/organization/five-nines-consulting,"Five Nines Consulting operates to empower business owners to make their brands that much stronger with beneficial IT solutions. Their services includes cloud, cyber security consulting, managed It services, virtualization, email protection etc.","Cloud Computing, Consulting, Email, Virtualization",https://www.fivenc.com,"Larchmont, New York, United States",Five Nines Consulting provides technology solutions and IT support services to small- and medium-sized businesses.,"968,710",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2014-01-01,year,,1-10,,,,,,
i800,https://www.crunchbase.com/organization/i800,"I800 by tech veterans in Silicon Valley in loyal and clients. Three aspects of a business are covered - Collaboration, VoIP, and a state-of-the-art Customer Contact Center - for a low cost. That is using an open REST API. It integrates seamlessly with CRM, Office Suites, and ITSM tools.","Cloud Computing, Cloud Management, CRM, VoIP",https://www.i800.co/,"Milpitas, California, United States",i800 provides Cloud based Integration services.,"971,699",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2015-01-01,year,,1-10,,1,,,,
Turing Group,https://www.crunchbase.com/organization/turing-group,"Turing Group, and audited AWS MSP Consulting Partner, is a provider of cloud architecture and management services as well as custom, scalable software solutions.","Cloud Computing, Cloud Infrastructure, Cloud Management, IT Management, Software Engineering",http://turinggroup.com,"Chicago, Illinois, United States","Turing Group, and audited AWS MSP Consulting Partner, provides cloud-based management solutions as well as custom application development.","980,961",,,,,,,,,,,,,"Greater Chicago Area, Great Lakes, Midwestern US",Active,2013-04-15,day,2,11-50,"Brendan Caulfield, Eric Dynowski",,,,,
Azimuth Group LLC,https://www.crunchbase.com/organization/azimuth-group-llc,"Azimuth Group is a business optimization & IT infrastructure consulting firm that provides flexible and scalable solutions that solve business problems for our clients. We provide technology agnostic IT infrastructure, Cloud and Managed Services to companies seeking to leverage technology to improve efficiency, reduce costs and maintain high quality. Based in Bellevue, WA Azimuth Group Consulting is a Certified Minority & Veteran Owned Business.","Cloud Computing, Information Services, Information Technology",http://www.azimuth-grp.com/,"Redmond, Washington, United States",Azimuth Group is a business optimization & IT infrastructure consulting firm that provides flexible and scalable solutions.,"982,540",,,,,,,,,,,,,"Greater Seattle Area, West Coast, Western US",Active,2016-01-01,year,,11-50,,,,,,
Achilles Shield,https://www.crunchbase.com/organization/achilles-shield,"Achilles Shield provides strategic cybersecurity services to the government, including expert consulting, staff augmentation, managed security services, and assessments.","Big Data, Cloud Computing, Consulting, Cyber Security, Risk Management, Virtualization",http://www.a-shield.com/,"Vienna, Virginia, United States","Achilles Shield provides cybersecurity, strategic advisory services and information technology solutions to private and public companies.","983,417",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2014-01-01,year,,1-10,,,,,,
KeySupreme,https://www.crunchbase.com/organization/keysupreme,"KeySupreme is a cybersecurity company headquartered in New York which provides an authentication-as-a-service solution to enterprises for their employees and their customers. Our disruptive technology combines biometrics-based devices and a cloud platform to enable users to authenticate online and offline with privacy, security and convenience. Our authentication process is based on a patented technology called Shared Intelligence. It is a cryptographic process which enables secure and encrypted communication between 2 entities without a static key. This revolutionary technology is poised to become the world's first quantum-resistant cryptography. Our technology is currently being used with 2 flagship products. uKey Email : Phishing-free and end-to-end encrypted email service which can be accessed without passwords. ZeroKey Authentication: Plug-and-play solution to replace passwords and keys in people-to-people, people-to-machine and machine-to-machine authentication.","Cloud Computing, Computer, Cyber Security, Identity Management, IT Infrastructure, Quantum Computing, Security, Software",http://keysupreme.com,"New York, New York, United States",Authentication redefined.,"984,833",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Closed,2015-01-01,year,1,11-50,Marc Raphael,,,,,
