Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
North Light IT,https://www.crunchbase.com/organization/north-light-it,,"Cloud Computing, Compliance, Consulting, Cyber Security, Information Technology, IT Management",https://www.northlightit.com,"Stoughton, Massachusetts, United States",North Light IT is an information technology services providing company.,"1,408,418",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Active,2000-01-01,day,1,1-10,Dan Heather,,,,,
afterBOT,https://www.crunchbase.com/organization/afterbot,"At afterBOT, their vision is to connect retailers to suppliers and customers through a comprehensive Collaborative Commerce platform. They believe retailers must embrace their supplier community and openly share sales information to empower both retailers and suppliers to win. Find out more about how TransAccessÂ® - afterBOTâ€™s Collaborative Commerce platform enables this new business paradigm.","Cloud Computing, Data Center, Enterprise Software",http://www.afterbot.com,"Norcross, Georgia, United States","fluid Operations provides semantic technology solutions and offers Information Workbench, eDataCenterAnalyzer, and eCloudManager.","1,410,121",,,,,,,,,,,,,"Greater Atlanta Area, East Coast, Southern US",Active,2000-01-01,year,1,11-50,Stephen Schultz,,,27572,USD,27572
Sandpoint Computers,https://www.crunchbase.com/organization/sandpoint-computers,,"Cloud Computing, Computer, Information Technology, Network Security, VoIP",https://www.sandpointcomputers.com,"Sandpoint, Idaho, United States","Sandpoint Computers provides tailored IT services, computer repair, VOIP, managed services, and cloud computing services.","1,411,011",,,,,,,,,,,,,Western US,Active,1997-01-01,year,,1-10,,,,,,
Kesem Technology,https://www.crunchbase.com/organization/kesem-technology,,"Cloud Computing, Network Security, VoIP",https://www.kesemtechnology.com/,"Washington, District of Columbia, United States","Kesem Technology offers technical support, cloud computing, disaster recovery, network security, VoIP, email hosting and marketing services.","1,412,828",,,,,,,,,,,,,"Washington DC Metro Area, Southern US",Active,2000-01-01,year,,1-10,,,,,,
Eb Logix,https://www.crunchbase.com/organization/eb-logix,"Eb Logix offers customers more than one hundred years of combined experience in the voice and data solutions environment. They customize solutions for each client individually, as they recognize that no two companies are the same. They strive every day to understand and exceed each client’s unique needs, requirements, and business goals.","Cloud Computing, Cloud Data Services, Infrastructure, Security",https://eblogix.com/,"Royersford, Pennsylvania, United States",Eb Logix is a company that specializes in information technology.,"1,417,343",,,,,,,,,,,,,"Greater Philadelphia Area, Great Lakes, Northeastern US",Active,2000-01-01,year,,11-50,,,,79640,USD,79640
ODIN Computer Technology,https://www.crunchbase.com/organization/odin-computer-technology,,"Cloud Computing, Information Technology, VoIP",https://www.odin.tech/,"Lehi, Utah, United States","Odin is an IT company that provides VoIP, cloud computing, remote and printing services.","1,422,911",,,,,,,,,,,,,Western US,Active,1999-01-01,year,,1-10,,,,,,
ResellerChoice,https://www.crunchbase.com/organization/resellerchoice,,"Cloud Computing, Web Hosting, Windows",https://www.resellerchoice.com,"Shrewsbury, New Jersey, United States",ResellerChoice provides web and cloud hosting services.,"1,424,238",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2001-01-01,year,,,,,,,,
Cititech Solutions,https://www.crunchbase.com/organization/cititech-solutions,,"Cloud Computing, Infrastructure, Network Security",http://www.cititechsolutions.com,"Brooklyn, New York, United States","Cititech Solutions offers public and private cloud computing, infrastructure management, disaster recovery & outsource IT support services.","1,425,722",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2000-01-01,year,,,,,,36407,USD,36407
Priority Aviation,https://www.crunchbase.com/organization/priority-aviation,"Provider of software solutions for the smartphone and global mobile computing market. This includes products from subsidiary Stonewall Networks, which enable enterprise customers to centrally evaluate, configure and monitor network security policies. The company was previously named Thoroughbred Interests, Inc. and Phoenix Interests, Inc. It is based in Louisville, Kentucky.","Cloud Computing, Mobile, Software",https://priorityaviation.com/,"Mena, Arkansas, United States",Priority Aviation is a Provider of software solutions for the smartphone and global mobile computing market.,"1,428,717",,,,,,,,,,,,,Southern US,Active,1999-01-01,day,,1-10,,,,,,
M9 Systems,https://www.crunchbase.com/organization/m9-systems,,"Cloud Computing, Information Technology, Software, Technical Support",http://www.m9systems.com/,"Irvine, California, United States",M9 is an IT company that specializes in managed services as well as cloud solutions.,"1,433,456",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,1996-01-01,year,,11-50,,,,55135,USD,55135
M.Five,https://www.crunchbase.com/organization/m-five,,"Cloud Computing, Consulting, Information Technology",https://www.m5networking.com/,"Dallas, Texas, United States","M.Five provides computer networking, remote help desk, desktop support, offsite backups, network management and consulting services.","1,438,456",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Active,2000-01-01,year,,1-10,,,,66085,USD,66085
N-Tier Americas,https://www.crunchbase.com/organization/n-tier-americas,"N-Tier Americas is a vendor of good standing specializing in Advanced Securities Processing software for 17 years. Establish since 1999 they provide both Licensed and PRIVATE Cloud software to support Clients seeking to deploy advanced back-office apps and complex software projects. Their core difference over their competitors is delivery of systems with underlying Perpetual Low Cost© and Perpetual High Re/ Configurability©. N-Tier Americas uses a core suite of reconfigurable, object oriented software from which they can create new software apps designed to support new lines of business very quickly and at a much lower cost than prevails on the market today.. Their goal is to provide the industry with the best ""feature rich"" modules for minimum cost. They constantly follow data management trends of the financial services sector and match these to the unique requirements of the industry covering large databases, security, changing data flows and ever-increasing data manipulation pressures arising from compliance directives. ","Cloud Computing, Software",,"New York, New York, United States",N-Tier Americas is a vendor of good standing specializing in Advanced Securities Processing software for 17 years.,"1,442,068",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,1999-01-01,year,,,,,,,,
Fenox Development House,https://www.crunchbase.com/organization/fenox-development-house,,"Cloud Computing, Information Technology, Outsourcing, Software",http://www.fenoxdh.com,"San Jose, California, United States",FenoxDH is a US based software company dedicated to providing excellence in IT development.,"1,443,175",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Closed,2000-10-06,day,5,51-100,"Anis Uzzaman, Eddy Lee, Evgeny Zhilinsky, Max Okhmaniuk, Vitaliy Arbuzov",,,,,
Now Technologies,https://www.crunchbase.com/organization/now-technologies-35e2,,"Cloud Computing, Consulting, Cyber Security, Information Technology",https://www.nowtechs.com/,"Columbia, Maryland, United States","Now Technologies is an IT consultancy specializing in data protection, cyber security, cloud computing, website design, and media marketing.","1,443,825",,,,,,,,,,,,,"Greater Baltimore-Maryland Area, East Coast, Southern US",Active,1997-01-01,year,,11-50,,,,,,
Horizontech,https://www.crunchbase.com/organization/horizontech-74c7,,"Cloud Computing, Document Management",https://www.horizontech.com,"Danville, Virginia, United States","Horizontech delivers, document management, data processing, cloud computing, and workflow solutions to agencies and commercial markets.","1,447,829",,,,,,,,,,,,,"East Coast, Southern US",Active,1998-01-01,year,,501-1000,,,,,,
Wired direct,https://www.crunchbase.com/organization/wired-direct,,"Cloud Computing, Data Integration, IT Management, Network Security",http://www.wireddirect.com,"Incline Village, Nevada, United States","Wired direct is an IT firm that renders managed IT, network security, data migration, consulting and cloud management services.","1,463,633",,,,,,,,,,,,,Western US,Active,1999-01-01,year,,1-10,,,,,,
Pacific Innovision,https://www.crunchbase.com/organization/pacific-innovision,,"Big Data, Cloud Computing, Information Technology, Software",http://www.pacificinnovision.com,"Los Angeles, California, United States","Pacific Innovision provides system engineering, application development, cloud computing, algorithm development and simulation services.","1,468,307",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,1998-01-01,day,,1-10,,,,26933,USD,26933
ARS Global Solutions,https://www.crunchbase.com/organization/ars-global-solutions,ARS Global Solutions is a recruiting process outsourcing company providing low-cost and highly productive dedicated recruiting and bench sales resources and other custom services for small to medium size IT staffing companies in the USA. They work with various IT staffing companies from coast to coast who are reaping benefits from their service and would like to customize their solution based on clients' specific recruiting plans.,"Cloud Computing, Enterprise Resource Planning (ERP), Information Technology, Recruiting, Staffing Agency",https://www.arsgs.com,"Farmington Hills, Michigan, United States",ARSGS provides information technology services to businesses and governments.,"1,469,111",,,,,,,,,,,,,"Greater Detroit Area, Great Lakes, Midwestern US",Active,2000-01-01,year,,11-50,,,,,,
Reside,https://www.crunchbase.com/organization/reside,"Provider of cloud computing provisions. The company builds and integrate cloud provisions for business and specializes in CRM, social CRM and application development.","Cloud Computing, Information Technology",http://www.residesolutions.com/,"Minneapolis, Minnesota, United States",Reside is a Provider of cloud computing provisions.,"1,470,599",,,,,,,,,,,,,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",Closed,2001-01-01,year,,,,,,,,
DRP Global Solutions,https://www.crunchbase.com/organization/drp-global-solutions,,"Cloud Computing, Enterprise Applications, Information Technology, Network Security, Software, VoIP, Wireless",https://www.drpglobal.com/,"Dallas, Texas, United States","DRP Global Solutions offers IT services as well as enterprise apps, security systems, software, VOIP, POS, wireless, and cloud services.","1,470,727",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Active,1999-01-01,year,,1-10,,,,,,
Electronic Compute Systems,https://www.crunchbase.com/organization/electronic-compute-systems,"Electronic Compute Systems is introducing the HUMBLEÂ© PC.  The HUMBLEÂ© PC is a New and General Purpose Re-Architecture of the 41 year old microprocessor & software operating system based personal computer.  Features and Benefits include: Instant On, 100 to 10,000 times faster at 1/10 clocking speed, Lower Power, Fewer Components, More reliable, Real time everything friendly, Immune to viruses, Bridgeable to x86 for extending legacy programs, HumbleÂ©.","Cloud Computing, Hardware, Software",http://www.ecs-pc.com,"Towson, Maryland, United States","Electronic Compute Systems offers HUMBLE PC, a general purpose re-architecture of the microprocessor and software operating system.","1,476,123",,,,,,,,,,,,,"Greater Baltimore-Maryland Area, East Coast, Southern US",Active,1997-10-01,day,,1-10,,,,,,
PC Pal Global,https://www.crunchbase.com/organization/pc-pal-global,,"Cloud Computing, Information Technology",https://www.pcpalglobal.com/,"Norwalk, Connecticut, United States","PC Pal Global is providing IT services like Cloud Solutions, Network Design & Implementation and Remote Access & VPN.","1,476,167",,,,,,,,,,,,,"East Coast, New England, Northeastern US",Active,1999-01-01,year,,,,,,,,
Brown Enterprise Solutions,https://www.crunchbase.com/organization/brown-enterprise-solutions,,"Cloud Computing, Data Storage, Electronics, Hardware, Web Hosting",https://besolutions.org,"Dublin, Ohio, United States","Brown Enterprise Solutions provides electronics hardware products, cloud computing, hosting, data storage, backup & digital signage.","1,476,534",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,2001-01-01,year,,11-50,,,,,,
Net-Ability,https://www.crunchbase.com/organization/net-ability,,"Cloud Computing, Information Technology, IT Infrastructure, Network Security, Software",https://www.net-ability.com,"Wichita, Kansas, United States","Net-Ability provides Core IT consulting, support, hardware, and services to small and medium-sized businesses.","1,476,875",,,,,,,,,,,,,Midwestern US,Active,1999-01-01,year,,1-10,,,,,,
Charlotte IT Solutions,https://www.crunchbase.com/organization/charlotte-it-solutions,,"Cloud Computing, Information Services, Information Technology",https://www.charlotteitsolutions.com,"Charlotte, North Carolina, United States",Charlotte IT Solutions is a Microsoft Managed Service Provider providing a solution to client's information technology needs.,"1,478,759",,,,,,,,,,,,,"East Coast, Southern US",Active,1996-01-01,year,,11-50,,,,,,
Auxzillium,https://www.crunchbase.com/organization/auxzillium,,"Cloud Computing, IT Management, Network Security",http://www.auxzillium.com,"Medford, Massachusetts, United States","Auxzillium provides cloud solutions, disaster recovery, network security, VoIP, network assessment and managed IT services.","1,485,218",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Active,2000-01-01,year,,11-50,,,,,,
ABL Computers,https://www.crunchbase.com/organization/abl-computers,,"Cloud Computing, Information Technology, Network Security",https://www.ablcomputers.com,"Valley Stream, New York, United States","ABL Computers provides cloud computing, network security, data backup and technology solutions.","1,485,220",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2001-01-01,year,,1-10,,,,,,
Ideal,https://www.crunchbase.com/organization/ideal-0821,,"Cloud Computing, Consulting, Information Technology",https://www.idealcomputersolution.com/,"Azusa, California, United States","Ideal provides dependable information services that are customized to the firm's demands, and engineers, and technicians.","1,485,277",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2002-01-01,year,,11-50,,,,,,
Etech Solutions,https://www.crunchbase.com/organization/etech-solutions-34f6,,"Cloud Computing, Computer, Hardware, Internet",https://www.etech.us/,"Ankeny, Iowa, United States",Etech Solutions provides a full range of affordable computer consulting and maintenance services to businesses.,"1,495,343",,,,,,,,,,,,,Midwestern US,Active,2000-01-01,day,,1-10,,,,,,
InfoSys Colorado,https://www.crunchbase.com/organization/infosys-colorado,,"Cloud Computing, Computer, Information Technology, Project Management",https://infosyscolorado.com/,"Broomfield, Colorado, United States","InfoSys Colorado is an IT company specialized in IT consulting, project management and cloud migration services.","1,503,226",,,,,,,,,,,,,"Greater Denver Area, Western US",Active,1996-01-01,day,,1-10,,,,,,
Healthy Technology Solutions,https://www.crunchbase.com/organization/healthy-technology-solutions,,"Cloud Computing, Consulting, Information Technology, Network Security, Software",https://www.healthytechsolutions.com/,"Las Vegas, Nevada, United States","Healthy Technology Solutions offers managed I.T services, cloud computing, data backup and recovery, and network security services.","1,516,564",,,,,,,,,,,,,Western US,Active,1996-01-01,year,,1-10,,,,,,
Mergertree,https://www.crunchbase.com/organization/mergertree,"MergerTree provides the best solutions for growing a company in one place with simple, predictable pricing, from cybersecurity to IT monitoring, management, troubleshooting, training, support, and planning. Mergertree Solutions helps clients leverage the value of their technology environment. Their SAS 70 data center colo with AT&T provides managed technology services and hosted services. These services include Microsoft Exchange and Hyper-V virtualization.","Cloud Computing, Cyber Security, Information Technology, Software, Web Hosting",https://www.mergertree.com,"Spring, Texas, United States",Mergertree provides information technology services.,"1,522,487",,,,,,,,,,,,,"Greater Houston Area, Southern US",Active,2000-01-01,year,,11-50,,,,95570,USD,95570
Cortekx,https://www.crunchbase.com/organization/cortekx,Cortekx's founding members have deep experience with manufacturing and distribution. Cortekx then partnered with Microsoft and started offering both Dynamics SL and Dynamics GP.,"Cloud Computing, Enterprise Resource Planning (ERP), Software",https://www.cortekx.com,"Woodland Hills, California, United States",Cortekx provide consulting services to the manufacturing and distribution industries.,"1,522,824",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,1995-01-01,year,,11-50,,,,62157,USD,62157
Pacific IT Solutions,https://www.crunchbase.com/organization/pacific-it-solutions,,"Cloud Computing, Information Technology, IT Management, Technical Support",https://www.pacificitsolutions.com/,"San Diego, California, United States","Pacific IT Solutions is an information technology company that offers IT management, cloud solutions, and technical support services.","1,528,761",,,,,,,,,,,,,"Greater San Diego Area, West Coast, Western US",Active,2000-01-01,day,,1-10,,,,,,
Draycor,https://www.crunchbase.com/organization/draycor,,"Cloud Computing, Cyber Security, Information Technology, Software",https://www.draycor.com/,"San Diego, California, United States","Draycor offers cloud computing, cyber security, surveillance detection systems, software, IT procurement, and network management services.","1,530,898",,,,,,,,,,,,,"Greater San Diego Area, West Coast, Western US",Active,2001-01-01,year,,1-10,,,,80996,USD,80996
ImageStream,https://www.crunchbase.com/organization/imagestream,,"Cloud Computing, Hardware",http://www.imagestream.com/,"Texas, South Carolina, United States","ImageStream provides cloud solutions, BSC-Networking, SISPRO, NOC, SOC, VOC, and data center services.","1,542,251",,,,,,,,,,,,,"East Coast, Southern US",Active,1995-01-01,year,,,,,,,,
Brimark-Velotel,https://www.crunchbase.com/organization/brimark-velotel,,"Cloud Computing, Information Technology, Network Hardware, Web Development, Web Hosting",http://www.brimark-velotel.com,"Minnetonka, Minnesota, United States","Brimark-Velotel provides LAN and WAN design, IP telephony, web-based SW development, application hosting, security, and clouds services.","1,547,205",,,,,,,,,,,,,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",Active,1996-01-01,year,,,,,,,,
Pro Computing,https://www.crunchbase.com/organization/pro-computing,,"Cloud Computing, Information Technology, Security",https://www.procomputingllc.com/,"North Platte, Nebraska, United States","Pro Computing provides a complete suite of IT services, sales and solutions.","1,548,854",,,,,,,,,,,,,Midwestern US,Active,2000-01-01,day,,1-10,,,,,,
Eler Technologies,https://www.crunchbase.com/organization/eler-technologies,,"Ad Network, Cloud Computing, Information Technology, SEO, VoIP",http://www.eler.com,"White Plains, New York, United States","Eler Technologies provides network designing, data security services, cloud hosting, VoIP and SEO solutions.","1,548,143",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,1995-01-01,year,,1-10,,,,,,
Area Networks,https://www.crunchbase.com/organization/area-networks,,"Cloud Computing, Information Technology, Technical Support",https://www.areanetworks.com/,"Cleveland, Ohio, United States",Area Networks is a full service managed service provider that specializes in cloud computing.,"1,551,441",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,1996-01-01,day,,1-10,,,,86958,USD,86958
GEGERVISION,https://www.crunchbase.com/organization/gegervision,,"Cloud Computing, Information Technology, Technical Support",https://www.gegervision.com/,"Ocoee, Florida, United States","GEGERVISION specializes in cloud computing, virtual CIO, backup, recovery, and IT support services.","1,553,682",,,,,,,,,,,,,"East Coast, Southern US",Active,2001-01-01,day,,1-10,,,,11783,USD,11783
Infinity Techs Group,https://www.crunchbase.com/organization/infinity-techs-group,,"Analytics, Cloud Computing, Consulting, Software",http://infigroup.com,"Paramus, New Jersey, United States","Infinity Techs Group offers corporate consulting, software development, SAS analytics, cloud and data services for versatile industries.","1,558,179",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,1999-01-01,year,,101-250,,,,,,
Insightful Networks,https://www.crunchbase.com/organization/insightful-networks,,"Cloud Computing, Information Technology, IT Infrastructure, IT Management",http://insightfulnetworks.com,"Los Angeles, California, United States","Insightful Networks offers a wide range of IT solutions including system monitoring, cloud hosting, backup, IT management & infrastructure.","1,560,188",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2000-01-01,year,1,1-10,Jeff Bush,,,84187,USD,84187
CEN Associates,https://www.crunchbase.com/organization/cen-associates,,"Cloud Computing, Consulting, Cyber Security, Information Technology",http://www.cenassociates.com/,"Windham, New Hampshire, United States","CEN Associates is an information technology company specialized in  IT consulting, cloud computing and cybersecurity services.","1,563,781",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Active,2000-01-01,day,,1-10,,,,,,
TrygTech,https://www.crunchbase.com/organization/trygtech,,"Cloud Computing, Consulting, Embedded Systems, Information Technology, Software",https://www.trygtech.com,"Seattle, Washington, United States","TrygTech is a IT consultancy that specializes in embedded systems and apps, hardware, cloud computing and IoT solutions to its clients.","1,565,119",,,,,,,,,,,,,"Greater Seattle Area, West Coast, Western US",Active,2002-01-01,year,,11-50,,,,,,
Beyondnet Solutions,https://www.crunchbase.com/organization/beyondnet-solutions,,"Cloud Computing, IT Management, Management Consulting, Software, VoIP",http://www.beyondnetsolutions.com,"Lake Oswego, Oregon, United States","Beyondnet Solutions delivers IT consulting, digital transformation, disaster recovery and cloud computing services.","1,568,736",,,,,,,,,,,,,"West Coast, Western US",Active,1999-01-01,year,,1-10,,,,,,
Tywoo Technologies,https://www.crunchbase.com/organization/tywoo-technologies,,"Cloud Computing, IT Management, Network Security",https://www.tywoo.com/,"Shawnee, Kansas, United States","Tywoo Technologies specializes in IT management, disaster recovery, network infrastructure, managed IT, and cloud sloutions.","1,570,108",,,,,,,,,,,,,Midwestern US,Active,2002-01-01,year,,1-10,,,,,,
Red Laser Technology,https://www.crunchbase.com/organization/red-laser-technology,,"Cloud Computing, Cyber Security, Project Management",https://redlaser.net/,"Jackson, Mississippi, United States",Red Laser Technology is a technology development and consulting firm.,"1,572,089",,,,,,,,,,,,,Southern US,Active,2002-01-01,year,,,,,,38992,USD,38992
AOK Networking,https://www.crunchbase.com/organization/aok-networking,,"Cloud Computing, Information Technology, Network Security",http://aoknetworking.com,"Oviedo, Florida, United States",AOK Networking is an IT services firm that delivers computer & network security services.,"1,573,708",,,,,,,,,,,,,"East Coast, Southern US",Active,2000-01-01,year,,1-10,,,,68125,USD,68125
Aurostar,https://www.crunchbase.com/organization/aurostar,"Aurostar provides on-time services that exceed customer expectations. They adjust their products to the needs of their customers. They have been working closely with their clients in order to keep their computing environment current. Their products and services include cloud computing, network security, procurement service, and IT consulting.","Cloud Computing, Consulting, Network Security, Procurement",http://www.aurostar.net,"Fremont, California, United States","Aurostar is an IT Solution provider for systems, mobility, server, and storage.","1,576,993",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2002-01-01,year,,11-50,,,,61129,USD,61129
Ciracom,https://www.crunchbase.com/organization/ciracom,,"Cloud Computing, Hardware, Security, Software",http://www.ciracom.com,"Alexandria, Virginia, United States","Ciracom focuses on security solutions, cloud computing and hardware and software services.","1,577,954",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2001-01-01,year,,11-50,,,,,,
Bay Computing,https://www.crunchbase.com/organization/bay-computing-0fd5,"Bay Computing provides IT help desk, cloud computing, business continuity, IT security, communications, desktop or laptop support, network management, servers, data storage, and virtualization services. If you want would contact them please contact them via phone call or email.","Business Intelligence, Cloud Computing, Data Storage, Information Technology",https://baymcp.com,"San Francisco, California, United States",Bay Computing provides business IT services and support for small and mid sized businesses.,"1,580,212",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,1999-01-01,year,,11-50,,,,,,
ArkiTechs,https://www.crunchbase.com/organization/arkitechs,,"Business Intelligence, Cloud Computing, IT Infrastructure, VoIP",https://arkitechs.com/,"Weston, Florida, United States","ArkiTechs is a IT firm that offers enterprise communication, business intelligence, VoIP, cloud services & IT infrastructure to its clietns.","1,592,415",,,,,,,,,,,,,"Greater Miami Area, East Coast, Southern US",Active,1998-01-01,year,,1-10,,,,21233,USD,21233
Aok Networks,https://www.crunchbase.com/organization/aok-networks,,"Cloud Computing, Consulting, Internet",https://aoknetworks.com,"Mount Carmel, Illinois, United States","AOk Networks offers fiber based internet, cloud hosting, disaster recovery, consulting, and staffing solutions.","1,598,613",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,1998-01-01,year,,251-500,,,,,,
Best Neworks,https://www.crunchbase.com/organization/best-neworks,,"Cloud Computing, Network Security, VoIP",https://www.bestnetworks.net/,"Rosamond, Illinois, United States","Best Neworks focuses on network security solutions, cloud computing, VoIP along with managed IT services.","1,600,241",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,1997-01-01,year,,1-10,,,,,,
Information Gateways,https://www.crunchbase.com/organization/information-gateways,,"Apps, Cloud Computing, Cyber Security, Finance, IT Management",http://www.infogateway.com,"Livonia, Michigan, United States","Information Gateways is an IT firm that offers data analytics, financial management, app development, cybersecurity and cloud services.","1,604,770",,,,,,,,,,,,,"Greater Detroit Area, Great Lakes, Midwestern US",Active,1997-01-01,year,,101-250,,,,,,
Solutions Wave,https://www.crunchbase.com/organization/solutions-wave,,"Cloud Computing, Information Technology, Mobile Apps, Software, Web Apps",https://solutionswave.com,"Boston, Massachusetts, United States",Solutions Wave is a leading software development company working since 1999 focusing on Business web & mobile apps.,"1,604,674",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Active,1999-01-01,year,,101-250,,,,,,
Cafetech Los Angeles,https://www.crunchbase.com/organization/cafetech-los-angeles,"CAFEtech Los Angeles offers information technology infrastructure management, help desk, mobile system support, email services, document archive management, database management, online cloud backup services, and network security.","Cloud Computing, Database, Information Technology, Network Security",https://cafetech-la.com,"Reseda, California, United States",Cafetech Los Angeles is information technology management resource serving for commercial business.,"1,610,702",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,1995-01-01,year,,1-10,,,,,,
August Etech,https://www.crunchbase.com/organization/august-etech,,"Cloud Computing, Information Technology, IT Infrastructure",https://augustetech.com,"Somerset, New Jersey, United States","August eTech is an IT company that provides database programming, cloud security, disaster recovery and network monitoring services.","1,610,956",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2001-08-01,month,,11-50,,,,104657,USD,104657
Prismalytics,https://www.crunchbase.com/organization/prismalytics,"Prismalytics includes financial services, cable tv, media and entertainment, securities, and commodities exchanges, pharmaceuticals; and the telecommunications industry. Prismalytics is also the company behind the VERILABS product a cloud-native platform for online Instruction, proficiency exams, and rapid solutions prototyping on virtually any information technology ecosystem, on-demand.","Apps, Business Development, Business Information Systems, Business Intelligence, Cloud Computing, Cloud Data Services, Software, Warehousing",https://www.prismalytics.io,"New York, New York, United States",Prismalytics is a computer software company.,"1,613,268",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,1995-01-01,year,,11-50,,,,,,
PC Dynamix,https://www.crunchbase.com/organization/pc-dynamix,,"Cloud Computing, Cyber Security, Information Technology, IT Management",http://pcdynamix.com,"Beverly, Massachusetts, United States","PC Dynamix specializes in managed IT services, data protection and backup, cybersecurity, cloud computing, communication and collaboration.","1,625,741",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Active,2000-01-01,year,3,1-10,"George McCracken, Ken Pryor, Ross Kossuth",,,,,
Clocktower Technology Services,https://www.crunchbase.com/organization/clocktower-technology-services,,"Cloud Computing, IT Management, Network Security, Telecommunications",http://www.clocktowertech.com,"Franklin, Tennessee, United States",Clocktower Technology Services offers a wide range of solutions in the areas of information technology and telecommunications.,"1,626,252",,,,,,,,,,,,,Southern US,Active,2000-01-01,year,,1-10,,,,,,
NuvoSys,https://www.crunchbase.com/organization/nuvosys,,"Cloud Computing, Information Technology, Risk Management, Social Media, Software, Web Design",https://nuvosys.com/,"New York, New York, United States","NuvoSys Solutions is a diversified, experienced provider of information technology, consulting, and risk management services.","1,633,781",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2002-01-01,day,,11-50,,,,,,
GMG Communications,https://www.crunchbase.com/organization/gmg-communications,,"Cloud Computing, Consulting, Data Center, Information Technology, Telecommunications, VoIP",https://www.gmgcommunications1.com/,"Delray Beach, Florida, United States","GMC Communications offers telecommunication consulting, data center, VOIP, IT management, data connectivity, and cloud services.","1,635,029",,,,,,,,,,,,,"Greater Miami Area, East Coast, Southern US",Active,2001-01-01,year,,,,,,,,
Ndynamics,https://www.crunchbase.com/organization/ndynamics,,"Cloud Computing, Cyber Security, IT Management",https://www.ndynamics.com,"San Jose, California, United States","Ndynamics specializes in managed IT, cybersecurity and cloud computing services, cloud IT solutions, data backup and disaster recovery.","1,635,312",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,1999-01-01,year,,1-10,,,,26098,USD,26098
MPGonline,https://www.crunchbase.com/organization/mpgonline,"MPG Online is an online provider of affordable IT/Computer support, repair, and consulting services. MPG Online develops long-term relationships with clients. Most companies in the networking industry have to overcharge due to their client turnover ratio being so high, They don’t.  MPG online is efficient and we pass these savings on to our customers.","Cloud Computing, IT Management, Software, VoIP",https://www.mpg-online.com,"Kingston, Georgia, United States",MPGonline is a I.T. Solutions and consulting company.,"1,641,224",,,,,,,,,,,,,"Greater Atlanta Area, East Coast, Southern US",Active,2000-01-01,year,,1-10,,,,,,
