Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Thorias Software Solutions,https://www.crunchbase.com/organization/thorias-software-solutions,"Thorias Software Solutions builds enterprise-scale software to impact an organization’s success. They have acted as the catalyst for growth for organizations by delivering enterprise software solutions. Its team has a track record of building SaaS applications and successfully completing software services projects. Its product includes S3 File Control and Documents Generation Solutions. It was founded in 2010 and is headquartered in Ahmedabad, Gujarat, India.","Cloud Data Services, Information Technology, SaaS, Software",http://thorias.com/,"Ahmedabad, Gujarat, India",Thorias Software Solutions builds enterprise-scale software to impact an organization’s success.,"973,952",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2016-01-01,year,1,1-10,Thoriya Sagar,,,,,
OpSyCon DevOps Services,https://www.crunchbase.com/organization/opsycon-devops-services,,"Cloud Data Services, Cloud Infrastructure, Infrastructure",https://opsyconservices.com/,"Kannur, Kerala, India","OpSyCon DevOps Services is a software development company that offers infrastructure automation, cloud migration, CI and CD.","987,948",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2019-01-01,year,2,11-50,"Kalpana Santhi Raju, Sathishsathyan Chindarankandy",,,,,
Ewebcore Technologies,https://www.crunchbase.com/organization/ewebcore-technologies,"Ewebcore Technologies is an information technology firm dedicated to providing splitting solutions to the travel, financial, and other industries. It has established itself as a niche player in the IT sector during the last decade. Digital marketing, travel, MF, Banks, and stock brokers are among the industry top names. Digital experts LLC, the company american subsidiary, is one of the growing digital marketing and content production firms. They are an agile digital technology innovation partner for businesses, government agencies, and software product firms. At ewebcore technologies, they believe that success and innovation come from a constant focus on learning, collaboration, and results.","Cloud Data Services, Consulting, Mobile Apps, Software, Web Development",https://www.ewebcore.net,"Mumbai, Maharashtra, India",Ewebcore Technologies provides digital transformation solutions for public sector organization and software product companies.,"995,899",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2014-01-01,year,,101-250,,,,,,
Evolgence Telecom Systems,https://www.crunchbase.com/organization/evolgence,,"Cloud Data Services, Mobile, Telecommunications",http://www.evolgence.com,"Hyderabad, Andhra Pradesh, India","Evolgence Telecom Systems specializes in the integration of IT, telecom & mobile communications technologies for enterprises & businesses.","998,963",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2013-01-01,year,1,101-250,Srikanth Pillarisetty,,,,,
Post Plan,https://www.crunchbase.com/organization/post-plan,,"Cloud Data Services, Social Media, Software",https://postplan.io/en,"Bangalore, Karnataka, India","Post Plan is a social media management platform that offers inbuilt cloud storage, clients, and social accounts handling services.","1,014,162",,,,,,,,,,,,,Asia-Pacific (APAC),Active,,,,1-10,,,,,,
MHealthie,https://www.crunchbase.com/organization/mhealthie,'Anywhere-Anytime-Authentic Digital Vaccination Card',"Blockchain, Cloud Data Services, Electronic Health Record (EHR), Information Technology, Software",https://www.mhealthie.com/,"Bangalore, Karnataka, India",Digital Vaccination Ecosystem powered by Blockchain and business model innovation,"1,067,934",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2020-12-01,month,3,1-10,"Dr Sreenath S Manikanti, Kumar Prakash, Mukund Joshi",,,,,
LuitBiz,https://www.crunchbase.com/organization/luitbiz,,"Cloud Data Services, Software",http://www.luitinfotech.com,"Bangalore, Karnataka, India",LuitBiz is all-in-one cloud business applications software.,"1,070,720",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2004-01-01,day,1,,Boijayanta Bezbarua,,,,,
Loumus,https://www.crunchbase.com/organization/loumus,,"Cloud Data Services, Consulting, Information Technology",https://loumus.com/,"Noida, Uttar Pradesh, India","Loumus organizations are undergoing digital transformation and app modernization through the use of cloud, and data management.","1,088,459",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2018-01-01,year,,1001-5000,,,,,,
Gyaan Tel,https://www.crunchbase.com/organization/gyaan-tel,"Gyaan Tel is mobile device based analytics for emerging markets. They help traditional retailers and the marketers who serve make smarter decisions, faster. How fast? In real-time. In developing markets, traditional retailers sell thousands of products every year. In India alone, the market for fast moving consumer goods is projected to reach $100 billion by 2025. However, armed with with little more than a pen and paper, retailers fail to track sales and expenses accurately.","Big Data, Cloud Data Services, Fast-Moving Consumer Goods, Hardware, Mobile",http://gyaantel.com,"Mumbai, Maharashtra, India",Mobile device based data analytics,"1,090,268",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2012-01-01,year,1,1-10,Nishant Dixit,,,,,
JMVAS,https://www.crunchbase.com/organization/jmvas,,"Cloud Data Services, Consulting, Digital Marketing, Professional Services, Telecommunications, Web Development",http://jmvas.com/,"Gurgaon, Haryana, India","JMVAS is an infotech company that offers cloud telephony, mobile and web app development, VAS, and IT outsourcing services.","1,090,396",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2015-01-01,year,,11-50,,,,,,
MiltonTech,https://www.crunchbase.com/organization/miltontech,"We are trying to build a managed services provider to our clients by helping them grow without worrying about architectural and infrastructure cost hassles so they could focus more on their business and worry less about their costs. Data Migration, Security and AI/ML helpful insights.","Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Management, Cloud Security, Information Technology",,"Hyderabad, Andhra Pradesh, India",Managed service provider with architectural and infrastructure cost hassles so they could focus more on their business.,"1,097,146",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2022-07-10,day,1,1-10,Rohan Reddy Tirumalareddy,,,,,
BKP365,https://www.crunchbase.com/organization/bkp365,"Looking for Cloud Backup - search no more. India's leading Cloud Storage provider BKP365, gives you control over what you need to store and where. Backup internal or external drives, servers, SQL, VM, NAS, Hypervisor,  and more. Choose the right partner to your success","Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Management, Cloud Security, Cloud Storage, Data Storage, Information Technology, Internet, Software",https://www.bkp365.com/,"New Delhi, Delhi, India","BaaS : Cloud Backup Service Provider for Cloud Storage, Backup Restore and Disaster Recovery Services","1,123,696",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2006-09-28,day,,51-100,,,,,,
Auki,https://www.crunchbase.com/organization/au-ki,,"Analytics, Cloud Data Services, CMS, Data Integration, Software, Web Design",http://www.au-ki.com/,"Cochin, Kerala, India","Auki is a software company that specializes in Adobe Experience cloud CMS, data integrations, campaign and audience manager integrations.","1,134,991",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2014-01-01,year,,11-50,,,,,,
Achtung Labs,https://www.crunchbase.com/organization/achtung-labs,,"Cloud Data Services, Internet, Web Hosting",http://achtunglabs.com,"Jaipur, Rajasthan, India",Achtung Labs is a cloud solution provider with email hosting solutions services.,"1,161,553",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2011-01-01,day,1,11-50,Salil Jain,,,,,
Centre for Advanced Information Systems and Computing,https://www.crunchbase.com/organization/caisc,"Centre for Advanced Information Systems and Computing (CAISC) is among the fastest growing companies in Indian web hosting industry. Our team is composed of web developers and systems administrators with years of experience, headed by extremely talented professionals. We are committed to providing the best web hosting solution in Indian market and overseas. Since 2008 CAISC has worked hard to provide exceptional service to clients who demand a personal level of attention and reliable web hosting services. We don’t just sell web hosting — we enter a relationship with each and every client to ensure the best hosting experience. After all, that’s how we got our start and we truly know of no other way. We specialize in providing web hosting solution for all types of websites. Irrespective of whether you have a brand new blog, a high traffic website or if you own an eCommerce website, CAISC has just the right solution for you! CAISC offers a broad range of services, such as Shared Hosting, cPanel Reseller Hosting, Dedicated Server, VPS Server, Cloud Server, SSL Certificates, Domain Name Registration, Website Development, Server Administration & Security and much more.","Cloud Data Services, Cloud Management, Data Center, Data Storage, Information Technology, Internet, Web Design, Web Development, Web Hosting",https://www.caisc.co.in/,"Lucknow, Uttar Pradesh, India","CAISC is a India based hosting provider specializing in Web Hosting, Reseller Hosting, VPS Hosting and Domain Name Registration.","1,166,967",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2008-07-01,day,,1-10,,,,,,
Shri Mukunda Mani Software Systems,https://www.crunchbase.com/organization/shri-mukunda-mani-software-systems,"Shri Mukunda Mani Software Systems offers an online restaurant management software built on Salesforce. Shri Mukunda Mani Software Systems also services and consultancy in MDM, PIM, Hospitality, Java, J2EE, Salesforce, Ajax, Oracle, and more. The company's solutions are easy to use and developed on proven and robust Salesfore cloud platform. Shri Mukunda Mani Software Systems was founded on 2014 and is headquartered in Lucknow, India.","Cloud Data Services, Consulting, Hospitality, Software",http://shrimukundasoft.com,"Lucknow, Uttar Pradesh, India",Shri Mukunda Mani Software Systems offers an online restaurant management software built on Salesforce.,"1,172,259",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2014-01-01,year,2,1-10,"Anup Dixit, Kumud Dixit",,,,,
MarkTeQ,https://www.crunchbase.com/organization/markteq,"MarkTeQ offer web development, software development, application development, mobile application development, cloud application development, web hosting services, database services, and consultancy services.","Cloud Data Services, Information Technology, Software, Web Development",http://www.markteq.com,"Ahmedabad, Gujarat, India","MarkTeQ offers IT, database and consultancy services.","1,173,619",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2012-01-01,year,1,11-50,Maulik Shah,2,,,,
Meradata Private Ltd,https://www.crunchbase.com/organization/meradata-private-ltd,,Cloud Data Services,https://www.meradata.com,"Bangalore, Karnataka, India","Meradata is your personal data manager, here to make your life easier and more efficient. Start sign up now.","1,192,572",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2012-01-01,year,2,11-50,"Diwakar Gupta, Neeraj Gupta",,,,,
KheyDigit Software Solutions,https://www.crunchbase.com/organization/kheydigit-software-solutions,,"Cloud Data Services, Information Technology, Software",https://khey-digit.com/,"Hyderabad, Andhra Pradesh, India",KheyDigit Software Solutions is a leading IT solutions company providing comprehensive solutions around CRM and cloud solutions.,"1,209,959",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2015-01-01,year,,11-50,,,,,,
bpro labs,https://www.crunchbase.com/organization/bpro-labs,"bpro labs aim is to design and develop tailor-made hardware plus software products, services, and solutions for the users across applications in various enterprises. Their experience has taught them that every application is unique & customization is necessary for getting the best insights. Bpro Labsm has been into design, research, and development has many successful installations and use-cases across applications. Their customer testimonials or OEM profile are available on request.","Cloud Data Services, Manufacturing, Medical Device, Software",https://www.bprolabs.com/,"Chennai, Tamil Nadu, India","bpro labs are design research, development, and manufacturing companies.","1,215,523",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2015-01-01,year,,11-50,,,,,,
ITecSys,https://www.crunchbase.com/organization/itecsys,"ITecSys Technologies is a niche player in the IT Distribution & Services industry providing Value Added Distribution in the Information Security space, enabling partners to deliver complex IT solutions, focusing on Data Centre, Cloud, Mobility and Next-generation technologies.","Cloud Data Services, Information Technology, Network Security",https://itecsys.in,"Bangalore, Karnataka, India",ITecSys is an agile providers of IT Security Services.,"1,222,294",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2009-01-01,year,,11-50,,,,,,
Fluidech,https://www.crunchbase.com/organization/fluidech,,"Analytics, Cloud Data Services, Consulting, Cyber Security, Information Technology, Staffing Agency",https://fluidech.com/,"Gurgaon, Haryana, India","Fluidech is a technology consulting & managed services company specialized in cloud & infra, DevOps, data analytics, cybersecurity.","1,229,454",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2014-01-01,year,,11-50,,,,,,
ANALOG INNOVATION PRIVATE LIMITED,https://www.crunchbase.com/organization/analog-innovation,,"Cloud Computing, Cloud Data Services, Cloud Management, Cloud Security, Cloud Storage, Information Technology",https://koinfit.com,"Rajkot, Gujarat, India",THE DIGITAL PEOPLE,"1,239,787",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2018-08-02,day,1,11-50,MAULIK MANDALI,,,,,
zelenium infotech pvt ltd,https://www.crunchbase.com/organization/zelenium-infotech-pvt-ltd,,"Artificial Intelligence, Cloud Data Services, Information Technology, IT Management, SEO, Software",https://zeleniumglobal.com/,"Cochin, Kerala, India","zelenium infotech pvt ltd is a software & IT firm offering software development,SEO,AI & cloud solutions.","1,241,540",,,,,,,,,,,,,Asia-Pacific (APAC),Active,1998-01-01,year,,1-10,,,,,,
Technonix,https://www.crunchbase.com/organization/technonix,,"Cloud Data Services, Digital Marketing, Software Engineering, UX Design",https://technonix.co.in,"Porur, Tamil Nadu, India","Technonix delivers cloud, app development, digital marketing, UI/UX, and support services to help clients focus on priority deliverables.","1,252,344",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2010-01-01,year,,11-50,,,,,,
Meditag,https://www.crunchbase.com/organization/meditag,,"Cloud Data Services, Health Care, Internet, Personal Health",http://www.meditag.in/,"Surat, Gujarat, India",Meditag is an online service that safe and securely stores your health information.,"1,252,737",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2011-01-01,day,,51-100,,,,,,
getcloudready,https://www.crunchbase.com/organization/getcloudready,"Get Cloud Ready™ is an end-to-end framework to enable individuals and organizations get ready for the cloud. It offers a structured and a systematic approach to get people, processes, products and business applications ready to take advantage of the cloud. Our mission is to enable architects, developers and IT professionals to be ready for the cloud, thus enabling them to develop and manage applications that are ready for the cloud. Our dream is to be the catalyst to the cloud revolution by being the definitive partner for the businesses taking the leap to the cloud. We offer comprehensive training programs, advisory services, migration and maintenance services covering the entire spectrum of the journey to the cloud. Driven by Janakiram MSV, Get Cloud Ready™ is a result of his extensive knowledge and experience of being the Cloud Specialist and a Technologist. Being an independent, unbiased and neutral authority on cloud, Get Cloud Ready™ strives to deliver impact and value through your journey of cloud Readiness.","Business Development, Cloud Computing, Cloud Data Services",http://getcloudready.com,"Hyderabad, Andhra Pradesh, India",Get Cloud Ready™ is an end-to-end framework to enable individuals and organizations get ready for the cloud.,"1,263,258",,,,,,,,,,,,,Asia-Pacific (APAC),Closed,2013-01-01,year,1,,MSV Janakiram,,,,,
TechDimension,https://www.crunchbase.com/organization/techdimension,,"Cloud Data Services, Cloud Infrastructure, Consulting, Information Technology, Professional Services, Software",http://www.techdimension.in/#/home,"Hyderabad, Andhra Pradesh, India","TechDimension specialises in office 365, microsoft azure, sharepoint, cloud infrastructure and application lifecycle management.","1,292,299",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2014-01-01,year,,11-50,,,,,,
Cerebrata,https://www.crunchbase.com/organization/cerebrata,"Cerebrata is focused on developing easy to use tools for developers working on Windows Azure, Microsoft’s cloud computing platform.","Cloud Data Services, Information Services, Software",,"Udaipur, Rajasthan, India","Cerebrata is focused on developing easy to use tools for developers working on Windows Azure, Microsoft’s cloud computing platform.","1,314,314",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2007-01-01,year,1,1-10,Gaurav Mantri,,,,,
Enggservices2india,https://www.crunchbase.com/organization/enggservices2india,,"Business Development, Cloud Data Services, Industrial Engineering",http://www.enggservices2india.com/index.htm,"Bangalore, Karnataka, India",Enggservices2india is a leading outsourcing provider based on the customer needs with the state of art facility.,"1,334,601",,,,,,,,,,,,,Asia-Pacific (APAC),Active,,,,11-50,,,,,,
Acma Computers,https://www.crunchbase.com/organization/acma-computers,,"Asset Management, Cloud Data Services, Information Technology, Network Security, Professional Services",https://acmacomputers.com/,"Andheri, Maharashtra, India","Acma Computers is an IT service provider that offers network security, asset management and cloud services.","1,336,878",,,,,,,,,,,,,Asia-Pacific (APAC),Active,1992-01-01,year,,251-500,,,,,,
Pentacle,https://www.crunchbase.com/organization/pentacle-5006,"Pentacle is an IT solutions provider specializing in system integration that is consulting, designing, and implementing, integrating various information technology products and services thus providing end-to-end integrated solutions to their esteemed customers. They analyze and then solve major technical problems of a business. Based on their analyses, they suggest better software or hardware solutions for businesses.","Cloud Data Services, Consulting, Information Technology, Network Security",https://pentacle.in,"Lucknow, Uttar Pradesh, India",Pentacle is an information technology consulting.,"1,340,371",,,,,,,,,,,,,Asia-Pacific (APAC),Active,1996-01-01,year,,11-50,,,,,,
MMADapps,https://www.crunchbase.com/organization/mmadapps,"MMADapps was founded by a dynamic team, who is passionate to amalgamate innovation with an extreme focus on technology by providing quality services. Along with working on the deliveries for its client, MMAD also focused on developing certain product in-house. Some of the areas in which MMAD has developed products are city e-governance, e-Commerce and FinTech. MMAD focuses on Web; Mobile App Development, Data Analytics and cloud infrastructure. The team of MMAD always stresses on delivering the quality & timely work to its customers. Please get in touch with us at reach@mmadapps.com for more details.","Cloud Computing, Cloud Data Services, Cloud Management, Mobile Payments, Web Apps, Web Development",https://mmadapps.com/,"Bengaluru, Karnataka, India","MMADapps was founded by a dynamic team, who is passionate to amalgamate innovation with an extreme focus on technology. ","1,345,459",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2013-10-21,day,2,51-100,"Gopal Krishna, KAVERI CHAKRABORTY",,,,,
Everything Civic,https://www.crunchbase.com/organization/everything-civic,Everything Civic is a web and mobile development company. They are responsible for designing and developing high-end web and mobile-based solutions for government agencies to streamline their workflow.,"Cloud Data Services, Mobile Apps, Software, Web Design",https://everythingcivic.com,"Ahmedabad, Gujarat, India",Everything Civic develops mobile apps and cloud-based software solutions for government agencies.,"1,347,932",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2015-01-01,year,2,51-100,"Rakesh Patel, Smital Pandit",,,,,
Subtlelabs,https://www.crunchbase.com/organization/subtlelabs,,"Cloud Data Services, CRM, Enterprise Resource Planning (ERP), Information Technology, Software, Web Development",https://subtlelabs.com/,"Ghaziabad, Uttar Pradesh, India","Subtlelabs is a product engineering company focusing on Startup, Cloud, Salesforce, Mobility & Automation with a proven track record.","1,354,193",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2009-01-01,year,,11-50,,,,,,
Client Digital,https://www.crunchbase.com/organization/client-digital,,"Cloud Data Services, Digital Media, E-Commerce, Mobile Apps, Web Design",https://www.clientdigital.net,"Chennai, Tamil Nadu, India","Client Digital deals with web design, mobile application development, payment gateway and e-commerce solutions.","1,360,091",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2015-01-01,year,,11-50,,,,,,
TradeOrganizer,https://www.crunchbase.com/organization/tradeorganizer,"TradeOrganizer helps to launch new products, drive operations, implement cutting-edge technology, and deliver advanced analytics capabilities and process optimization. They work with clients as a partnership approach to elevate the business activities not from an application standpoint only but from analytics, security, mobility, and integrated interfaces. They believe in a template approach that will make the solution ready in a short duration.","Analytics, Big Data, Blockchain, Cloud Data Services, Product Design",https://www.tradeorganizer.com,"New Delhi, Delhi, India","TradeOrganizer provides web content, business analytics, and application development services.","1,361,824",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2002-01-01,year,,11-50,,,,,,
EPACTS,https://www.crunchbase.com/organization/epacts,,"Cloud Data Services, Cloud Management, Information Technology",https://www.epacts.in/,"Thane, Maharashtra, India","EPACTS is a consultancy firm that provides enterprise platform, analytics, cloud, and IT security services.","1,370,614",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2015-01-01,year,,11-50,,,,,,
CloudBrew Labs,https://www.crunchbase.com/organization/cloudbrew-labs,"CloudBrew is a product that helps to secure your data by distributing it over multiple cloud storage accounts.  It gives you the freedom and flexibility to manage multiple storage accounts through single console. They believe that you, and only you should be boss of your data","Cloud Data Services, Cloud Security, Security",https://www.cloudbrew.io,"Bangalore, Karnataka, India",CloudBrew Labs offers a product that enables individuals to secure their data by distributing it over multiple cloud storage accounts.,"1,381,002",,,,,,,,,,,,,Asia-Pacific (APAC),Closed,2016-02-12,day,1,,Abhinava Dinesh,,,,,
Sygina,https://www.crunchbase.com/organization/sygina,,"Cloud Data Services, Information Technology, Software",https://www.sygina.com/,"Bangalore, Karnataka, India",Sygina is passionate about making cloud driven applications accessible to anyone.,"1,406,699",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2016-01-01,day,,11-50,,,,,,
Furor Technologies Pvt. Ltd.,https://www.crunchbase.com/organization/furor-technologies-pvt-ltd,"At Furor Group (Furor Technologies (P) Ltd. & Furor Smart IT Services (P) Ltd.), we operate under below verticals.  On-Demand Services We take pride in launching ""JINZZY"" INDIA’S FIRST ON-DEMAND SERVICE FOR ""LIVE CHARACTER VISIT And ENTERTAINMENT"". Book your Jinzzy - life-sized realistic version of your favorite Superheroes, Artist, and Entertainers near you to add an unmatched wow factor to your party. All in a fun, and easy way. ECommerce Division our world class engineering team powers on ecommerce solutions world wide. Also we have our own brand of products sold in India under the brand ""KidsZy"" Internet of Things (IoT) and Smart Products Division is developing expertise and cool smart products and IoT based services that are going to change the entire world in next few years.","Cloud Data Services, E-Commerce, Internet of Things, Media and Entertainment",http://www.furortechnologies.com,"Gurgaon, Haryana, India",An Innovative . Ecommerce . Cloud . Smart Products. Company,"1,419,414",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2014-01-01,year,2,11-50,"Apoorv Raghuvanshi, Chris Kelley",,,,,
IITian Infotech,https://www.crunchbase.com/organization/iitian-infotech,,"Cloud Data Services, Digital Marketing, SEO, Web Design, Web Development",https://iitianinfotech.com/,"Nagpur, Maharashtra, India","IITian Infotech is a digital agency that offers web design and development, SEO optimization, digital marketing, and hosting solutions.","1,427,005",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2011-01-01,year,,51-100,,,,,,
Tekzee Technologies,https://www.crunchbase.com/organization/tekzee-technologies,"Tekzee Technologies is a provider of cloud services. Their services are mobile app development, ios development, AWS, amazon web services, android development, cloud services, enterprise solutions, ERP, cloud migration, and managed services.","Cloud Data Services, Cloud Infrastructure, Enterprise Resource Planning (ERP), Mobile Apps",https://www.tekzee.com,"Indore, Madhya Pradesh, India",Tekzee Technologies provides cloud and mobile development services.,"1,440,920",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2001-01-01,year,,101-250,,,,,,
Dataction Analytics,https://www.crunchbase.com/organization/dataction-analytics,"Dataction Analytics is an analytics consulting firm that provides procurement analytics, IT services, and data services.","Analytics, Cloud Data Services, Procurement, Professional Services",https://datactionanalytics.in/,"Pune, Maharashtra, India","Dataction Analytics is an analytics consulting firm that provides procurement analytics, IT services, and data services.","1,443,130",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2010-01-01,year,,51-100,,,,,,
ShareBlu,https://www.crunchbase.com/organization/shareblu,"For all business and professional cloud users, ShareBlu is a data sharing platform that provides access to all your clouds, devices and folders through single login. In just two clicks, the data of unlimited size can be shared right from the desktop. ShareBlu also offers private cloud, multi-cloud aggregation and cloud-to-print services for enterprise and individual customers while minimizing size, knowledge and security constraints.","Cloud Data Services, Internet, Social Media",http://www.shareblu.com,"Chandigarh, Chandigarh, India",ShareBlu is a secured next generation data sharing platform that helps you access your files on multiple clouds & devices via single login.,"1,486,830",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2013-02-09,day,,1-10,,,,,,
Cloud Eye Technology,https://www.crunchbase.com/organization/cloud-eye-technology,,"Cloud Data Services, Digital Marketing, Information Technology, Software",http://www.cloudeyetech.com,"Visakhapatnam, Andhra Pradesh, India",Cloud Eye Technology is a software development and digital marketing company.,"1,503,506",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2015-01-01,year,,1-10,,,,,,
Tangent Techno Labs,https://www.crunchbase.com/organization/tangent-techno-labs,"Tangent Techno Labs is designers and manufacturers of high quality Embedded System Products and Sub-systems in India. Tangent is a company promoted by Embedded Engineering Professionals and has been focusing on Embedded Products and Services business since its inception. Tangent operates from the city of Bengaluru, India. Today, Tangent provides sub-systems used in Automotive, Home Automation, Industrial segments and offers services from concept to completion. Services provided include design, development, fabrication and testing of Embedded systems and sub-systems. Using state of the art infrastructure and best engineering talent, Tangent offers a one-stop solution for its customers and thus are amongst the pioneers in the segment.","Automotive, Cloud Data Services",http://www.tangenttechnolabs.com/,"Bangalore, Karnataka, India",Tangent Techno Labs provides launchpad for innovation.,"1,533,344",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2013-01-01,year,1,1-10,Chandra Shekar K,,,,,
Clouds India,https://www.crunchbase.com/organization/clouds-india,Shared Hosting  Cloud VPS  Cloud Servers  Dedicated Server  Email Server  Database Server  SSD Database Server,"Cloud Data Services, Cloud Management, Web Hosting",http://cloudsindia.in/hsupport/cart.php,"Krishnagiri, Tamil Nadu, India",Time to Lead Indian Cloud Market,"1,535,260",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2010-01-01,year,1,1-10,selva murali,,,,,
Mindsoft,https://www.crunchbase.com/organization/mindsoft-a676,,"Cloud Data Services, Information Technology, Software",https://mindsoftglobal.com ,"Ernakulam, Kerala, India","Mindsoft provides payroll, HRMS, and cloud backup solution services.","1,551,601",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2008-01-01,year,,11-50,,,,,,
PDS,https://www.crunchbase.com/organization/pds-bef7,,"Billing, Cloud Computing, Cloud Data Services, Consulting, Software",http://www.pdsinfotech.com/,"Kolkata, West Bengal, India","PDS is an IT service company that offers TDS software, check printing software, TDS returns, enterprise TDS, and TDS online filing.","1,566,802",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2008-01-01,year,,11-50,,,,,,
CodeAroma Technologies,https://www.crunchbase.com/organization/codearoma-technologies,,"Cloud Data Services, CRM, Digital Marketing, Mobile Apps, SEO, Social Media Marketing, Software, Web Apps, Web Design",https://codearoma.com/,"Ahmedabad, Gujarat, India","CodeAroma is an IT solutions provider dealing in web creation, mobile app development, software development and much more.","1,570,610",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2016-01-01,day,2,11-50,"Miken Shah, Twinkle Shah",,,,,
Zuriets,https://www.crunchbase.com/organization/zuriets,,"Cloud Data Services, E-Learning, Printing",http://www.zuriets.com,"New Delhi, Delhi, India","Zuriets provides e-learning, content development, printing, accessibility, design, and editorial services.","1,590,005",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2008-01-01,year,,51-100,,,,,,
Zooz Digital,https://www.crunchbase.com/organization/zooz-digital,,"Cloud Data Services, Information Technology, SEO",https://www.zoozdigital.com,"Chennai, Tamil Nadu, India","ZooZ Digital is a technology agency that provides AEM development, cloud migration, coding, SEO & related services.","1,599,044",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2016-01-01,year,,11-50,,,,,,
Eduraja,https://www.crunchbase.com/organization/eduraja,"Eduraja is a mobile communications company founded in 2014 with offices based in Nellore and Chennai. In 2015, Noor Moula decided they wanted to transform the way businesses, individuals and groups communicate using mobile.","Cloud Data Services, Software, Telecommunications",http://eduraja.com,"Nellore, Andhra Pradesh, India",Cloud Software and Bulk SMS,"1,617,782",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2014-09-13,day,1,1-10,Noor Moula,,,,,
QOS Technology,https://www.crunchbase.com/organization/qos-technology,,"Cloud Data Services, Consulting, Information Technology, Training",https://qostechnology.in/,"Bengaluru, Karnataka, India","QOS Technology is an IT company that provides data security, cloud architecture design, SOC consultation, MMSP and DDoS simulation services.","1,621,030",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2012-01-01,year,1,101-250,Ramandeep Singh,,,,,
HR Neeti,https://www.crunchbase.com/organization/hr-neeti,,"Cloud Data Services, Human Resources, Software",https://hrneeti.com,"Pune, Maharashtra, India",HR Neeti is a cloud-based HCM software that offers HR management and payroll services.,"1,642,552",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2016-01-01,year,,51-100,,,,,,
