Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Inland Productivity Solutions,https://www.crunchbase.com/organization/inland-productivity-solutions,,"Cloud Computing, Data Storage, IT Infrastructure, VoIP",http://inlandproductivity.com/,"Upland, California, United States","Inland Productivity Solutions provides business network, VoIP, remote data storage, business continuity, cloud computing and IT support.","1,381,820",,,,,,,,,,,,,"Greater Los Angeles Area, Inland Empire, West Coast",Active,1988-01-01,year,,11-50,,,,,,
NEM Consulting Strategies,https://www.crunchbase.com/organization/nem-consulting-strategies,,"Cloud Computing, Consulting, Network Security",https://www.nem.com/,"Upton, Massachusetts, United States","NEM Consulting Strategies renders cloud, networking, consulting and IT management services.","1,382,776",,,,,,,,,,,,,"East Coast, New England, Northeastern US",Active,1993-01-01,year,,1-10,,,,,,
Rj Computer Networks,https://www.crunchbase.com/organization/rj-computer-networks,,"Cloud Computing, IT Management, Network Security, Security",http://www.rjcomputers.com,"Whittier, California, United States","Rj Computer Networks is an IT firm that offers services in network security, cloud computing, video surveillance and IT consulting.","1,384,545",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,1995-01-01,year,,11-50,,,,72078,USD,72078
Micro Tech Resources,https://www.crunchbase.com/organization/micro-tech-resources,,"Cloud Computing, Consulting, Information Technology, IT Management",https://mtrgo.com/,"Pleasanton, California, United States","Micro Tech Resources specializes in IT services that offers cloud solutions, managed security, business continuity, and consulting services.","1,384,165",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,1987-01-01,year,,1-10,,,,,,
DIS Technologies,https://www.crunchbase.com/organization/dis-technologies,"DIS Technologies provides cloud computing, disaster recovery planning, IT consulting, desktop support, email/spam protection, virtualization, security cameras & access controls, network security, data backup solutions, distress button software, hosted solutions, cybersecurity, server support, scanning services, and document management services.","Cloud Computing, Cloud Security, Document Management, Information Technology, Network Security",https://www.dismt.com,"Billings, Montana, United States",DIS Technologies is a business IT consultancy.,"1,389,356",,,,,,,,,,,,,Western US,Active,1964-01-01,year,,11-50,,,,,,
nFrame,https://www.crunchbase.com/organization/nframe,"Provider of managed infrastructure services intended to support data center outsourcing. The company's managed infrastructure services offer development, implementation and maintenance of the converged equipment and technologies for mission-critical network operations and web infrastructures, enabling clients to focus on their core business.","Cloud Computing, Information Technology, Web Hosting",https://www.expedient.com/,"Pittsburgh, Pennsylvania, United States",nFrame is a Cloud Computing company.,"1,389,708",,,,,,,,,,,,,"Great Lakes, Northeastern US",Active,1995-01-01,year,,,,,,,,
Pbc Systems,https://www.crunchbase.com/organization/pbc-systems,,"Cloud Computing, Information Technology, IT Infrastructure",http://www.pbcsystems.com/,"Santa Clara, California, United States","Pbc Systems is an IT company that provides cloud computing, installation of network infrastructure and maintenance services.","1,401,665",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,1985-01-01,year,,11-50,,,,,,
Computerama,https://www.crunchbase.com/organization/computerama,,"Cloud Computing, Computer, VoIP",https://www.computerama.com,"Freeport, New York, United States","Computerama offers cloud computing, data backup, remote IT, on-site computer repair, VoIP and managed services to small businesses.","1,409,271",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,1986-01-01,year,,1-10,,,,17765,USD,17765
Odyssey Communications Group,https://www.crunchbase.com/organization/odyssey-communications-group,,"Cloud Computing, Computer, Information Services, Information Technology, Mobile Apps, Network Security, Professional Networking, Software, Web Apps, Web Development",https://odysseygrp.com/,"Dallas, Texas, United States","Odyssey is a provider of cloud computing, IT services, Mac & PC services, website & app dev., IT consulting for all sized companies.","1,410,302",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Active,1992-01-01,year,,1-10,,,,117386,USD,117386
Rockthorn,https://www.crunchbase.com/organization/rockthorn-llc,"Rockthorn LLC Using strategic system integration processes, we integrate your computer and network components to deliver a functioning and well-designed IT infrastructure for your operation.","Cloud Computing, Cloud Data Services, Information Services, Information Technology, IT Infrastructure, IT Management, Professional Services",https://rockthorn.com,"Arcadia, California, United States",Rockthorn provide IT challenges in the hands of experts that are immersed in daily technology activities and issues.,"1,411,115",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,1976-01-01,year,,1-10,,,,,,
CyberTech,https://www.crunchbase.com/organization/cybertech-a86b,,"Cloud Computing, Consulting, Information Technology, Software",https://cybertech.com/,"Oak Brook, Illinois, United States","CyberTech is a CMMI level 3 company that offers SAP, GIS, Cloud, BCP, cloud transformation, supply chain, and DevOps services.","1,444,964",,,,,,,,,,,,,"Greater Chicago Area, Great Lakes, Midwestern US",Active,1994-01-01,year,,501-1000,,,,,,
IcdCloud,https://www.crunchbase.com/organization/icdcloud,,"Cloud Computing, Data Center, Software",http://www.iclosingsdirect.com/,"Burbank, California, United States","IcdCloud is a cloud company that focuses on data storage, software, paperless processing, integrated systems and support services.","1,465,157",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,1987-01-02,day,,11-50,,,,150025,USD,150025
Bit by Bit Computing,https://www.crunchbase.com/organization/bit-by-bit-computing,"Bit by Bit Computing has the experience and knowledge to install your phone system right.As a small business themselves, they focus on the needs of small to medium sized businesses who need expert customer service at an affordable price!  They can create and host a top quality web site, at a price you can smile about.  An average online brochure, complete with 1 year of hosting, usually costs under $2500!  They pride ourselves on placing the little guy on the Internet.With their wide array of services, they offer one on one consulting to help you determine exactly what you need. Their technicians will work closely with you to determine the best possible set-up at the lowest cost. With the implementation of your new network, they will be there with you the entire way.  They pride ourselves on offering experienced explanation in plain English.","Cloud Computing, Computer, E-Commerce",http://www.bitbybitcomputing.com/,"Grand Blanc, Michigan, United States",Make information technology affordable to small business.Committed to Excellence.,"1,466,304",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,1988-01-01,year,,1-10,,,,,,
KICK-ICT,https://www.crunchbase.com/organization/kick-ict,,"Cloud Computing, Commercial, Hardware, Information Services, Infrastructure",https://kick-ict.nl,"Netherlands, Missouri, United States","KICK-ICT is an information service that specialises in cloud solutions, data services, infrastructure, security solutions, and connectivity.","1,467,608",,,,,,,,,,,,,Midwestern US,Active,1985-01-01,year,,11-50,,,,,,
ASAP NetSource,https://www.crunchbase.com/organization/asap-netsource,,"Cloud Computing, Information Services, Information Technology, Network Hardware",https://www.asapcomputer.com,"New York, New York, United States","ASAP NetSource is an IT firm that provides managed IT, cloud solutions, network infrastructure, virtualization and project management.","1,471,522",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,1987-01-01,year,,11-50,,,,145157,USD,145157
Innodyne,https://www.crunchbase.com/organization/innodyne,,"Cloud Computing, Information Technology, Manufacturing, Software",http://www.innodyne.com/,"Freehold, New Jersey, United States","Innodyne provides systems, software and design, and manufacturing solutions.","1,476,191",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,1992-01-01,day,,1-10,,,,123453,USD,123453
Right Angles Technologies,https://www.crunchbase.com/organization/right-angles-technologies-inc,"Right angles technologies offers technical services to a diverse range of clients, including aerospace, consumer electronics, large enterprise, and government. They offer their customers a dependable platform on which to host their email, web applications, and web sites. They concentrated on offering an ever-expanding range of engineering services.","Cloud Computing, Information Technology, Security, Web Hosting",https://www.rightangles.com,"Santa Monica, California, United States",Right angles technologies is committed to providing a diverse variety of engineering services.,"1,480,662",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,1987-01-01,year,,11-50,,,,,,
AdelXt,https://www.crunchbase.com/organization/adelxt,,"Cloud Computing, IT Infrastructure, Network Security",http://adelxt.com,"Derry, New Hampshire, United States","AdelXt offers IT solutions like cloud computing, security firewalls, VPN access, installation of windows server to the small firms.","1,482,385",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Active,1989-01-01,day,,1-10,,,,,,
Varmark,https://www.crunchbase.com/organization/varmark,,"Cloud Computing, Information Technology, Technical Support",http://www.varmark.com/,"Placerville, California, United States","Varmark provides IT services, support, managed services, cloud computing and products.","1,482,612",,,,,,,,,,,,,"West Coast, Western US",Active,1985-01-01,year,,11-50,,,,,,
Firefly,https://www.crunchbase.com/organization/firefly-bad7,,"Cloud Computing, Consulting, Information Technology",https://www.thinkfirefly.com,"Wenatchee, Washington, United States","Firefly is an IT consulting firm that provides website design, hosting, computer repairs, disaster recovery, and cloud computing services.","1,489,963",,,,,,,,,,,,,"West Coast, Western US",Active,1993-01-01,year,,11-50,,,,,,
Fogle Computing Corporation,https://www.crunchbase.com/organization/fogle-computing-corporation,,"Cloud Computing, Computer, Software",http://www.foglecomputing.com/,"Hendersonville, North Carolina, United States",Fogle Computing Corporation specializes in software development services.,"1,494,339",,,,,,,,,,,,,"East Coast, Southern US",Active,1981-01-01,day,,11-50,,,,28812,USD,28812
Cortland Computer Services,https://www.crunchbase.com/organization/cortland-computer-services,,"Cloud Computing, Database, Information Technology, Network Security",https://www.cortlandcomputerservices.com,"Middlesex, New Jersey, United States",Cortland Computer Services providers IT services and solutions to small and medium businesses.,"1,497,307",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,1993-01-01,year,1,1-10,Robert Wardlow,,,70307,USD,70307
Cyber Tech Defense,https://www.crunchbase.com/organization/cyber-tech-defense,,"Cloud Computing, Information Technology, Network Security",https://www.cybertechdefense.com,"Lincolnshire, Illinois, United States","Cyber Tech Defense offers backup, disaster recovery, cloud, and IT managed services.","1,498,154",,,,,,,,,,,,,"Greater Chicago Area, Great Lakes, Midwestern US",Active,1982-01-01,year,,1-10,,,,,,
Romy Computer Services,https://www.crunchbase.com/organization/romy-computer-services,,"Cloud Computing, Information Technology, Professional Networking",https://www.romy.com/,"Coral Springs, Florida, United States","Romy Computer Services provides computers, computer services, and networking services.","1,506,757",,,,,,,,,,,,,"Greater Miami Area, East Coast, Southern US",Active,1992-01-01,year,,1-10,,,,,,
AAEC,https://www.crunchbase.com/organization/aaec,,"Cloud Computing, Cyber Security, IT Management",https://aaec.net/,"Hopewell, New Jersey, United States","AAEC provides managed IT, cloud solutions, IT consulting, and security services.","1,513,306",,,,,,,,,,,,,"East Coast, Northeastern US",Active,1983-01-01,year,,11-50,,,,131168,USD,131168
Cortekx,https://www.crunchbase.com/organization/cortekx,Cortekx's founding members have deep experience with manufacturing and distribution. Cortekx then partnered with Microsoft and started offering both Dynamics SL and Dynamics GP.,"Cloud Computing, Enterprise Resource Planning (ERP), Software",https://www.cortekx.com,"Woodland Hills, California, United States",Cortekx provide consulting services to the manufacturing and distribution industries.,"1,522,824",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,1995-01-01,year,,11-50,,,,62157,USD,62157
Osmosis,https://www.crunchbase.com/organization/osmosis-6c08,,"Cloud Computing, Database, Network Security",https://osmosis.net,"Floral Park, New York, United States","Osmosis helps organizations with data backup, cloud computing integration, network infrastructure, email migration, and managed IT services.","1,525,217",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,1991-01-01,year,,1-10,,,,,,
Leszynski Group,https://www.crunchbase.com/organization/leszynski-group,,"Apps, Cloud Computing, Software",http://www.leszynski.com/,"Bellevue, Washington, United States","Leszynski Group is an IT firm that provides software development, data management, apps, cloud computing, database and web solutions.","1,539,160",,,,,,,,,,,,,"Greater Seattle Area, West Coast, Western US",Active,1990-01-01,year,,11-50,,,,56343,USD,56343
ImageStream,https://www.crunchbase.com/organization/imagestream,,"Cloud Computing, Hardware",http://www.imagestream.com/,"Texas, South Carolina, United States","ImageStream provides cloud solutions, BSC-Networking, SISPRO, NOC, SOC, VOC, and data center services.","1,542,251",,,,,,,,,,,,,"East Coast, Southern US",Active,1995-01-01,year,,,,,,,,
New Horizons,https://www.crunchbase.com/organization/new-horizons-d257,,"Cloud Computing, IT Management, Software, Training",https://nhlearninggroup.com/anaheim,"Anaheim, California, United States","New Horizons provides software, web design, professional development, and soft skills training programs to businesses and individuals.","1,542,755",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,1982-01-01,year,,101-250,,,,,,
Omnitek System Solutions,https://www.crunchbase.com/organization/omnitek-system-solutions,,"Cloud Computing, Cloud Data Services, Information Technology",http://www.omnitekwa.com,"Steilacoom, Washington, United States","Omnitek System Solutions provides data protection, cloud computing, vendor management, managed, and business IT support services.","1,548,018",,,,,,,,,,,,,"Greater Seattle Area, West Coast, Western US",Active,1986-01-01,year,1,1-10,Thomas Wie,,,,,
Eler Technologies,https://www.crunchbase.com/organization/eler-technologies,,"Ad Network, Cloud Computing, Information Technology, SEO, VoIP",http://www.eler.com,"White Plains, New York, United States","Eler Technologies provides network designing, data security services, cloud hosting, VoIP and SEO solutions.","1,548,143",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,1995-01-01,year,,1-10,,,,,,
Vermont Panurgy,https://www.crunchbase.com/organization/vermont-panurgy,,"Cloud Computing, Network Security, Professional Services, Training",https://www.panurgyvt.com/,"South Burlington, Vermont, United States","Vermont Panurgy specializes in IT managed services that include project management, virtualization, cloud computing and network security.","1,551,664",,,,,,,,,,,,,"New England, Northeastern US",Active,1983-01-01,year,,11-50,,,,31981,USD,31981
AZBS,https://www.crunchbase.com/organization/azbs,,"Cloud Computing, Cyber Security, Information Technology, IT Management, Technical Support",https://azbs.com/,"Chicago, Illinois, United States","AZBS offers cybersecurity, cloud computing, network security, IT support and consulting services.","1,560,268",,,,,,,,,,,,,"Greater Chicago Area, Great Lakes, Midwestern US",Active,1994-01-01,day,,1-10,,,,,,
Computrex,https://www.crunchbase.com/organization/computrex,,"Cloud Computing, Computer, Consulting",https://www.computrex4u.com/,"Norristown, Pennsylvania, United States","Computrex offers networking, computer repair and IT services for businesses and individuals.","1,575,922",,,,,,,,,,,,,"Greater Philadelphia Area, Great Lakes, Northeastern US",Active,1993-01-01,year,,1-10,,,,,,
Horwitz & Associates,https://www.crunchbase.com/organization/horwitz-associates,,"Cloud Computing, Consulting, Information Technology",http://jvhinc.com,"Indianapolis, Indiana, United States","Horwitz & Associates offers business consulting, cloud services, software services and IT consulting.","1,577,917",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,1976-01-01,year,,1-10,,,,17490,USD,17490
TechnologyEdge,https://www.crunchbase.com/organization/technologyedge,,"Cloud Computing, Information Technology, Software",https://technologyedge.com/,"Metairie, Louisiana, United States","TechnologyEdge is a company that offers IT support, solutions, and consulting services to small and medium-sized businesses.","1,584,343",,,,,,,,,,,,,Southern US,Active,1994-01-01,year,,11-50,,,,,,
Computer Atlanta,https://www.crunchbase.com/organization/computer-atlanta,"Computer Atlanta is an innovative technology company with flexible and attractive leasing options that are unmatched in the IT industry. It provided services to small, medium, and enterprise businesses alike.","Cloud Computing, Information Technology, Software",https://www.compatl.com,"Alpharetta, Georgia, United States",Computer Atlanta is an innovative technology company with flexible and attractive leasing options that are unmatched in the IT industry.,"1,587,848",,,,,,,,,,,,,"Greater Atlanta Area, East Coast, Southern US",Active,1983-01-01,year,,1-10,,,,28544,USD,28544
IT Lighthouse,https://www.crunchbase.com/organization/it-lighthouse,,"Cloud Computing, Compliance, Cyber Security, Information Technology",https://itlighthouse.com/,"Naperville, Illinois, United States","IT Lighthouse provides cybersecurity, HIPAA compliance, hosted cloud network and managed IT services to businesses.","1,598,361",,,,,,,,,,,,,"Greater Chicago Area, Great Lakes, Midwestern US",Active,1991-01-01,day,,1-10,,,,,,
SEV Technologies,https://www.crunchbase.com/organization/sev-technologies,,"Cloud Computing, Industrial Engineering, Network Hardware, Security, Virtualization",https://www.sevtechnologies.com,"Ashburn, Virginia, United States","SEV Technologies provides solutions in network hardware, engineering systems, surveillance, cloud computing and virtualization.","1,609,018",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Closed,1992-01-01,year,,11-50,,,,,,
Cafetech Los Angeles,https://www.crunchbase.com/organization/cafetech-los-angeles,"CAFEtech Los Angeles offers information technology infrastructure management, help desk, mobile system support, email services, document archive management, database management, online cloud backup services, and network security.","Cloud Computing, Database, Information Technology, Network Security",https://cafetech-la.com,"Reseda, California, United States",Cafetech Los Angeles is information technology management resource serving for commercial business.,"1,610,702",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,1995-01-01,year,,1-10,,,,,,
CAI Managed IT,https://www.crunchbase.com/organization/cai-managed-it,,"Cloud Computing, Cyber Security, IT Management",https://www.caiservice.com/,"Smithfield, Rhode Island, United States","CAI Managed IT specializes in managed IT, email management, data recovery, cybersecurity, cloud computing and IT support.","1,613,006",,,,,,,,,,,,,"East Coast, New England, Northeastern US",Active,1978-01-01,year,,,,,,,,
Prismalytics,https://www.crunchbase.com/organization/prismalytics,"Prismalytics includes financial services, cable tv, media and entertainment, securities, and commodities exchanges, pharmaceuticals; and the telecommunications industry. Prismalytics is also the company behind the VERILABS product a cloud-native platform for online Instruction, proficiency exams, and rapid solutions prototyping on virtually any information technology ecosystem, on-demand.","Apps, Business Development, Business Information Systems, Business Intelligence, Cloud Computing, Cloud Data Services, Software, Warehousing",https://www.prismalytics.io,"New York, New York, United States",Prismalytics is a computer software company.,"1,613,268",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,1995-01-01,year,,11-50,,,,,,
SBA Basics,https://www.crunchbase.com/organization/sba-basics,,"Cloud Computing, Consulting, Technical Support",http://sbabasics.com/,"Richardson, Texas, United States","SBA Basics provides remote management, cloud backup, VoIP, technical support and IT services for small and medium-sized businesses.","1,621,809",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Active,1980-01-01,year,,1-10,,,,,,
Alleweb TechnoSoft,https://www.crunchbase.com/organization/alleweb-technosoft,,"Cloud Computing, Cyber Security, Information Technology",https://allewebinfo.com/,"New York, New York, United States",Alleweb TechnoSoft provides information and technology solutions.,"1,639,075",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Closed,1988-01-01,day,,1-10,,,,,,
Alliance Technologies,https://www.crunchbase.com/organization/alliance-technologies-176d,,"Cloud Computing, Information Technology, IT Management, Software",https://herold.org/,"Georgia, Louisiana, United States","Alliance Technologies is a software company that provides website applications, hosted solutions, and chats, maps, and apps.","1,644,603",,,,,,,,,,,,,Southern US,Active,1993-01-01,year,,,,,,,,
Omnis Computers,https://www.crunchbase.com/organization/omnis-computers,,"Cloud Computing, Information Technology, Internet",https://www.omniscomputers.com/,"Schenectady, New York, United States","Omnis Computers offers IT services, data backup, recovery, cloud computing, computer repair and wifi solutions.","1,642,019",,,,,,,,,,,,,"East Coast, Northeastern US",Active,1982-01-01,year,,1-10,,,,51661,USD,51661
Migration Technologies,https://www.crunchbase.com/organization/migration-technologies,,"Cloud Computing, Consulting, Information Technology, Software",https://mitechcorp.net,"Camarillo, California, United States",Migration Technologies provides on-site consulting and cloud-based ITSM operations managed services for business management.,"1,657,759",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,1988-01-01,year,,,,,,28505,USD,28505
Tic Business Consultants,https://www.crunchbase.com/organization/tic-business-consultants,,"Cloud Computing, Management Consulting, Project Management, Technical Support",https://www.ticbiz.com/,"Andover, Massachusetts, United States","TIC Business Consultants is an IT company that provides network monitoring, project management, cloud migration products and services.","1,665,553",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Active,1989-01-01,year,,,,,,186398,USD,186398
DMI Networking,https://www.crunchbase.com/organization/dmi-networking,,"Cloud Computing, Consulting, Information Technology",https://dminetworking.com/,"Santa Rosa, California, United States","DMI Networking is an IT service provider that offers cloud backup, encrypted email, network hardware, and dental IT support services.","1,670,245",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,1973-01-01,year,,1-10,,,,,,
Thumbtechs,https://www.crunchbase.com/organization/thumbtechs,,"Cloud Computing, Information Technology, IT Infrastructure, Network Security, VoIP",https://thumbtechs.com,"Fort Worth, Texas, United States","Thumbtechs is an IT company that offers cloud computing, phone systems, networking, IT infrastructure, and managed IT services.","1,671,071",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Closed,1995-01-01,year,1,11-50,George Fassett,,,,,
Iron Range Computer Services,https://www.crunchbase.com/organization/iron-range-computer-services,,"Cloud Computing, Information Technology, IT Infrastructure",https://ircsinc.com,"Hibbing, Minnesota, United States","Iron Range Computer Services is an IT firm that specializes in security, networking, cloud, surveillance and managed IT services.","1,672,661",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,1982-01-01,year,,1-10,,,,,,
Thanhauser Computer Services,https://www.crunchbase.com/organization/thanhauser-computer-services,,"Cloud Computing, IaaS, Management Consulting",http://www.tcstechsupport.com,"Morgantown, Pennsylvania, United States","Thanhauser computer services is a consultancy firm that provides IT, cloud and managed services.","1,685,141",,,,,,,,,,,,,"Great Lakes, Northeastern US",Active,1995-01-01,year,1,1-10,Todd Thanhauser,,,53011,USD,53011
TSG Networks,https://www.crunchbase.com/organization/tsg-networks,,"Cloud Computing, Information Technology, Project Management",https://www.tsgnetworks.com/,"El Cerrito, California, United States","TSG Networks offers project management, cloud computing, and IT services.","1,695,940",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,1979-01-01,year,,1-10,,,,126960,USD,126960
Daragon Software,https://www.crunchbase.com/organization/daragon-software,,"Cloud Computing, Network Security, Project Management",http://www.daragon.com,"Paramus, New Jersey, United States","Daragon Software offers disaster recovery, data backup, virtualization, cloud computing, networking and project management services.","1,697,402",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,1990-01-01,year,,1-10,,,,49998,USD,49998
Computer Programming Unlimited,https://www.crunchbase.com/organization/computer-programming-unlimited,,"Cloud Computing, Cyber Security, IT Management",http://www.cpuonline.com,"Maumee, Ohio, United States","Computer Programming Unlimited is an IT firm that specializes in hosting, cybersecurity, virtualization, cloud and managed IT services.","1,701,779",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,1986-01-01,year,,1-10,,,,,,
TALA Professional Services,https://www.crunchbase.com/organization/tala-professional-services,,"Cloud Computing, Consulting, Information Technology",https://talapro.com/,"Birmingham, Alabama, United States","TALA works to clearly understand & define a problem, situation, or opportunity through an in-depth & comprehensive analysis of technical.","1,702,297",,,,,,,,,,,,,Southern US,Active,1987-01-01,year,,1-10,,,,,,
CPC Networks,https://www.crunchbase.com/organization/cpc-networks,,"Advertising, Cloud Computing, Digital Marketing, Information Technology, Management Consulting",https://cpc-networks.com,"Scottsdale, Arizona, United States","CPC Networks offers digital marketing, IT cloud services, and inbound marketing services.","1,707,749",,,,,,,,,,,,,"Greater Phoenix Area, Western US",Active,1989-01-01,year,1,1-10,Steve Arme,,,,,
Netgain Networks,https://www.crunchbase.com/organization/netgain-networks,,"Cloud Computing, Information Technology, Physical Security, Telecommunications",https://netgainnetworks.com/,"Riverside, California, United States","Netgain Networks focuses on cloud services, structured cabling services, IT support and telecom solutions.","1,709,546",,,,,,,,,,,,,"Greater Los Angeles Area, Inland Empire, West Coast",Active,1989-01-01,year,,11-50,,,,,,
Exormedia,https://www.crunchbase.com/organization/exormedia,,"Cloud Computing, Information Technology, Network Security, Software, VoIP, Web Development",https://exormedia.com,"Great Neck, New York, United States","Exormedia provides web development, cloud computing, network security, VOIP, managed IT, data backup, and recovery services.","1,709,971",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,1992-01-01,year,,11-50,,,,,,
Data Base Connection,https://www.crunchbase.com/organization/data-base-connection,,"Cloud Computing, Information Technology, Project Management, Web Hosting",https://dbcit.com/,"Ocean City, Maryland, United States","Data Base Connection offers cloud computing, web hosting, application development, project management, and IT consulting services.","1,732,679",,,,,,,,,,,,,"East Coast, Southern US",Active,1994-01-01,year,,11-50,,,,,,
PC Problems,https://www.crunchbase.com/organization/pc-problems,,"Cloud Computing, Consulting, Network Hardware, Recycling, VoIP",http://www.pcproblems.com,"Madison, Wisconsin, United States","PC Problems offers cloud services, network solutions, VoIP,  electronic recycling and consulting.","1,752,944",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,1989-01-01,year,,51-100,,,,,,
X-Tech,https://www.crunchbase.com/organization/x-tech-f8c9,,"Cloud Computing, Information Technology, Network Security",https://www.x-tech.com,"Denver, Colorado, United States","X-Tech is an IT company that specializes in network security, cloud computing, backup and recovery, IT support and network recovery.","1,761,390",,,,,,,,,,,,,"Greater Denver Area, Western US",Active,1991-01-01,day,,11-50,,,,40508,USD,40508
Information Systems of Montana,https://www.crunchbase.com/organization/information-systems-of-montana,,"Cloud Computing, Information Technology, Project Management, VoIP",https://www.infosysmt.com/ism-team,"Helena, Montana, United States","Information Systems of Montana is an IT consulting firm that provides data security, cloud computing, VoIP, and project management services.","1,762,423",,,,,,,,,,,,,Western US,Active,1995-01-01,year,,11-50,,,,,,
Blue Chip Computer Systems,https://www.crunchbase.com/organization/blue-chip-computer-systems,,"Cloud Computing, Consulting, Information Technology, Network Security, Software",https://www.bccs.com,"Venice, California, United States","Blue Chip provides cloud computing, managed services, virtualization, wired and wireless networks, enterprise software and network security.","1,775,662",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,1982-01-01,year,,1-10,,,,,,
Hunter Pharmacy Services,https://www.crunchbase.com/organization/hunter-pharmacy-services,,"Cloud Computing, Compliance, Data Integration, Pharmaceutical",http://www.hunterpharmacy.com/,"Austin, Texas, United States",Hunter Pharmacy Services offers a cloud-based pharmacy management system with remote access tools to streamline day-to-day operations.,"1,774,103",,,,,,,,,,,,,Southern US,Active,1987-01-01,year,,11-50,,,,,,
MitoTec,https://www.crunchbase.com/organization/mitotec,,"Cloud Computing, Internet, Telecommunications",https://www.mitotec.com/,"Palm Beach, Florida, United States","MitoTec is an IT firm that offers network design, VoIP, Internet access, data center, wireless, cloud computing and managed IT services.","1,775,436",,,,,,,,,,,,,"Greater Miami Area, East Coast, Southern US",Active,1995-01-01,year,,1-10,,,,,,
Portland Managed Services,https://www.crunchbase.com/organization/portland-managed-services,,"Cloud Computing, Information Technology, Software",https://www.portlandmanagedservices.com,"Portland, Oregon, United States","Portland Managed Services offers cloud computing, disaster recovery, and IT managed services.","1,785,974",,,,,,,,,,,,,"West Coast, Western US",Active,1994-01-01,year,,11-50,,,,,,
DCM Associates,https://www.crunchbase.com/organization/dcm-associates,,"Architecture, Cloud Computing, Consulting",http://www.dcmcomputer.com/,"Princeton, New Jersey, United States","DCM Computer offers IT architecture assessments, project management, staff augmentation and cloud solutions.","1,789,372",,,,,,,,,,,,,"East Coast, Northeastern US",Active,1988-01-01,year,,1-10,,,,,,
Alpha Computing Solutions,https://www.crunchbase.com/organization/alpha-computing-solutions,,"Cloud Computing, Information Technology, Software",https://www.alphacomputing.com/,"Tampa, Florida, United States",Alpha Computing Solutions provides cloud computing and information technology services.,"1,799,258",,,,,,,,,,,,,"Tampa Bay Area, East Coast, Southern US",Active,1989-01-01,day,,1-10,,,,,,
Ex-Cel Solutions,https://www.crunchbase.com/organization/ex-cel-solutions,,"Cloud Computing, Information Technology, Network Security, Software",https://excels.com,"Omaha, Nebraska, United States","Ex-Cel Solutions is a managed IT, business IT, and cloud computing service company.","1,804,325",,,,,,,,,,,,,Midwestern US,Active,1976-01-01,year,,11-50,,,,,,
