Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Kubeify,https://www.crunchbase.com/organization/kubeify,"Kubeify accelerates cloud-native transformation by helping developers and operators build, deploy, manage, and scale their applications on top of Kubernetes. The company offers containerized applications and platforms, continuous pipelines such as process and toolset implementations, DevOps as a Service, application modernization, cloud migrations, container orchestration, and Enterprise Container Platform installation, and configuration.","Cloud Data Services, Cloud Management",https://kubeify.com,"Santa Clara, California, United States","Kubeify accelerates cloud-native transformation by helping developers and operators build, deploy, manage, and scale their applications.","1,573,677",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2019-01-01,year,1,1-10,Shyam Mohan,,,,,
AUTOCONTENT,https://www.crunchbase.com/organization/autocontent,,"Cloud Data Services, Information Technology, Software",https://autocontent.us,"Irvine, California, United States","AUTOCONTENT is a cloud technology consulting company that provides cloud integration, cloud data, and cloud infrastructure solutions.","1,581,355",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2015-01-01,year,,1-10,,,,,,
RootSafe,https://www.crunchbase.com/organization/rootsafe,,"Cloud Data Services, Data Storage, Information Technology",https://rootsafe.us,"Austin, Texas, United States",RootSafe is a managed cloud backup service provider company.,"1,582,927",,,,,,,,,,,,,Southern US,Active,2017-01-01,year,,1-10,,,,,,
CliXLEX,https://www.crunchbase.com/organization/clixlex,"CliXLEX offers an intelligent cloud platform for e-filing, document assembly, and workflow processes. The platform is an entire ecosystem of services and capabilities.","Cloud Data Services, Document Management, Document Preparation, Legal, Software",http://www.clixlex.com,"New York, New York, United States","CliXLEX offers an intelligent cloud platform for e-filing, document assembly, and workflow processes.","1,587,890",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Closed,2013-01-01,year,1,1-10,David Kinnear,,,,,
Vaesoft,https://www.crunchbase.com/organization/vaesoft,"DocCloud is a app intense focused in update and upgrade the services in real time, Based and adminitred at the cloud, integrating all data of business to their customers, real time aid help in case of any sinister ""Collision Car"" , real time medical recipe update, editing, and medicine search by every store, real time comunication between doctor and customer customer and aid services.","Apps, Cloud Computing, Cloud Data Services, Consumer Applications, Information Services, Internet, Location Based Services, Mobile Apps",https://vaesoft-xyz.firebaseapp.com,"Palo Alto, California, United States","Vaesoft is a company specialized in cloud apps and services, VR apps and products.","1,590,913",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2016-01-17,day,,1-10,,,,,,
ARVUA,https://www.crunchbase.com/organization/arvua,,"Cloud Data Services, EdTech, Information Technology, Internet, Software",https://www.arvua.com,"Salt Lake City, Utah, United States",ARVUA is a technology company focused on changing the way that organizations operate in the digital age.,"1,591,526",,,,,,,,,,,,,Western US,Closed,2019-01-01,year,2,11-50,"Nathan Fox, Stuart Derman",,,,,
Stew Hosting,https://www.crunchbase.com/organization/stew-hosting,"Stew Hosting strive to provide their customer with top tier web hosting service. They offer standard web hosting, virtual private servers, dedicated server and cloud service for customers.","Cloud Data Services, Information Technology, Web Hosting",https://www.stewhosting.com/,"Marietta, Georgia, United States",Stew Hosting provides reliable web hosting services.,"1,589,970",,,,,,,,,,,,,"Greater Atlanta Area, East Coast, Southern US",Active,2018-01-01,year,,11-50,,,,,,
CP3Cloud,https://www.crunchbase.com/organization/cp3cloud,"CP3Cloud develops straightforward, easy to use, and easy to maintain software for the AppExchange. It is a multi-purpose barcode scanner for Salesforce. With CP3Cloud, users can add simple event registration, device and document tracking, or other barcode workflows to their Salesforce instance. Its product, CP3Scan, supports all common barcode formats (Linear and 2D), Near Field Communication (NFC), and a variety of configurable functions. Users can easily write their own flows, process builders, Apex Handler, or Trigger to execute complex logic. CP3Cloud was launched on 2018 and is based in Atlanta, Georgia.","Cloud Data Services, Document Management, Software",https://cp3cloud.com/,"Atlanta, Georgia, United States","CP3Cloud develops straightforward, easy to use, and easy to maintain software for the AppExchange.","1,608,861",,,,,,,,,,,,,"Greater Atlanta Area, East Coast, Southern US",Active,2018-08-09,day,,1-10,,,,,,
SkyCentral,https://www.crunchbase.com/organization/skycentral,,"Business Development, Business Intelligence, Cloud Computing, Cloud Data Services, Information Technology, Software",https://skycentral.com/,"Centerville, Utah, United States",SkyCentral offers The Best Facility and Resource Reservation Solution in the Cloud.,"1,619,469",,,,,,,,,,,,,Western US,Active,2014-01-01,year,,1-10,,,,,,
Aca Gps,https://www.crunchbase.com/organization/aca-gps,,"Cloud Data Services, Software",https://acagps.com/,"Cumming, Georgia, United States","Aca Gps develops software solutions that specialize in achieving, compliance, reports and audit services to various sectors.","1,622,095",,,,,,,,,,,,,"Greater Atlanta Area, East Coast, Southern US",Active,2013-01-01,year,,11-50,,,,,,
RheoData,https://www.crunchbase.com/organization/rheodata,"RheoData is a cloud-systems integrator servicing company that specializes in assisting clients with technology acquisition, strategy, architecture design, implementation and management of their complex IT solutions.RheoData are on data movement and can lower  replication/migration overhead by bringing the best practices for data movement to any project.","Big Data, Cloud Data Services, Cloud Management",https://rheodata.com,"Douglasville, Georgia, United States",RheoData is a cloud-systems integrator servicing company.,"1,626,286",,,,,,,,,,,,,"Greater Atlanta Area, East Coast, Southern US",Active,2019-01-01,year,,1-10,,,,,,
Safe PC Cloud,https://www.crunchbase.com/organization/safe-pc-cloud,,"Cloud Data Services, Information Technology, VoIP",https://safepcsolutionsusa.com,"Atlanta, Georgia, United States","Safe PC Cloud offers IT projects, data backup, recovery, cloud computing, staff augmentation, and managed services.","1,627,389",,,,,,,,,,,,,"Greater Atlanta Area, East Coast, Southern US",Active,2017-01-01,year,1,11-50,Madinah Ali,,,,,
FieldSherpa,https://www.crunchbase.com/organization/fieldsherpa,"FieldSherpa is a cloud based solution which transforms the productivity of your field operations by using intelligent scheduling and insightful performance analytics. By leveraging the ubiquitous smart phones, any business whether small or big can get on board quickly manage & optimize their field operations. Field tasks like sequence of deliveries, collections and jobs can be scheduled based on optimized routes or on quality of service arrangements with customers. The schedule is then electronically communicated to your field workers smart phone eliminating paper trail.","Analytics, Cloud Data Services, Information Technology, SaaS",http://www.fieldsherpa.com,"Wexford, Pennsylvania, United States","Online platform to plan, monitor and improve the efficiency of your field operations","1,630,987",,,,,,,,,,,,,"Great Lakes, Northeastern US",Active,2014-07-07,day,2,1-10,"Sivaraja Thambi, Venkatesh Ayyaswamy",1,,,,
Muze,https://www.crunchbase.com/organization/muze-94bb,"Muze is a provider of a cloud-based DJ simulator platform for bars, lounges, and small business owners that allow them to automate the DJ atmosphere for their customers.","Cloud Data Services, Media and Entertainment, Music",,"Seattle, Washington, United States",Muze is a provider of a cloud-based DJ simulator platform for bars and lounges.,"1,633,548",,,,,,,,,,,,,"Greater Seattle Area, West Coast, Western US",Active,2016-01-01,year,,,,,,,,
CLG Health,https://www.crunchbase.com/organization/clg-health,,"Cloud Data Services, Cloud Management, Health Care, Management Consulting, Video Conferencing",https://www.clghealth.com/,"Excelsior, Minnesota, United States","CLG Health provides telemedicine tools for patient video consults, education, and relationship management via cloud-based management.","1,651,702",,,,,,,,,,,,,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",Active,2020-01-01,year,,,,,,,,
Multicloud4U,https://www.crunchbase.com/organization/multicloud4u,,"Artificial Intelligence, Cloud Data Services, Software",http://www.multicloud4u.com,"Herndon, Virginia, United States","Multicloud4u provides technologies and enablement for cloud, AI, data science, robotics, mobility, IoT, and office automation.","1,652,521",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2019-01-01,year,,11-50,,,,,,
Ariwonto,https://www.crunchbase.com/organization/ariwonto,"Ariiwonto is a software development company. It offers end-to-end solutions to build enterprise-grade software applications related to machine learning, custom software, enterprise software, and apps. The dedicated software development team have experience designing, developing, deploying, and maintaining technology products.","Apps, Cloud Data Services, Internet of Things, Machine Learning, Software",https://ariwonto.com,"Austin, Texas, United States",Ariwonto is a software comapny.,"1,664,926",,,,,,,,,,,,,Southern US,Active,2018-01-01,year,,1-10,,,,,,
Techbridger,https://www.crunchbase.com/organization/techbridger,,"Cloud Data Services, Consulting, Human Resources, Internet of Things, Web Development",https://techbridger.com/,"Sugar Land, Texas, United States","Techbridger offers consulting, Humanresources, websites, and cloud services.","1,668,238",,,,,,,,,,,,,"Greater Houston Area, Southern US",Active,2017-01-01,year,,,,,,,,
MedProve,https://www.crunchbase.com/organization/medprove,"MedProve is the EDC/ CDMS solution provider that helps medical companies and organizations in Southeast Asia better collect, organize and filter clinical database in their mid-sized and small studies.","Cloud Data Services, Information Technology, Software",https://www.medprove.com/,"Boston, Massachusetts, United States",MedProve Inc is the EDC/CDMS solution provider in Southeast Asia.,"1,673,421",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Active,2017-01-01,year,,1-10,,,,,,
Carve Digital,https://www.crunchbase.com/organization/carve-digital,"Carve Digital, is an outsourcing marketing for the cloud, IT, and telecom community. The expertise is industry knowledge and marketing. Leverage data to ensure they are hitting the right targets, measuring for success, and constantly seeking opportunities to increase your ROI.","Cloud Data Services, Marketing, Professional Services, Web Development",https://carvedigital.net,"Denver, Colorado, United States","Carve Digital provides integrated marketing communications solutions to for the cloud, IT, and telecom community.","1,671,719",,,,,,,,,,,,,"Greater Denver Area, Western US",Active,2015-01-01,year,,1-10,,,,,,
Servmatix,https://www.crunchbase.com/organization/servmatix,"Servmatix is a leading IT company that offers cloud-based services to enterprises and businesses of all sizes. Backed by several years of rich experience in the networking industry and CDN locations spanning across several countries, Servmatix offers highly scalable cloud solutions that manage your IT needs to perfection. Be it hosting services, network security or infrastructure solutions, Servmatix has a perfect answer for your every IT need.",Cloud Data Services,http://servmatixcloud.com/v,"Phoenix, Arizona, United States",Servmatix is a leading IT company that offers cloud-based services to enterprises and businesses of all sizes.,"1,677,898",,,,,,,,,,,,,"Greater Phoenix Area, Western US",Active,2014-01-01,year,,11-50,,,,,,
NaviTEK,https://www.crunchbase.com/organization/navitek,,"Artificial Intelligence, Cloud Data Services, Telecommunications",https://navitek.net,"Cary, North Carolina, United States","NaviTEK offers cloud, data, network, AI lead management, IT and communication solutions for businesses.","1,692,548",,,,,,,,,,,,,"Research Triangle, East Coast, Southern US",Active,2017-01-01,year,,1-10,,,,,,
Crowd Consulting,https://www.crunchbase.com/organization/crowd-consulting,,"Cloud Data Services, Consulting, Database, Software",https://crowdc.io,"Los Angeles, California, United States","Crowd Consulting is a software company that provides cloud-based data warehouse solutions, data lakes, and consulting services.","1,707,852",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2016-01-01,year,,1-10,,,,,,
Skypoint Consulting,https://www.crunchbase.com/organization/skypoint-consulting,,"Cloud Data Services, Consulting, Data Center",http://www.skypointconsulting.com/,"Chicago, Illinois, United States","Skypoint Consulting provides IT solutions such as workforce mobility, technology assessment, cloud, and data center consulting.","1,709,351",,,,,,,,,,,,,"Greater Chicago Area, Great Lakes, Midwestern US",Active,2013-01-01,year,,1-10,,,,,,
Travercent LLC,https://www.crunchbase.com/organization/travercent-llc,,"Cloud Data Services, Project Management",http://www.travercent.com/,"Richardson, Texas, United States",Travercent is a technology consulting group for all business processes.,"1,709,617",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Active,2015-01-01,day,,11-50,,,,,,
ToGoBox,https://www.crunchbase.com/organization/togobox,"SaferZone ToGoBox is fully compatible with popular cloud services such as Dropbox, Google Drive, Skydrive that people around the globe use the most. Important files are automatically encrypted and secured with just a simple drag-and-drop using the smart cloud secure device. ToGoBox frees users from the threats of hacking while maximizing the convenience of the cloud.","Apps, Cloud Data Services, Internet",http://nate94305.wixsite.com/togobox,"Providence, Rhode Island, United States",ToGoBox is a smart secure device that makes your files on any cloud service even safer.,"1,717,959",,,,,,,,,,,,,"East Coast, New England, Northeastern US",Active,2014-09-01,day,,501-1000,,,,,,
Crewspark,https://www.crunchbase.com/organization/crewspark,"Crewspark enables companies to intelligently organize the data that they ingest through third-party apis with the operational data that they store...and harness it as actionable big data. As it pertains to Big Data, Crewspark excels at helping companies ensure that they grow smartly with actionable data and not organically with disorganized, unindexed data that requires a team of rocket scientists to make use of. Please contact info@crewspark.com if you'd like to know how Crewspark can help your business.","Analytics, Big Data, Cloud Data Services, Data Mining, Developer APIs, Software",http://www.crewspark.com,"New York, New York, United States",Data Sourcing & Delivery Tools for Data-Driven Organizations,"1,730,437",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2013-06-19,day,2,1-10,"Cameron Sim, Jonathan Perkins",,,,,
Pro Network,https://www.crunchbase.com/organization/pro-network-a971,,"Cloud Data Services, Information Technology, Service Industry",https://pronetworkus.com ,"Miami, Florida, United States","Pro Network provides Enterprise IT hardware, server hosting, financing, and IT professional services.","1,729,929",,,,,,,,,,,,,"Greater Miami Area, East Coast, Southern US",Active,2013-01-01,year,,11-50,,,,,,
JRF Management Consulting,https://www.crunchbase.com/organization/jrf-management-consulting,,"Asset Management, Business Development, Cloud Data Services, Data Center, Data Integration, Information Technology, Software",http://www.jrf-consulting.net/,"Silver Spring, Maryland, United States","JRF Management Consulting provides IT Solutions, Hardware, Software, Cloud Migration, and Integrated services.","1,732,667",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2013-01-01,year,,1-10,,,,,,
Tiburon Cloud,https://www.crunchbase.com/organization/tiburon-cloud,,"Cloud Data Services, Information Services, Legal",https://tiburoncloud.com/,"Phoenix, Arizona, United States",Tiburon Cloud provides legal document review solutions and cloud solutions to its clients.,"1,735,944",,,,,,,,,,,,,"Greater Phoenix Area, Western US",Active,2016-01-01,year,,1-10,,,,,,
Mahvish Group,https://www.crunchbase.com/organization/mahvish-group,,"Cloud Data Services, Information Technology, IT Infrastructure, Outsourcing, Software, Technical Support",https://mahvishgroup.com,"Tustin, California, United States","Mahvish Group is an IT solution provider that offers cloud data recovery, backup solutions, server support & IT Professional Services.","1,746,513",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2015-03-06,day,,1-10,,,,,,
Robinson IT,https://www.crunchbase.com/organization/robinson-it,,"Cloud Data Services, Consulting, Information Technology, IT Infrastructure, Outsourcing",https://robinsonit.cc,"Harlingen, Texas, United States","Robinson IT is an IT consulting firm that specializes in networking, security, server, email and IT infrastructure services.","1,746,599",,,,,,,,,,,,,Southern US,Active,2014-01-01,year,1,1-10,Robert Robinson,,,,,
Binary Blasting,https://www.crunchbase.com/organization/binary-blasting,,"Apps, Business Intelligence, Cloud Data Services, Web Design, Web Hosting",https://www.binaryblasting.com,"Orlando, Florida, United States","Binary Blasting is a consulting agency that offers cloud storage, app development, web design, and business intelligence services.","1,758,097",,,,,,,,,,,,,"East Coast, Southern US",Active,2014-01-01,year,,1-10,,,,,,
UTTO,https://www.crunchbase.com/organization/utto,,"Cloud Data Services, Information Technology",https://utto.com/,"Naples, Florida, United States",UTTO Digital Services is the underground utility industry's next-generation damage prevention platform.,"1,758,405",,,,,,,,,,,,,"East Coast, Southern US",Active,2017-01-01,year,,1-10,,,,,,
Validareum Inc.,https://www.crunchbase.com/organization/validareum,"Validareum enables financial firms to digitize its processes, covering new digital assets as well as all historic asset classes.","Big Data, Blockchain, Cloud Data Services, Data Integration, Enterprise Applications, Enterprise Software",http://www.validareum.com/,"New York, New York, United States",Empowering the financial blockchain economy (TM). Validareum is a data vendor & Enterprise Data Blockchain Platform.,"1,758,648",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Closed,2017-01-01,year,,,,,,,,
ChannelE2E,https://www.crunchbase.com/organization/channele2e,"ChannelE2E provides news, information, lists, and research for managed services providers (MSPs), cloud services providers (CSPs), resellers, VARs, IT consultants, integrators, and channel partners. It tracks IT service providers and the five stages of a business journey — from entrepreneur to exit (E2E). It shifts the IT channel conversation from tactical chatter to strategic discussions — focusing MSPs and VARs on business development, talent recruitment, and management, financial models, marketing, sales, and customer engagement.","Business Development, Cloud Data Services, Information Services, Information Technology, Management Consulting",https://www.channele2e.com,"Centerport, New York, United States","ChannelE2E provides news, information, lists, and research for managed services providers (MSPs) and cloud services providers (CSPs).","1,771,919",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2015-01-01,year,1,1-10,Joe Panettieri,,,,,
NETPopulis,https://www.crunchbase.com/organization/netpopulis,NETPopulis connects people and government. They provide citizens with easy ways to engage with their government to access information that matters to them. They provide cloud-based solutions to governments and nonprofits. They respond to customer inquiries by contact form.,"Cloud Data Services, Information Technology, Software",https://www.netpopulis.com,"Saint Paul, Minnesota, United States",NETPopulis is a citizen engagement platform for governments.,"1,776,356",,,,,,,,,,,,,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",Active,2018-01-01,year,,11-50,,,,,,
SDOH Solutions,https://www.crunchbase.com/organization/sdoh-solutions,SDOH Solutions provide easy-to-use SDOH Software that lets you get deep insights on your population. It specializes in providing health care companies insights into what SDOH conditions are impacting their local community. That leads to individual SDOH conditions and tracking that enables custom outreach to target specific SDOH needs.,"Cloud Data Services, Software",https://www.sdohsolutions.com,"Houston, Texas, United States",SDOH Solution provides with a cloud portal to see population health all the way to individual SDOH conditions.,"1,778,093",,,,,,,,,,,,,"Greater Houston Area, Southern US",Active,2020-01-01,year,,,,,,,,
Tincup.io,https://www.crunchbase.com/organization/tincup-io,"Tincup provides project-based design and migration services. Its platform is source control, massively parallel repo conversions and one-click live server migrations to cloud instances. Tincup helps leverage cloud infrastructure to reduce costs and increase market responsiveness. The company was founded in 2016 and is headquartered in Denver, Colorado.","Cloud Data Services, Cloud Infrastructure, Information Technology",,"Denver, Colorado, United States",Tincup provides project-based design and migration services.,"1,780,822",,,,,,,,,,,,,"Greater Denver Area, Western US",Active,2016-01-01,year,1,1-10,John Minnihan,,,,,
Acceler8Networks,https://www.crunchbase.com/organization/acceler8networks,,"Cloud Data Services, Consulting, IT Infrastructure",https://acceler8networks.com/,"Pasadena, California, United States","Acceler8networks is a technology consulting firm that offers data center, networking, cloud solutions and program management services.","1,793,612",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2018-01-01,year,,1-10,,,,,,
Cloud Cien,https://www.crunchbase.com/organization/cloud-cien,,"Cloud Data Services, Information Technology, Software",https://cloudcien.com/,"San Francisco, California, United States",Cloud Cien is an IT firm that is delivering cloud technology & customized IT services.,"1,800,902",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,2018-01-01,year,,1-10,,,,,,
Servant,https://www.crunchbase.com/organization/servant,,"Cloud Data Services, Content Delivery Network",http://www.servant.co,"Oakland, California, United States","Servant is a revolutionary content management system that will free your data and allow you to distribute it where you want, when you want","1,804,642",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Closed,2013-01-01,year,,11-50,,,,,,
CRM 42,https://www.crunchbase.com/organization/crm-42,"CRM42 is a user-friendly, cloud-based software that safeguards everything that is needed to manage a team in one centralized platform and makes it accessible from anywhere. It gives a complete solution with a 360-degree view of players, including complete management of practices, games, emergency contacts, and stats.","Cloud Data Services, Cloud Management, Fantasy Sports, SaaS, Software, Sports",https://sc.crm42.com,"Columbus, Ohio, United States","CRM42 is a user-friendly, cloud-based software that safeguards everything that is needed to manage a team.","1,812,787",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,2018-12-01,day,1,,Jenna Rodier,,,,,
Deprehend,https://www.crunchbase.com/organization/deprehend,"Deprehend is a cloud data management company. Their AI-based SaaS offering continuously monitors changes in structure, content and sensitivity without the need to move your data. Their Snowflake is a practical platform for running all your workloads.","Cloud Data Services, Cloud Management, Software",http://www.deprehend.com,"Austin, Texas, United States",Deprehend provides cloud data management services.,"1,820,657",,,,,,,,,,,,,Southern US,Active,2020-01-01,year,,1-10,,,,,,
Just-Tech,https://www.crunchbase.com/organization/just-tech-26e6,,"Cloud Data Services, Information Technology, Project Management",https://www.just-tech.com,"New York, New York, United States","Just-Tech is an IT company that provides IT management, planning, project management, and cloud-based services.","1,822,563",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2014-01-01,year,1,11-50,John Greiner,,,,,
Assuritive,https://www.crunchbase.com/organization/assuritive,"Developer of cloud based disaster recovery service. The company's services include infrastructure mirroring, managed real time replication, instant cloud recovery and application testing, enabling the commercial sectors to protect IT infrastructure and dependent revenue streams.","Cloud Computing, Cloud Data Services",https://www.assuritive.com,"Marina Del Rey, California, United States",Assuritive is a developer of cloud based disaster recovery service.,"1,826,642",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Closed,2015-01-01,year,,11-50,,,,,,
Celestium Computing,https://www.crunchbase.com/organization/celestium-computing,"*** We are seeking our first round of investment *** Roadblocks to deploying machine learning models waste the majority of data science work, making it difficult for DS teams to prove their value. Celestium Computing is building an innovative platform to help companies maximize return on their AI/ML/DS investments. We: 1) Build support for ML model deployment by helping data scientists prove that their models achieve business objectives to all stakeholders who are part of the approval and deployment process. 2) Free DS teams from depending on product and devops engineers by dramatically easing the deployment of models into the products that use them. 3) Avoid embarrassment when models respond poorly to changing conditions by enhancing instrumentation and monitoring of products and their models. 4) Accelerate ML research with enormously powerful data preparation, researcher collaboration, and peer review tools. Feel free to reach out to us if you'd like to discuss our innovations in more detail.","Analytics, Artificial Intelligence, Big Data, Cloud Data Services, Data Storage, Enterprise Software, Machine Learning",https://angel.co/celestium-computing,"San Francisco, California, United States","Data Science, Analytics, Enterprise Software, AI, Machine Learning, Data Platform, ML operationalization, ETL, and Data Warehousing","1,832,612",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,2018-01-01,year,1,1-10,Dimitry Kushelevsky,,,,,
White Rook Technologies,https://www.crunchbase.com/organization/white-rook-technologies,,"Cloud Data Services, Cyber Security, Human Computer Interaction, Information Technology",https://www.whiterooktech.com/,"Columbia, Maryland, United States","White Rook Technologies is an IT company that offers cyber security, cloud hosting, and managed services.","1,855,137",,,,,,,,,,,,,"Greater Baltimore-Maryland Area, East Coast, Southern US",Active,2013-01-01,year,,11-50,,,,,,
Qubic,https://www.crunchbase.com/organization/qubic-f7e5,,"Cloud Data Services, Information Services, Network Hardware",https://qubictelecom.com/,"Irvine, California, United States","Qubic provides customized voice, network and cloud services.","1,855,394",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2014-01-01,day,,,,,,,,
SASA Consulting,https://www.crunchbase.com/organization/sasa-consulting,"SASA Consulting is an IT  managed service provider offering IT, cyber security, and cloud services to small and medium-sized businesses. They offer services to cyber security, IT management, cloud services, Microsoft, backup and recovery, and security. They can be reached by phone and email.","Cloud Data Services, Consulting, Cyber Security, Information Technology",https://sasaconsulting.com,"Vestal, New York, United States","SASA Consulting provides IT consulting solutions for IT, cyber security, and cloud services.","1,859,476",,,,,,,,,,,,,"East Coast, Northeastern US",Active,2016-01-01,year,,1-10,,,,,,
MY4t,https://www.crunchbase.com/organization/my4t,,"Cloud Data Services, Personalization, Social Media",http://www.my4t.com/,"New York, New York, United States",MY4t empowers the new age of personalized data search,"1,865,207",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2014-01-01,year,1,1-10,Shai Cohen,,,,,
Zoom Listing,https://www.crunchbase.com/organization/zoom-listing,"Zoom Listing organizes buyers and listings, giving their agents sale and market options. The tangible value of that is their proprietary algorithm, earned listings with their active buyers in-house, in real-time.","Cloud Data Services, Real Estate, Software",https://zoomlisting.com,"Boulder, Colorado, United States",Zoom Listing is a cloud-based pocket listing software for real estate.,"1,866,806",,,,,,,,,,,,,"Greater Denver Area, Western US",Active,2015-01-01,year,,1-10,,,,,,
Complete Technology Services,https://www.crunchbase.com/organization/complete-technology-services,"Complete Technology Services is an IT company that provides proactive management, data backup, and recovery services. Their philosophies are rooted in providing service and satisfaction to their clients with a complete offering of hardware, software, and IT services.","Cloud Data Services, Consulting, IT Management, Software",https://www.completetechnology.com,"Kansas City, Missouri, United States","Complete Technology Services offers proactive management, data backup, and recovery services.","1,882,908",,,,,,,,,,,,,Midwestern US,Active,2015-01-01,year,,11-50,,,,,,
Screole,https://www.crunchbase.com/organization/screole,"Screole offers business consulting, UI/UX Design, mobile and Omni-Channel, cloud transformation, artificial intelligence, IoT, Testing, and data analytics solutions, and services.  They provide data center footprint, agility, and modernized legacy applications for their customer. Their customers contact through email and phone number.","Cloud Data Services, Internet of Things, Mobile Apps",https://screole.com,"Pleasanton, California, United States","Screole provides cloud services, HR services, and mobile omnichannel services.","1,886,450",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,2014-01-01,year,,101-250,,,,,,
Bitmaple,https://www.crunchbase.com/organization/bitmaple,,"Cloud Data Services, Project Management, Training",http://bitmaple.net,"Atlanta, Georgia, United States",BitMaple provides certification exam preparation and in-house project management consulting services and AWS cloud services.,"1,886,844",,,,,,,,,,,,,"Greater Atlanta Area, East Coast, Southern US",Active,2013-01-01,year,,1-10,,,,,,
Collabify,https://www.crunchbase.com/organization/collabify,"Collabify is an online platform that enables people to find local recording studios. It helps people find studio categories such as project studios, commercial studios, shared rooms, and private rooms. Collabify was founded by Brian Sandoval, Michael Adan, Bhavna Devani, and Lawrence Ham in 2014 and is headquartered in Los Angeles, California.","Cloud Data Services, Collaboration, Private Social Networking, Task Management",http://www.collabify.co,"Los Angeles, California, United States","Collabify creates instant online audio, video,and whiteboarding collaboration sites to help you collaborate quickly and easily.","1,906,198",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2014-04-01,day,3,,"Bhavna Devani, Brian Sandoval, Michael Adan",,,,,
Direct Business Automation,https://www.crunchbase.com/organization/direct-business-automation,,"Accounting, Cloud Data Services",https://dbapro.com,"Portland, Oregon, United States",Direct Business Automation offers custom process migration solutions that help clients' critical data be automated and accessed with ease.,"1,918,903",,,,,,,,,,,,,"West Coast, Western US",Active,2017-01-01,year,,1-10,,,,,,
TeamKC Telecom,https://www.crunchbase.com/organization/teamkc-telecom,"TeamKC Telecom provides customized infrastructure analysis and communications solutions. Their services include telecom expense management, managed services, voice/UCaaS/CCaaS, wireless, cloud, collocation, security, surveillance, and Microsoft products.","Cloud Data Services, Information Technology, Telecommunications",https://teamkctelecom.com,"Overland Park, Kansas, United States",TeamKC Telecom provides telecommunications and information technology services.,"1,953,620",,,,,,,,,,,,,Midwestern US,Active,2019-01-01,year,,1-10,,,,,,
Mekas Cloud Services,https://www.crunchbase.com/organization/mekas-cloud-services,,"Cloud Data Services, Consulting, Information Technology, Software",https://mekas.net/,"San Jose, California, United States","Mekas Cloud Services offers cloud strategic consulting, managed services, disaster recovery, and monitoring and support services.","1,966,572",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2018-01-01,year,,1-10,,,,,,
