Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
JDL Group,https://www.crunchbase.com/organization/jdl-group,,"Cloud Data Services, Information Technology, IT Management, Security",https://jdlgrp.com,"Flemington, New Jersey, United States",JDL Group is a managed IT & security service provider.,"823,123",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2012-01-01,year,,1-10,,,,,,
Cavu Networks,https://www.crunchbase.com/organization/cavu-networks,,"Cloud Data Services, Information Technology, Web Hosting",https://www.cavunetworks.com/,"Bainbridge Island, Washington, United States",Cavu Networks provides IT related services for small and medium businesses.,"840,674",,,,,,,,,,,,,"Greater Seattle Area, West Coast, Western US",Active,2003-01-01,day,,1-10,,,,50153,USD,50153
Cohash,https://www.crunchbase.com/organization/cohash,"Cohash offers an integrated suite of IT solutions and services to protect your data, improve business efficiency, and increase productivity throughout your organization, that focus is to achieve client success outcomes through communication, collaboration, confidence, and unparalleled service, also provides security services, cloud solutions, CRM and ERP services, Artificial intelligence, and staffing services.","Artificial Intelligence, Cloud Data Services, CRM, Enterprise Resource Planning (ERP), Information Technology, Security, Staffing Agency",https://www.cohash.com/,"Frisco, Texas, United States","Cohash is a computer and network security firm, that protect data from security breaches and support your organization with IT solutions.","840,815",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Active,2012-01-01,year,,11-50,,,,,,
Cloud ladder Consulting,https://www.crunchbase.com/organization/cloud-ladder-consulting,,"Cloud Computing, Cloud Data Services, Consulting",https://cloudladderconsulting.com,"Irving, Texas, United States",Cloud Ladder Consulting is a consulting and technology services organization that specializes in cloud computing.,"844,238",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Active,2012-01-01,year,,1-10,,,,,,
ARO IT Solutions,https://www.crunchbase.com/organization/aro-it-solutions,,"Cloud Data Services, Information Technology, Software",http://aroitsolutions.com/,"North Brookfield, Massachusetts, United States",ARO IT Solutions is your one-stop shop for personalized IT solutions for your home or business.,"849,001",,,,,,,,,,,,,"East Coast, New England, Northeastern US",Active,2005-01-01,year,1,1-10,Adam Oppedisano,,,,,
Omni Pacs,https://www.crunchbase.com/organization/omni-pacs,,"Apps, Cloud Data Services, Data Storage, Health Care",https://www.omnipacs.com/,"Monmouth Beach, New Jersey, United States","Omni Pacsis a cloud platform that keeps the records of patients, doctors, hospitals and allows to read the data from anywhere, any device.","849,208",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2007-01-01,year,,1-10,,,,,,
Ambient Sensors,https://www.crunchbase.com/organization/ambient-sensors,,"Cloud Data Services, Hardware, Industrial Engineering, Software, Software Engineering",https://www.ambientsensors.com/,"Boise, Idaho, United States","Ambient sensors specialize in circuit design, low-power wireless networks, software development, and mobile applications.","857,418",,,,,,,,,,,,,Western US,Active,2010-01-01,year,1,11-50,Robert Davidson,,,,,
Harmonix Technologies,https://www.crunchbase.com/organization/harmonix-technologies,Harmonix Technologies is an innovative network engineering firm provides  drop-shipping products to designing and implementing full spectrum technical solutions. They also offer buyers solutions such as the state contract and CES procurement vehicles to better serve their mission.,"Cloud Data Services, Information Technology, Network Security, Professional Networking, Software",https://harmonixtechnologies.com,"Albuquerque, New Mexico, United States","Harmonix Technologies is an information technology corporation, specializing in design engineering, implementation & managed services.","857,949",,,,,,,,,,,,,Western US,Active,2008-01-01,year,,11-50,,,,136090,USD,136090
KutterGroup,https://www.crunchbase.com/organization/kuttergroup,,"Cloud Data Services, Information Technology, Software, Web Development",https://kuttergroup.com,"Wappingers Falls, New York, United States",KutterGroup is a cloud technology consulting company that provides website development and maintenance and software development.,"859,356",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2004-01-01,year,,1-10,,,,,,
predictiveIT,https://www.crunchbase.com/organization/predictiveit,,"Cloud Data Services, Health Care, Information Technology",https://www.predictiveit.com,"Tampa, Florida, United States","predictiveIT offers cloud services, managed services, security services, and healthcare IT services to clients all around the world.","859,642",,,,,,,,,,,,,"Tampa Bay Area, East Coast, Southern US",Active,2003-01-01,year,,11-50,,,,,,
eData,https://www.crunchbase.com/organization/edata,"eData Technologies dedicated to maximizing your ROI with our own datametrIQ Analyzing and reporting Tool. They  include logistics companies, retailers, electronics, pharmaceutical, hardware, automotive and other suppliers we remain true to our heritage focusing intently on retailers like WalMart, Nieman Marcus, Nordstrom, etc. and the requirements of engaging with their brick and mortar as well as online properties with a strong focus on what it all means for the clients' business.","Cloud Computing, Cloud Data Services, Data Integration, Software",https://www.edataps.com,"New York, New York, United States",eData Technologies Industry expertise and best of breed strategic alliances.,"862,467",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2003-01-01,year,,11-50,,,,,,
Indrasol,https://www.crunchbase.com/organization/indra-solutions,"Indrasol Solutions is a provider of consulting, implementation, and support services for the Oracle solution stack, as well as data analytics and business intelligence. Their team of experts helps organizations cut costs while dramatically improving performance. They redefine the market by providing passionate service and delivering great value to clients.","Analytics, Cloud Data Services, Consulting",http://www.indrasol.com,"Fremont, California, United States","Indrasol is a consulting firm that offers application management, cloud, data analytic.","862,531",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2010-01-01,year,,11-50,,,,,,
Bonfire Technologies,https://www.crunchbase.com/organization/bonfire-technologies,,"Big Data, Cloud Data Services, Cyber Security, Software, Technical Support",http://bonfire-tech.com/,"Reston, Virginia, United States","Bonfire Technologies provides machine learning, mission analytics, information operations, and technical operations support.","865,482",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2011-01-01,year,,11-50,,,,,,
TwoTech,https://www.crunchbase.com/organization/twotech,,"Analytics, Cloud Data Services, Cyber Security, IT Infrastructure",http://www.two-techs.com,"Potomac, Maryland, United States","TwoTech offers services in IT transformation and infrastructure, cybersecurity, cloud solutions, training and data analytics.","872,362",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2009-01-01,year,,11-50,,,,,,
Prijal,https://www.crunchbase.com/organization/prijal,,"Cloud Computing, Cloud Data Services, Information Technology",https://www.prijal.com/,"Mclean, Virginia, United States",Prijal is a woman-owned business that provides cloud computing and cloud services to federal and commercial clients.,"876,463",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2006-01-01,year,,,,,,,,
Ortman Consulting,https://www.crunchbase.com/organization/ortman-consulting,"Ortman Consulting is an information technology services company. They offer secure networking, business analytics, cloud migration support, data center services, and, project management. They provide data-at-rest solutions that include sales and support of end-to-end NSA-validated DAR solutions for mobile devices, desktops, and servers.","Cloud Data Services, Consulting, Data Center, Network Security, Project Management",https://www.ortmanconsulting.com,"Alexandria, Virginia, United States","Ortman Consulting provides business analytics, data center services, and project management.","878,487",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2008-01-01,year,,11-50,,,,,,
ONX IT Solutions,https://www.crunchbase.com/organization/onx-it-solutions,"ONX IT Solutions provides IT support, including technical support, computer support and consulting services for small and medium enterprises. They specialize in complete IT management for businesses, including networking, technical assistance and proactive monitoring. They can even provide cloud-based email signatures, VoIP service, and password management software integrated with a monthly bill.","Cloud Data Services, Computer, Consulting, Network Security, Software",https://www.onxitsolutions.com/,"Kansas City, Missouri, United States","ONX IT Solutions provides IT Support such as technical support, IT support and consultancy services.","897,692",,,,,,,,,,,,,Midwestern US,Active,2010-01-01,year,1,1-10,Brandon Joiner,,,,,
HomePipe Networks,https://www.crunchbase.com/organization/homepipe-networks-7ce4,,"Cloud Data Services, Network Security, Software",https://www.homepipe.net,"Seattle, Washington, United States","HomePipe Networks is the leading provider of instant remote access and sharing of digital content of any size, anywhere.","912,878",,,,,,,,,,,,,"Greater Seattle Area, West Coast, Western US",Closed,2009-01-01,year,,1-10,,,,,,
Wavetech Systems,https://www.crunchbase.com/organization/wavetech-systems,,"Cloud Data Services, Consulting, Internet, IT Management, Security",http://wavetechs.com/w/,"Coconut Creek, Florida, United States",Wavetech Systems is an Internet and Managed Service Provider that focuses in improving your firm's communications and overall success.,"913,714",,,,,,,,,,,,,"Greater Miami Area, East Coast, Southern US",Active,2008-01-01,year,,1-10,,,,29094,USD,29094
Aks Infotech,https://www.crunchbase.com/organization/aks-infotech,,"Cloud Data Services, Cloud Security, Database",http://aksinfotech.net,"Monmouth Junction, New Jersey, United States","Aks Infotech offers data management, data security, app development, and cloud solutions.","914,985",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2006-01-01,year,,51-100,,,,35091,USD,35091
Protouch Solutions,https://www.crunchbase.com/organization/protouch-solutions,,"Cloud Data Services, Compliance, Consulting, Cyber Security, Technical Support",https://www.protouchsolutions.com/,"New York, New York, United States","Protouch Solutions provides IT services to business and home users, they offer complete IT support for a smooth run of computing systems.","915,578",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2010-01-01,year,,11-50,,,,24586,USD,24586
Neostride,https://www.crunchbase.com/organization/neostride,Neostride helps organizations transform their IT environment with best-in-class cloud services. The industry develops and deploys complex projects in both monolithic and microservices architecture. The designers and developers help organizations build performant native mobile applications across all the major platforms.,"Cloud Data Services, Consulting, Internet",https://www.neostride.com,"Parsippany, New Jersey, United States","Neostride is an information service provider that offers in-house operational planning, staffing, training, and consulting.","919,841",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2011-01-01,year,,11-50,,,,,,
Cloudfinity,https://www.crunchbase.com/organization/cloudfinity,"Bringing awesomeness in the way people are using cloud storage, so you can enjoy your data.  Cloudfinity is unifying all the major personal cloud storage providers into One Single Transparent Virtual Drive.","Cloud Data Services, Cloud Management, Software",http://www.cloudfinity.co,"Las Vegas, Nevada, United States","Bringing awesomeness in the way people are using cloud storage, so you can enjoy your data.","922,235",,,,,,,,,,,,,Western US,Closed,2012-01-01,year,4,1-10,"Cezar Spatariu Neagu, Hrituc Ovidiu, Joe Peters, Stefan Neagu",1,,,,
Nuage Group,https://www.crunchbase.com/organization/nuage-group,,"Cloud Data Services, Consulting, Staffing Agency",https://www.thenuagegroup.com,"The Woodlands, Texas, United States","Nuage Group offers salesforce sales, service, strategic staffing and marketing cloud solutions.","922,378",,,,,,,,,,,,,"Greater Houston Area, Southern US",Active,2010-01-01,year,,11-50,,,,8687,USD,8687
Site Ox LLC,https://www.crunchbase.com/organization/site-ox-llc,,"Cloud Data Services, Information Services, Information Technology, Management Consulting",https://www.siteox.com/,"Columbia, Tennessee, United States","Site Ox LLC is a Cloud Services Provider for non-Intel x86 platforms such as IBM Power, Itanium, SPARC.","927,834",,,,,,,,,,,,,Southern US,Active,2008-01-01,year,,1-10,,,,,,
AccessMSP,https://www.crunchbase.com/organization/accessmsp,"AccessMSP provides IT services and computer support for businesses and healthcare providers. The environment is required by healthcare, financial, legal, insurance, and educational professionals. They provide technology management for medical offices, health clinics, laboratories, therapy centers, dental practices, medical billing services, and other healthcare.","Cloud Data Services, Consulting, Cyber Security, Information Technology",https://accessmsp.com,"Miami, Florida, United States",AccessMSP is an IT support and consulting firm.,"929,508",,,,,,,,,,,,,"Greater Miami Area, East Coast, Southern US",Active,2008-01-01,year,,1-10,,,,,,
Willow Bend Systems,https://www.crunchbase.com/organization/willow-bend-systems,,"Cloud Data Services, Cyber Security, Outsourcing, Software",https://www.willowbendsystems.com,"Plano, Texas, United States","Willow Bend Systems is IT Services Company and offers IT support, including Cloud Services, IT Outsourcing, and Managed IT Services.","932,122",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Active,2009-01-01,year,,1-10,,,,1050000,USD,1050000
Digital Age Experts,https://www.crunchbase.com/organization/digital-age-experts,"Digital Age Experts specialists in cloud system design, cloud-native development and development security operations.","Cloud Computing, Cloud Data Services",https://digitalageexperts.com/,"Reston, Virginia, United States","Digital Age Experts specialists in cloud system design, cloud-native development and development security operations.","934,947",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2011-01-01,year,,,,,,,,
Sportronix,https://www.crunchbase.com/organization/sportronix,"We put people and technology together for amazing results. Customers invite us into their homes on a temporary engagement to help them deliver innovative products or processes that benefit athletes, sponsors, fans, and their employee family. Our team of engineers, scientists, and managers lead customers to new heights from the top of difficult mountains. We use any data tool, any platform service, any cloud environment, and use proprietary tools or custom build sport specific tools.","Analytics, Cloud Data Services, Information Technology, Software, Sports",http://www.sportronix.com,"Atlanta, Georgia, United States",We put people and technology together for amazing high-tech management consulting engagements.,"941,127",,,,,,,,,,,,,"Greater Atlanta Area, East Coast, Southern US",Active,2009-12-09,day,1,1-10,David Geddes,,,,,
Integrate,https://www.crunchbase.com/organization/integrate-8c90,,"Analytics, Cloud Data Services, Information Technology, SaaS",https://www.integrate.io,"San Francisco, California, United States","Integrate providing Big data, SAAS, data management, data integration, data processing, and cloud services for e-commerce warehouse.","950,782",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,2012-01-01,year,,11-50,,,,,,
Pure Chiro Notes,https://www.crunchbase.com/organization/pure-chiro-notes,,"Cloud Data Services, Software",http://purechironotes.com,"Lafayette, Indiana, United States",Pure Chiro Notes is a software is a cloud-based software that offers services for cash and membership chiropractic HER software.,"957,505",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,2012-01-01,day,,1-10,,,,,,
Modusphere,https://www.crunchbase.com/organization/modusphere,,"Business Development, Cloud Data Services, Consulting, Data Integration, Information Technology, Management Consulting",https://www.modusphere.com,"Ashburn, Virginia, United States","Modusphere is a technology solutions company that provides IT Strategy, enterprise integration, business process automation/optimization.","960,467",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2009-01-01,year,,1-10,,,,,,
Email Answers,https://www.crunchbase.com/organization/email-answers,"Email Answers is an Email Marketing, Email List Cleaning & Validation company. We think, eat, sleep and breathe email marketing, so we have to be great at it.","Advertising, Big Data, Cloud Data Services, Email Marketing, Enterprise Software",http://emailanswers.com,"Boca Raton, Florida, United States","Email Answers is an Email Marketing, Email List Cleaning & Validation company.","961,683",,,,,,,,,,,,,"Greater Miami Area, East Coast, Southern US",Active,2011-02-01,day,,11-50,,,,,,
Acuity Systems,https://www.crunchbase.com/organization/acuity-systems-e855,"Acuity Systems designs and implements business-oriented applications which enable the integration of disparate data while applying advanced analytics, empowering the end user with decision-ready information. Their services include nAbleCloud product services, enterprise information systems, and application modernization.","Cloud Data Services, Information Technology, Software",https://acuitys.com,"Herndon, Virginia, United States",Acuity Systems is a software and services company that provides tools for cloud services management.,"961,920",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2005-01-01,year,,11-50,,,,,,
InfiniteIQ Consulting,https://www.crunchbase.com/organization/infiniteiq-consulting,,"Cloud Data Services, Cyber Security, Data Integration, IT Infrastructure",http://www.infiniteiqconsulting.com,"Atlanta, Georgia, United States","InfiniteIQ Consulting offers services in business architecture, data management, cybersecurity and cloud management.","962,358",,,,,,,,,,,,,"Greater Atlanta Area, East Coast, Southern US",Active,2012-01-01,year,,11-50,,,,,,
CNI Consultants,https://www.crunchbase.com/organization/cni-consultants,"Computer Network Infrastructure Consultants serves small to medium-sized businesses, providing consulting services, hardware, and software sales, IT support, and managed services. They provide both value and resources that should be expected with today’s managed service provider.      They deliver enterprise-level service and management to businesses. They provide hardware &software solutions, business consulting &network solutions, web development & cloud services, top-notch service&support.","Cloud Data Services, Information Technology, Network Security, Professional Services, Virtualization, VoIP",https://cniconsultants.com/,"Midland, Georgia, United States",CNI Consultants is a full-service managed IT service provider and computer consultant.,"964,831",,,,,,,,,,,,,"East Coast, Southern US",Active,2006-01-01,year,,11-50,,,,,,
NetFlow Technologies,https://www.crunchbase.com/organization/netflow-technologies,"NetFlow Technologies provides cloud integration and migration solutions to benefit your business. They are providers of cloud solutions that help small, medium, and enterprise-sized businesses connect, troubleshoot, and support their solutions and services, increase efficiency, and eliminate data security threats.","Cloud Computing, Cloud Data Services, Consulting, Information Technology, Software",http://www.netflowtechnologies.com,"Henderson, Nevada, United States",NetFlow Technologies provides cloud solutions and server virtualization services.,"964,469",,,,,,,,,,,,,Western US,Active,2006-01-01,year,,1-10,,,,,,
Dental Hi-Tech Management,https://www.crunchbase.com/organization/dental-hi-tech-management,,"Cloud Data Services, Cloud Management, Consulting, Health Care, IT Infrastructure, VoIP",https://dentalht.com/,"Brooklyn, New York, United States","Dental Hi-Tech Management offers adaptable IT infrastructure including project management, technology audits to VoIP solutions for dentists.","965,911",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2005-01-01,year,,11-50,,,,,,
CMA Systems,https://www.crunchbase.com/organization/cma-systems,"CMA SYSTEMS provides Business Technology Consulting. Network Design, Installation & Relocation Services, Voice over IP (VoIP) Telephone Systems, Voice over IP (VoIP) Telephone Systems, Voice & Data Structured Wiring, Computer Repair Services.","Cloud Data Services, Virtualization, VoIP",https://www.cmasystems.com,"Laurel, Maryland, United States",CMA Technologies offers a complete range of Managed IT solutions to help small and mid-sized businesses manage their computing architecture.,"966,914",,,,,,,,,,,,,"Greater Baltimore-Maryland Area, Washington DC Metro Area, East Coast",Active,2007-01-01,year,,11-50,,,,,,
"Wired Real Estate Group, Inc",https://www.crunchbase.com/organization/wired-real-estate-group-llc-wiredre,"Information technology and telecommunications are playing an ever larger role in our everyday lives. Online firms, like Google, Apple, Microsoft, Facebook and Yahoo! (“GAMFY”) have become household brands. What makes these Internet and cloud firms work? The answer is data centers. These firms would not operate without physical buildings in which to place the computers that deliver content to consumers. As you might imagine, computers are not the typical large-scale occupant of a building, and computers can be exceedingly demanding. These demands take the form of electrical power on the scale of small cities, cooling that dwarfs large-scale frozen food manufacturing, and many, many telecom lines…the kind of telecom lines that cross oceans and feed entire countries. It may not be in front of your face, but we are witnessing the birth of a new class of real estate specifically designed to support the Internet Era. ‘Wired’ Real Estate. Wired Real Estate Group Inc. (“WiredRE”) is the nation’s leading independent cloud, colocation and data center advisory firm. WiredRE use their proprietary methodology to advise enterprises on data center planning, brokerage and finance. The firms unique and proprietary methodology has enabled WiredRE to advise two of the top three global telecom firms and over half of the nation’s top and most admired banks in transactions up to $100 million. Nationally, the firm represents nearly 1 M square feet of colocation and data centers for lease and sale, and in 2014 the company became the #1 independent listing agent in the UK. As an extension of its brokerage practice, WiredRE operate and maintain a free global colocation and data center list. One can search, qualify and map data centers down to the street level. The service is free, with no advertising, no registration. Simply follow the links below for the data center list of your choice.","Advice, Cloud Data Services, Finance, Internet, Real Estate, Telecommunications",http://wiredre.com/,"Las Vegas, Nevada, United States","WiredRE is the nation's leading independent cloud, colocation, and data center advisory firm.","969,014",,,,,,,,,,,,,Western US,Active,2008-01-01,year,1,1-10,"Jason ""Everett"" Thompson",,,,,
ICON Cloud Solutions,https://www.crunchbase.com/organization/icon-cloud-solutions,,"Cloud Data Services, Information Technology, Telecommunications, Unified Communications",http://www.iconcloud.com,"Coppell, Texas, United States","ICON Cloud Solutions specializes in deploying hosted voice, unified communications, collaboration, monitoring & alerting in the cloud.","975,122",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Active,2011-01-01,year,,1-10,,,,,,
Comentec,https://www.crunchbase.com/organization/comentec,,"Cloud Data Services, Data Integration, Software",https://www.comentec.com,"Alpharetta, Georgia, United States",Comentec is a software company that offers solutions and services for digital transformation to simplify various complex data integration.,"976,850",,,,,,,,,,,,,"Greater Atlanta Area, East Coast, Southern US",Active,2010-01-01,year,,11-50,,,,,,
I.T. Matters,https://www.crunchbase.com/organization/i-t-matters,,"Cloud Data Services, Information Technology, Procurement",https://www.itmattersinc.com ,"Houston, Texas, United States","I.T. Matters offers technology consulting, procurement & inventory, cloud solutions, and government services.","983,229",,,,,,,,,,,,,"Greater Houston Area, Southern US",Active,2012-01-01,year,,11-50,,,,,,
RCTECH Solutions,https://www.crunchbase.com/organization/rctech-solutions,,"Cloud Data Services, Information Technology, Software",https://rctech.org ,"Weston, Florida, United States",RCTECH Solutions is an IT consultancy firm that provides mobile and web development services.,"991,856",,,,,,,,,,,,,"Greater Miami Area, East Coast, Southern US",Active,2009-01-01,year,,11-50,,,,,,
Document Archiver,https://www.crunchbase.com/organization/document-archiver,"Document Archiver is a web-based document management system designed to help you import all your old paper documents into a digital format so they can be organized, renamed, and managed effectively. Easily create schedules and routing parameters to define how documents will be processed. Just print out your barcode branded covers and begin scanning. Document Archiver will automatically sort and organize your documents.","Cloud Data Services, Document Management, Document Preparation, Software",https://documentarchiver.com/,"Battle Ground, Washington, United States",Document Archiver is a web/cloud document management system.,"991,232",,,,,,,,,,,,,"West Coast, Western US",Active,2012-01-01,year,1,1-10,benjamin Bonilla,,,,,
Seviar,https://www.crunchbase.com/organization/seviar,,"Cloud Data Services, Telecommunications, Wireless",https://www.seviar.com,"Atlanta, Georgia, United States","Seviar is a telecommunications company that offers business phone systems, execute support, wireless, cloud, voice, and data services.","992,507",,,,,,,,,,,,,"Greater Atlanta Area, East Coast, Southern US",Active,2010-01-01,year,,1-10,,,,,,
Protek-IT,https://www.crunchbase.com/organization/pro-technology-professionals,,"Cloud Data Services, Information Technology, Small and Medium Businesses",https://youneedapro.com,"Chicago, Illinois, United States",Protek-IT is an award-winning Managed Services Provider (MSP) that empowers small businesses and nonprofits in Chicago.,"993,000",,,,,,,,,,,,,"Greater Chicago Area, Great Lakes, Midwestern US",Active,2003-01-01,year,,1-10,,,,,,
I2i Technologies,https://www.crunchbase.com/organization/i2i-technologies,,"Cloud Data Services, Information Technology, Technical Support",https://www.i2itech.com/,"Plano, Texas, United States",I2i Technologies is an IT company that offers video conferencing and content distribution through cloud services.,"999,215",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Active,2003-01-01,day,,1-10,,,,,,
Prosot,https://www.crunchbase.com/organization/prosot,,"Cloud Data Services, Information Technology, Product Design, Software, Software Engineering",http://www.prosot.com,"Austin, Texas, United States","Prosot is an IT company that specializes in product development, solution design, cloud architecture, and digital transformation.","1,000,781",,,,,,,,,,,,,Southern US,Active,2009-01-01,year,,11-50,,,,27585,USD,27585
RD Web Access Customization Services,https://www.crunchbase.com/organization/rd-web-access-customization-services,,Cloud Data Services,http://www.techstur.com/NetDevelopment/Tech.aspx,"Wappingers Falls, New York, United States",Custom Interface design for Citrix and Microsoft. Only company in the world to offer Interface Customizations for Citrix Web Interface,"1,002,273",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2010-01-01,year,,11-50,,,,,,
Mazira,https://www.crunchbase.com/organization/mazira,"About Mazira Mazira is focused on data transformation. We create industry-specific solutions that turn large amounts of data into high-utility information. Our approach focuses on many different aspects of data management, including storage, accessibility, information extraction, categorization, search, visualization, and analytics. We create solutions that knowledge workers can use directly, allowing your company to be more efficient without any additional staffing overhead. Let our team of experts create the ideal solution and eliminate your big data woes. Specialties Hosted Web-Service, Cloud Storage, CDN File Delivery, User Access Control, Administration Interface, Database Integration, Data Analysis, Data Processing, Metadata Extraction, Custom Search Facets, Custom Data Visualization, 3D Simulation, PDF File Processing","Analytics, Big Data, Cloud Data Services, Software",http://mazira.com,"Iowa City, Iowa, United States","Mazira specializes in data conversion, and has a cloud-based e-discovery platform.","1,005,720",,,,,,,,,,,,,Midwestern US,Active,2011-11-11,day,3,11-50,"Amanda Johnson, Anith Mathai, Ross Johnson",,,,,
Corporate Data and Voice Solutions,https://www.crunchbase.com/organization/corporate-data-and-voice-solutions,,"Cloud Data Services, Data Center, Information Technology, IT Management, Telecommunications",https://corpdvs.com,"Salem, New Hampshire, United States","Corporate Data and Voice Solutions is a company that focuses on the sales, installation, and support of telephony solutions.","1,006,453",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Active,2003-01-01,day,,1-10,,,,156245,USD,156245
Kobargo Technology Partners,https://www.crunchbase.com/organization/kobargo-technology-partners,,"Cloud Data Services, Information Technology, VoIP",https://www.kobargo.com,"Surprise, Arizona, United States",Kobargo Technology Partners provides managed IT Services to increase the efficiency and profitability of small and medium-sized businesses.,"1,009,998",,,,,,,,,,,,,"Greater Phoenix Area, Western US",Active,2012-01-01,year,,11-50,,,,,,
Velvica,https://www.crunchbase.com/organization/velvica,,"Cloud Data Services, E-Commerce, Information Technology, Internet",https://velvica.com/,"San Francisco, California, United States",Velvica is a e-commerce platform that provides cloud-base VAS for various businesses.,"1,010,071",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,2009-01-01,year,,11-50,,,,,,
CT Solutions,https://www.crunchbase.com/organization/ct-solutions-ebaa,"CT Solutions provides VoIP business solutions, integrated cabling, and cloud hosting services. Their services include voice services, carrier services, and low-voltage cabling.","Cloud Data Services, CRM, Information Technology, Telecommunications",https://www.ctsolutions-inc.com,"Buford, Georgia, United States",CT Solutions is a telecommunications company.,"1,011,868",,,,,,,,,,,,,"Greater Atlanta Area, East Coast, Southern US",Active,2004-01-01,year,,11-50,,,,,,
Priorpoint Managed Cloud Services,https://www.crunchbase.com/organization/priorpoint-managed-cloud-services,,"Cloud Data Services, Computer",https://www.priorpoint.com/,"Murrells Inlet, South Carolina, United States","Priorpoint Managed Cloud Services provides Cloud Backup, Cloud Computing, Virtualization, Private Cloud, Semi-Private Cloud & IT services.","1,013,748",,,,,,,,,,,,,"East Coast, Southern US",Active,2009-01-01,year,,11-50,,,,101325,USD,101325
Iementor,https://www.crunchbase.com/organization/iementor,,"Cloud Data Services, Cyber Security, Data Center, Information Technology",http://www.iementor.com/,"Mequon, Wisconsin, United States","Iementor is an IT company that provides cybersecurity, data center, cloud solutions and network management services.","1,013,978",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,2005-01-01,year,,11-50,,,,821366,USD,821366
IntraCom Systems,https://www.crunchbase.com/organization/intracom-systems,"Intracom Systems develops the next generation of multi-channel software communications systems, and VCOM is a core product, which core product, VCOM, is an always on, multi-channel, multi-access matrix communications platform that can be provisioned in the cloud or on-premise. VCOM is trusted in many of the world’s most demanding communications applications across a number of industries including broadcast, aerospace, defense, and financial services.","Aerospace, Broadcasting, Business Development, Cloud Data Services, Software",https://www.intracomsystems.com/,"Malibu, California, United States","IntraCom Systems develops software based, mission critical communications solutions, that provides cloud services.","1,019,022",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2006-01-01,year,,1-10,,,,,,
MGB Systems,https://www.crunchbase.com/organization/mgb-systems,,"Cloud Data Services, Data Center, Information Technology, Small and Medium Businesses",https://www.mgbsys.com,"Saint Louis, Missouri, United States","MGB Systems offers cloud services, data centers and computer solutions for businesses and IT professionals.","1,029,521",,,,,,,,,,,,,Midwestern US,Active,2003-01-01,year,,11-50,,,,,,
