Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
GrowthBeats,https://www.crunchbase.com/organization/growthbeats,,"Augmented Reality, Cloud Computing, Software",http://growthbeats.com,"Udupi, Karnataka, India","Growthbeats is a business-oriented and software company that specializes in the field of cloud, mobile, web & AR for business development.","1,560,199",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2015-01-01,day,1,1-10,Rahul Shetty,,,,,
SAAS Infosolutions,https://www.crunchbase.com/organization/saas-infosolutions,,"Cloud Computing, Data Center, Hardware, Security, Software",https://www.saasinfosolutions.com,"Pune, Maharashtra, India","SAAS Infosolutions specializes in cloud computing, networking, data center, security servicer, hardware, and business continuing planning.","1,563,918",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2015-01-01,year,1,1-10,Ashish Chunne,,,,,
PDS,https://www.crunchbase.com/organization/pds-bef7,,"Billing, Cloud Computing, Cloud Data Services, Consulting, Software",http://www.pdsinfotech.com/,"Kolkata, West Bengal, India","PDS is an IT service company that offers TDS software, check printing software, TDS returns, enterprise TDS, and TDS online filing.","1,566,802",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2008-01-01,year,,11-50,,,,,,
Drushti TechNet,https://www.crunchbase.com/organization/drushti-technet,"Drushti Technet offers one of the largest pure-play managed IT cloud & hosting services.  The company offers an internet data center & managed to host services, cloud infrastructure management, managed security, messaging & collaboration solutions, digital marketing, mobile & web solutions, disaster recovery & availability services.  Providing mission-critical hosted applications to 1500+ enterprises across multiple geographies, they have been recognized as one of the top Hosting Service Providers companies with a high reputation among their clients.","Cloud Computing, Cloud Infrastructure, Digital Marketing, Information Technology, Web Hosting",https://www.dinpl.com,"Pune, Maharashtra, India",Drushti Technet offers pure-play managed IT cloud and hosting services.,"1,572,711",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2002-01-01,year,,11-50,,5,,,,
SkillSign,https://www.crunchbase.com/organization/skillsign,"SkillSign is the trusted online testing platform for creating quizzes, assessments and certification programs.  We are committed to enabling business and education organizations to accurately and consistently assess skills needed for any role and gain a competitive advantage. We work with organizations to quickly build their own online testing centers integrated with their websites. SkillSign's unique cloud-based assessment platform leverages cutting edge technologies and is backed by exceptional professionals.Many leading schools, coaching centers, recruiters and employers work with SkillSign for their assessment needs.","Cloud Computing, Software",http://www.skillsign.com,"Bangalore, Karnataka, India",SkillSign is a company that designs online assessment for its customers.,"1,583,290",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2010-06-10,day,1,11-50,Ruchika Mittal,5,,,,
Sreeb Technologies,https://www.crunchbase.com/organization/sreeb-technologies,,"Analytics, Cloud Computing, Consulting, Enterprise Resource Planning (ERP), Information Technology, Software",http://sreebt.com/,"Hyderabad, Andhra Pradesh, India","Sreeb Technologies specializes in software services, also offers digital transformation, data analytics, cloud computing, ERP, etc.","1,589,830",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2014-01-01,year,,51-100,,,,,,
Indigo Architects,https://www.crunchbase.com/organization/indigo-architects,"Founded in 2001, Indigo Architects purpose is to build better software. Over the years we have delivered many successful product lines for our customers. In 2008 we spun off our travel software business into an independent startup Indigo Treks {Travel Software}. Our hiring model focuses on finding outstanding talents without concern for mechanistic processes because we know only a brilliant team can deliver a phenomenal software. Over the years this principle has consistently proven the success of our business.","Cloud Computing, Software",http://www.indigoarchitects.com/,"Pune, Maharashtra, India","Founded in 2001, Indigo Architects purpose is to build better software. Over the years we have delivered many successful product lines for","1,604,882",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2011-01-01,year,1,51-100,Uday Andhare,,,,,
AppHub,https://www.crunchbase.com/organization/apphub-4ad9,"Apphub is a software consulting services provider. They provide application development that includes application strategies built around availability, usability, and security for web and mobile. They offer IT infrastructure upgrades, cloud computing, and the development of Re-engineering.","Cloud Computing, Consulting, IT Infrastructure, Software",https://apphub.biz,"Chennai, Tamil Nadu, India",Apphub provides customized software consulting services.,"1,605,451",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2015-01-01,year,,11-50,,,,,,
TQuanta,https://www.crunchbase.com/organization/tquanta,"TQuanta is a provider of  IT infrastructure, cloud computing, e-commerce, Dataware housing, and big data solutions. Their services include business process management, enterprise content management, mobile application development, digital marketing, automation and testing, and enterprise application integration. Their services include the field of automobiles, banking, financial, chemicals, consumer packaging goods, construction,  real estate, education, governments, professional services, and wholesale distribution.","Cloud Computing, Digital Marketing, IT Infrastructure, Mobile Apps, Software",https://www.tquanta.com,"Madhapur, Andhra Pradesh, India","TQuanta provides e-commerce, digital marketing, IT infrastructure, and cloud computing services.","1,610,522",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2013-01-01,year,,251-500,,,,,,
CodesCastle,https://www.crunchbase.com/organization/codescastle,"CodesCastle provides services that include mobile app development, iphone app development, ipad app development, android app development, web development, php development, word press development, software consulting, SAAS development, enterprise solutions, CRM solutions, BI solutions, ERP solutions, cloud computing, and database management solutions.","Cloud Computing, Information Technology, Mobile Apps, Software",https://codescastle.com,"Pune, Maharashtra, India","CodesCastle offers web development, mobile development, and software development services.","1,617,333",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2013-01-01,year,,51-100,,,,,,
Purpledata Technologies,https://www.crunchbase.com/organization/purpledata-technologies,"Purpledata Technologies provides database, bigdata, AWS, and production support services. Their services cover engineering and professional services. Their professional service includes staffing services in IT, ITES, and engineering. .","Big Data, Cloud Computing, Professional Services",https://purpledatatech.com,"Bengaluru, Karnataka, India","Purpledata Technologies is a start-up providing services in database, bigdata and cloud space.","1,622,139",,,,,,,,,,,,,Asia-Pacific (APAC),Active,,,,,,,,,,
Easy Design Systems,https://www.crunchbase.com/organization/easy-design-systems,,"Cloud Computing, Information Technology, Internet of Things",https://easydesignsystems.com,"Coimbatore, Tamil Nadu, India","Easy Design Systems provides cloud computing, IoT, and application development services.","1,622,200",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2000-01-01,year,,101-250,,,,,,
SAN Softwares,https://www.crunchbase.com/organization/san-softwares,"SAN Softwares offers call center solutions, cloud telephony, and IVR solutions. They also offer a lead management system, accounting, cloud-based service, and inventory software. They also offer services to access for  real-time call reporting and monitoring of incoming calls and outgoing calls.","Call Center, Cloud Computing, Consulting, Software",https://sansoftwares.com,"Gurgaon, Haryana, India",SAN Softwares provides telecom products and software solutions for various industries.,"1,624,338",,,,,,,,,,,,,Asia-Pacific (APAC),Active,1999-01-01,year,,11-50,,,,,,
Bien Technologies,https://www.crunchbase.com/organization/bien-technologies,"Bien Technologies - A Microsoft Partner is a young and innovative machine learning and business intelligence software house, located in the heart of India’s national capital, New Delhi. We develop custom solutions for fast-growing companies and work with startups, small and medium-sized enterprises (SME), large companies and non-profit organisations to bring Minimal Viable Products (MVPs) to the market. At Bien, we solve real problems everyday. We’re obsessively passionate about improving the world with technology. Our personalised approach is directed at creating tailored technology experiences that accelerate business growth, galvanise analytics engines and provide unbounded scalability to help you serve millions of customers at once. Our Team With over 20 years of collective experience, our seasoned solution architects are adept at tackling business domain issues and designing result-oriented solutions in a cost-effective way. Our team is constantly innovating with emerging technologies such as cloud, chatbot, artificial intelligence, blockchain, augmented and virtual reality, Internet of Things (IoT) and more. Our specialists span a spectrum of specialities – including web development, creative web design, graphic design, framework development, open source technologies (PHP, .NET Core, CMS) and custom software development. They have deep expertise across domains such as e-commerce, e-learning, health, finance, infra and business analytics and digital marketing.","Cloud Computing, Cloud Infrastructure, Consulting, Information Technology, Machine Learning, Software",https://bientechnologies.com/,"Noida, Uttar Pradesh, India","Bien Technologies - A Microsoft Silver Partner offer cloud services, web app development and mobile app development services.","1,624,052",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2019-08-09,day,,11-50,,,,,,
naDSOL,https://www.crunchbase.com/organization/nadsol,"NADSOL develops and supports software for a variety of industries, depending on the needs of the client. Healthcare & Pharmaceuticals, Manufacturing, Education, Real Estate & Constructions, Energy and Utilities, Retail, Transportation Services Sector, Aerospace and Defense, Hospitality and Leisure, Information Technology, and Logistics and Distribution are among the industries for which they provide services.","Apps, Cloud Computing, Consulting, Cyber Security, Education, Information Technology, Internet of Things, Software",https://www.nadsol.com,"Hyderabad, Andhra Pradesh, India",naDSOL is an IT solution provider of next-generation business collaborations services.,"1,625,817",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2014-01-01,year,,11-50,,,,,,
Sixpath Technologies,https://www.crunchbase.com/organization/sixpath-technologies,,"Cloud Computing, Information Technology, Software",https://sixpathtechnologies.com/,"Hyderabad, Andhra Pradesh, India",Sixpath Technologies is a digital transformation company.,"1,628,946",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2013-11-01,day,,11-50,,,,,,
CloudTech Software,https://www.crunchbase.com/organization/cloudtech-software,,"Cloud Computing, Consulting, Enterprise Software, Quality Assurance, Software",http://www.cloudtechsoft.com/#wrap,"Mysore, Karnataka, India","CloudTech Software is an IT service company that offers enterprise solutions, system integration services, resource augmentation, and QA.","1,638,740",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2009-01-01,year,,101-250,,,,,,
Pixelmargin Software,https://www.crunchbase.com/organization/pixelmargin-software,"Pixelmargin Software offers web development services. Their services include web development, PHP development, e-commerce development, and concrete, drupal, and services,  graphic design, UX and  UI designs, and of course branding.","Cloud Computing, Consulting, Graphic Design, Web Development, Web Hosting",http://www.pixelmargin.com,"Trivandrum, Kerala, India","Pixelmargin Software provides web application, web design, and mobile development services.","1,655,135",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2005-01-01,year,,11-50,,,,,,
TestimonialsFor,https://www.crunchbase.com/organization/testimonialsfor,"TestimonialsFor is an online Testimonials and Reviews Management System. We help companies manage testimonials and grow from there. Our integrated Referral management system, help companies to grow from their own customer base. TestimonialsFor is an Effective Testimonials and Reviews management system, we help you request testimonials, Approve them and display them. Your testimonials could be Text or video and could be taken anywhere i.e. on your website, on testimonialsfor or even from a hand written form, We also integrate testimonials from your social medial via facebook or linkedin  TestimonialsFor is a Business' TestimonialCloud. We help you showcase all your testimonials on your websites or even on your social media i.e. facebook, twitter, linkedin, google+, etc.,  TestimonailsFor is your Referral Management system, it will help you to put the word across, ask your customers to share about you and also help you to know your customer's reach. We help you grow from that reach and connect with your customers at all times what more... Regster at Testifor.com and get to know all the features we offer. You get a 30 day free trial too.","Apps, Cloud Computing, Cloud Data Services, Digital Media, E-Commerce, Search Engine, Social Media, Software, Video",http://www.testifor.com,"Bangalore, Karnataka, India",Managing Testimonials Effectively & Grow,"1,666,027",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2011-12-01,day,2,11-50,"S C Prashanth, Satish Kota",1,,,,
Chanchalaa Technologies,https://www.crunchbase.com/organization/chanchalaa-technologies,,"Apps, Cloud Computing, CRM, SEO, Web Design, Web Development",https://www.chanchalaa.com/,"Ranchi, Jharkhand, India","Chanchalaa Technologies offers web design, app development, CRM, cloud computing & consultancy services.","1,666,408",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2002-09-17,day,,,,,,,,
Tweak The Future Innovations,https://www.crunchbase.com/organization/tweak-the-future-innovations,TTFi aims at creating innovative and futuristic systems/solutions that tweak (fine-tune) the way we work.  It aims to conceptualize and design products/solutions using futuristic technologies that have a global impact and make systems more efficient and productive.  Its first product is SoCoWorld. It envisions to tweak the future by becoming an innovative and disruptive solution for the education industry. It strives to breathe life into education! Its vision is 'To weave a boundless learning network that breathes life!',"Cloud Computing, EdTech, Education, Enterprise Software",http://www.tweakthefuture.com,"Chandigarh, Chandigarh, India",Tweaking the world by innovation,"1,671,496",,,,,,,,,,,,,Asia-Pacific (APAC),Active,,,2,1-10,"Ramesh Chand Gupta, Sonia Bansal",,,,,
Krown International,https://www.crunchbase.com/organization/krown-international,"Krown International [Known as Krown] is an Indian technology company which focuses on web hosting, cloud computing, artificial intelligence and search engine technology.The company was founded in 2021 by Bastab Chakraborty and is headquartered in Kolkata, West Bengal, India.","Cloud Computing, Domain Registrar, Web Hosting",https://krown.in,"Kolkata, West Bengal, India",It's our duty to deliver value !,"1,677,406",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2021-08-17,day,,1-10,,,,,,
Innovellent Technologies,https://www.crunchbase.com/organization/innovellent-technologies,"Innovellent Technologies is a growing mobile app and custom software development company. It is a design-led engineering firm that builds mobile apps for enterprise and consumer markets. They have developed multiple apps with backend and also used cloud-based backend in many apps. It offers services like mobile app development, web-based product development, employee stock options systems, erp, and more.","Cloud Computing, Enterprise Resource Planning (ERP), Information Technology, Mobile Apps, Software, Web Apps",https://www.innovellent.com,"Bangalore, Karnataka, India",Innovellent Technologies is a growing mobile app and custom software development company.,"1,678,441",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2015-01-01,year,,11-50,,,,,,
Firmusoft,https://www.crunchbase.com/organization/firmusoft,,"Cloud Computing, Consulting, Outsourcing, SEO, Software",https://firmusoft.co.in,"Trivandrum, Kerala, India","Firmusoft offers IT, software, SEO, cloud computing, outsourcing, and consulting solutions.","1,689,353",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2003-01-01,month,,11-50,,,,,,
Quantum Software Solutions,https://www.crunchbase.com/organization/quantum-software-solutions-542e,Quantum Software Solutions develops efficient web design that provides information in precise and illustrated manner. They provide higher levels of productivity and service to a wider user base in a most cost-effective manner.,"Cloud Computing, Information Technology, Software, Web Development",https://quantumsoftware.in,"Mumbai, Maharashtra, India",Quantum Software Solutions is a software solutions company that provides support services to businesses.,"1,697,367",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2012-01-01,year,,11-50,,,,,,
Vama Industries,https://www.crunchbase.com/organization/vama-industries,,"Cloud Computing, Internet of Things, Software",https://www.vamaind.com/,"Hyderabad, Andhra Pradesh, India","Vama Industries expertise in cloud computing, database, consulting, BI, IoT, app and software development solutions.","1,702,386",,,,,,,,,,,,,Asia-Pacific (APAC),Active,,,,101-250,,,,,,
DeepBiz,https://www.crunchbase.com/organization/deepbiz,"Friendship that flows from the heart cannot be frozen by adversity, as the water that flows from the spring cannot congeal in winter.","Cloud Computing, Product Design, Virtualization, Web Development",http://www.deepbiz.net,"Bangalore, Karnataka, India","Friendship that flows from the heart cannot be frozen by adversity, as the water that flows from the spring cannot congeal in winter.","1,717,547",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2011-03-25,day,1,11-50,Muthu S Swamy,,,,,
Skyries Innovations,https://www.crunchbase.com/organization/skyries-innovations,,"Analytics, Cloud Computing, Industrial Automation, Information Technology, Software",https://skyries.com,"Bangalore, Karnataka, India","Skyries Innovations is a software company that provides process automation, cloud docs, and analytical services.","1,718,588",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2014-01-01,year,,1-10,,,,,,
Kennex Technologies,https://www.crunchbase.com/organization/kennex-technologies,"Kennex Technologies delivers customer experience by building a new class of solution that has a perfect combination of mobility, adaptability, and manageability from a single platform that is capable of providing a secure, reliable, and scalable connected framework of business and market.","Cloud Computing, Information Technology, Software",https://kennextech.com,"Coimbatore, Tamil Nadu, India",Kennex Technologies provides information technology and software solutions.,"1,729,915",,,,,,,,,,,,,Asia-Pacific (APAC),Active,,,,11-50,,,,,,
MargMaker Solutions,https://www.crunchbase.com/organization/margmaker-solutions,,"Business Intelligence, Cloud Computing, Consulting, Information Technology",https://www.margmaker.com,"Bangalore, Karnataka, India","MargMaker Solutions offers information technology, business process outsourcing and consulting services.","1,737,706",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2013-01-01,year,,11-50,,,,,,
Yash Infosolutions,https://www.crunchbase.com/organization/yash-infosolutions,,"Cloud Computing, Consulting, Cyber Security, Domain Registrar, Web Design",https://yashinfo.com,"Mumbai, Maharashtra, India","Yash Infosolutions is an IT company that provides domain registration, web design, security management, consultation, and cloud services.","1,748,129",,,,,,,,,,,,,Asia-Pacific (APAC),Active,,,,,,,,,,
Mera Online Services,https://www.crunchbase.com/organization/mera-online-services,"Mera Online Services is an internet services company. It provides price and product comparison services for consumers, ecommerce vendors and other entities. Currently it operates the meramobiles.com website and is working on other categories and countries. We use cloud computing and big data databases to scrape pricing data from multiple vendor websites.","Big Data, Cloud Computing, E-Commerce, Price Comparison",http://www.meramobiles.com,"Bangalore, Karnataka, India",Price and product comparison services,"1,748,918",,,,,,,,,,,,,Asia-Pacific (APAC),Closed,2012-01-01,year,2,1-10,"Raj Bhatt, Suma Bhat",,,,,
Xejic,https://www.crunchbase.com/organization/xejic,"Xejic is an architecture and web development company. They provide cloud computing solutions, product engineering, user experiences and interfaces, data analytics, web development, and mobile application development. Xejic uses angular, react, backbone, kendo ui, and react native to design the ui framework.","Analytics, Cloud Computing, Consulting, Web Design",https://www.xejic.com,"Bangalore, Karnataka, India",Xejic is an analytics and cloud computing company.,"1,753,031",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2015-01-01,year,,11-50,,,,,,
Suwin Software Solutions,https://www.crunchbase.com/organization/suwin-software-solutions,,"Cloud Computing, Consulting, Information Technology, Internet of Things, Software",https://suwinsoft.com,"Hyderabad, Andhra Pradesh, India","Suwin Software Solutions offers digital transformation, cloud computing, IoT solutions, SAP, application, and product development services.","1,752,139",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2008-01-01,year,,,,,,,,
Super Infomatics,https://www.crunchbase.com/organization/super-infomatics,"Super Infomatics provides quality services and solutions for IT to SMB and enterprise customers. They offer cloud solutions, IT infrastructure planning and implementation, system integration, network management, FMS support, server consolidation, migration services, virtualization, data security, disaster recovery management, managed services, AMC, migration services, Microsoft azure support, and AWS support.","Cloud Computing, IT Infrastructure, IT Management, Quality Assurance, Software",http://superipl.in,"Mumbai, Maharashtra, India",Super Infomatics provides small and mid-sized businesses to enterprise companies with quality IT services and solutions.,"1,758,113",,,,,,,,,,,,,Asia-Pacific (APAC),Active,1998-01-01,year,,11-50,,,,,,
MailLands Technologies,https://www.crunchbase.com/organization/maillands-technologies,"We Design Memorable & Meaningful Digital Customer Relationships. EVERYTHING ELSE FALLS INTO PLACE In the present day competitive landscape, customers have numerous choices. If you’re not aiming to be their top pick, you might as well take a bow and walk away now. Customers demand attention, and love brands that maintain a one-to-one, personalized connect with them. The moment you’re out of sight, you can count on being out of mind.  WONDERING WHO WE ARE? Well, we’re essentially a talented team of digital experts, artists really, who conceptualize, design and deliver unforgettable digital experiences to our clients and their customers. We pick ideas and turn them into lucrative digital ventures that support customer engagement and magnify return on investments. Being a dedicated Customer Connect Company, we are always looking for ways to magnify brand engagement, a goal that’s brilliantly supported by our umbrella of digital brands. We are specialists in Missed Call Campaigns, Mobile Marketing, Lead Generation, Email Marketing, Technology, Cloud Hosting, Cloud Telephony, Content Marketing, Performance Marketing, and Online Publishing – and the list is constantly growing. It’s safe to say that we eat, sleep and drink all things digital, and that is why we are constantly looking for innovative ways to get the most out of the ever-changing digital ecosystem. OUR CLIENTS LOVE TO WORK WITH US BECAUSE – We ideate winning strategies. We bring together people, technology, marketing and money to turn these strategies into real, profitable companies. We rise up and lift others in the process.","Advertising, App Discovery, App Marketing, Cloud Computing, Digital Marketing, Digital Media, Lead Generation, Mobile Advertising",,"New Delhi, Delhi, India","A talented team of digital experts, artists really, who conceptualize, design and deliver unforgettable digital experiences.","1,759,358",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2012-02-01,day,1,11-50,Vikram Babbar,,,,,
Damyant Software,https://www.crunchbase.com/organization/damyant-software,,"Cloud Computing, Enterprise Software, Internet of Things, Software",https://damyant.com,"New Delhi, Delhi, India","Damyant Software specializes in data-driven analytics, IoT, microservices, cognitive computing and DevSecOps.","1,761,053",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2010-08-01,month,,,,,,,,
EdEazy,https://www.crunchbase.com/organization/edeazy,"EdEazy has multiple solutions to simplify Education for all. It can help Educational institutions to function efficiently by utilizing the power of computers, the internet, and modern technologies in the process & system of Education and learning.  Teachers can take attendance, students can view timetables, parents can view attendance, principal and admins can send messages & announcements, etc. using the same app.","Apps, Cloud Computing, E-Learning, Software",http://www.edeazy.com/,"Bangalore, Karnataka, India",EdEazy is a developer of a cloud-based academic management system for educational institutions.,"1,760,834",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2013-01-01,year,,1-10,,,,,,
Curly Binaries Lab LLP,https://www.crunchbase.com/organization/curly-binaries-lab-llp,"Curly Binaries Lab LLP, is a binary startup which focuses on Digital Market, SEO, Hosting, Mobile App,Desktop,Web Development & IT training","Cloud Computing, Consumer Applications, Developer APIs, Digital Marketing, Information Technology, Mobile Apps",http://www.curlybinaries.com,"Nasik, Maharashtra, India","Curly Binaries Lab LLP, is a binary startup which focuses on Digital Market, SEO, Hosting, Mobile App,Desktop,Web Development & IT training","1,767,192",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2016-02-15,day,2,1-10,"Akrati Gupta, Uday Vaswani",,,,,
Dataformatics,https://www.crunchbase.com/organization/dataformatics,,"Cloud Computing, Information Technology, Virtualization",https://www.dataformatics.com,"Mumbai, Maharashtra, India","Dataformatics offers cloud computing, virtualization, storage, and backup services.","1,781,615",,,,,,,,,,,,,Asia-Pacific (APAC),Active,,,,,,,,,,
LvisTech,https://www.crunchbase.com/organization/lvistech,,"Cloud Computing, Consulting, Information Technology, Internet of Things",https://www.lvistech.com,"Hyderabad, Andhra Pradesh, India","LvisTech specializes in blockchain IoT, edge computing, AML engineering, data science, and cloud computing services.","1,795,346",,,,,,,,,,,,,Asia-Pacific (APAC),Active,,,,11-50,,,,,,
Dizere Pvt Ltd,https://www.crunchbase.com/organization/learnitude-technologies,"Dizere has multiple ads available for buy or sale from second hand cars, bikes, gadgets, electronics, house rent to new jobs. Buy in or sell out today!","Cloud Computing, CRM, E-Commerce, Enterprise Software, Web Development",http://learntechx.com,"Bhubaneswar, Orissa, India",India's fastest selling platform,"1,805,181",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2020-12-12,day,,11-50,,,,,,
Webnox Software,https://www.crunchbase.com/organization/webnox-software,"Webnox is the global company providing software development, mobile app & web development with cutting-edge technologies by skilled developers of 15+ years of experience. We focus on delivering cost effective and scalable solutions with seamless integration to enhance business profitability.","Cloud Computing, Mobile Apps, Software, Web Development",https://webnoxsoftware.com/mobile-app-development/,"Coimbatore, Tamil Nadu, India","We are the best software development company, deliver robust, scalable & reliable solution to clients","1,806,849",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2006-11-16,day,,51-100,,,,,,
Superdnatechnolab,https://www.crunchbase.com/organization/superdnatechnolab,,"Cloud Computing, E-Commerce, E-Commerce Platforms, Mobile Apps, UX Design, Web Apps",https://www.superdnatechnolab.com/,"Chandigarh, Chandigarh, India","Superdnatechnolab provides UX design, cloud computing, big data analytics, e-commerce creation, and automation testing.","1,809,065",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2011-01-01,year,,101-250,,,,,,
Customer Mantra,https://www.crunchbase.com/organization/customer-mantra,"CustomerMantra is the Complete Subscription-based Management Software for Salon, Spa & Wellness Centers. Developed specifically to suite the unique needs of the spa and salon industry, CustomerMantra is a user-friendly system that facilitates total spa and salon activity management. As a result, spa and salon staff are empowered to provide impeccable service laser-focused on each and every client. Flexible and customizable, CustomerMantra delivers a seamless, efficient and profitable business management experience. It has a plethora of features such as Appointment Scheduling, Customer Management, MIS and Performance Reports, Inventory Management, Staff Utilization and Productivity Tools, Billing and Point of Sale Support, Marketing Programs and Loyalty Tools and much more, all in the cloud, so that your data is 100% safe, secure and backed up 24x7.","Beauty, Billing, Cloud Computing, CRM, Information Technology, Marketing, Point of Sale, SaaS, Software",http://www.customermantra.com,"Bangalore, Karnataka, India",Spa & Salon Management Software,"1,812,404",,,,,,,,,,,,,Asia-Pacific (APAC),Closed,2011-01-01,year,2,11-50,"Manoj Seshadrinanthan, Vishwa Kiran",,,,,
Nisarga Information Technology Solutions,https://www.crunchbase.com/organization/nisarga-information-technology-solutions,,"Cloud Computing, Cyber Security, Open Source",https://nisargaits.com,"Hyderabad, Andhra Pradesh, India","Nisarga Information Technology Solutions helps organizations with cyber security, DevOps, consulting, open-source, and cloud services.","1,817,678",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2013-01-01,year,,101-250,,,,,,
PALSOFT India,https://www.crunchbase.com/organization/palsoft-india,,"Apps, Cloud Computing, E-Commerce, Information Technology, Software",http://www.palsoft.co.in/,"Surat, Gujarat, India","PALSOFT India provides ecommerce solutions, open source and application development, business intelligence, and cloud computing services.","1,819,859",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2005-01-01,year,,1-10,,,,,,
Metier Software Solutions P Limited,https://www.crunchbase.com/organization/metier-software-solutions-p-limited,"Metier HR Cloud Based HR Automation Suite - Strategic HR, Talent Management, Online Recruitment. Metier TAO - Time and Attendance Online with Leave Management &","Career Planning, Cloud Computing, Developer Tools, Enterprise Software, Human Resources",http://metier-solutions.com,"Hyderabad, Andhra Pradesh, India","Metier HR Cloud Based HR Automation Suite - Strategic HR, Talent Management, Online Recruitment.","1,820,936",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2009-05-03,day,2,11-50,"Katta Sathya, Ravi Kumar Chava",,,,,
PebbleForge,https://www.crunchbase.com/organization/pebbleforge,"PebbleForge develops simple and environmentally friendly web and mobile application for startups, entrepreneurs and small to medium Businesses. PebbleForge offers agile application development on a variety of technologies like Java, Ruby on Rails, PHP, Android, iPhone. We help you leverage the capabilities of Clound Computing Platforms to scale your application growth strategies.","Cloud Computing, Mobile, Software, Web Development",http://www.pebbleforge.com,"Kochi, Kerala, India",PebbleForge IT Solutions and Service,"1,823,660",,,,,,,,,,,,,Asia-Pacific (APAC),Closed,2009-01-10,day,,1-10,,,,,,
Paratus Systems,https://www.crunchbase.com/organization/paratus-systems,"Paratus Systems is a software development company. They offer IT consulting, management consulting, data management and analytics, digital services, blockchain, cloud computing, web and mobile app development, test automation, outsourcing, professional services, recruitment support, and staff augmentation.","Analytics, Cloud Computing, Consulting, Information Technology, Mobile Apps",https://paratussystems.com,"Pune, Maharashtra, India","Paratus Systems is an IT consulting company offering analytics, cloud computing, and mobile app development.","1,835,162",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2014-01-01,year,,11-50,,,,,,
Loneous,https://www.crunchbase.com/organization/loneous,"Loneous Software is a sole proprietary ship established in 2014. Through Loneous, I intend to provide a device agnostic solution to vulnerable citizens that will empower them to seek and provide assistance while respecting the individual privacy privileges.","Cloud Computing, Mobile, Public Safety, Software",http://loneous.co.in/,"Mumbai, Maharashtra, India",Loneous initiative is about leveraging the advances in computing to ensure a safer tomorrow for their families,"1,842,663",,,,,,,,,,,,,Asia-Pacific (APAC),Closed,2014-01-01,year,1,1-10,Abhijit Telang,,,,,
CloudMojo,https://www.crunchbase.com/organization/cloudmojo,CloudMojo is a non-profit venture and a learning community for cloud computing that organizes free workshops and webinars.,"Cloud Computing, Communities, E-Learning, Non Profit",https://cloudmojo.io/,"Gurgaon, Haryana, India",CloudMojo is a non-profit venture and a learning community for cloud computing that organizes free workshops and webinars.,"1,846,204",,,,,,,,,,,,,Asia-Pacific (APAC),Active,,,,11-50,,,,,,
